gene,chr,start,end,splice_type,novel,WTC11_ENCFF985LGZ_in_cov,WTC11_ENCFF985LGZ_total_cov
ENSG00000124733.4,chr6,43013897,43013924,TSS,False,28,128
ENSG00000124733.4,chr6,43013114,43013390,TSS,True,110,128
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,21,109
ENSG00000155115.6,chr6,110958826,110959171,5AS,True,104,128
ENSG00000155115.6,chr6,110958505,110958826,TSS,False,31,135
ENSG00000155115.6,chr6,110958698,110958829,TSS,True,110,135
ENSG00000066651.19,chr6,125999613,126008391,ES,False,86,103
ENSG00000066651.19,chr6,125986425,125986622,TSS,False,22,107
ENSG00000066651.19,chr6,125986440,125986773,TSS,True,93,107
ENSG00000124588.19,chr6,3012674,3016883,ES,False,43,236
ENSG00000096060.14,chr6,35688803,35688999,TSS,False,17,114
ENSG00000118418.14,chr6,79201726,79202275,IR,True,155,217
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,291,459
ENSG00000118418.14,chr6,79201726,79202316,IR,True,291,356
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,66,529
ENSG00000118418.14,chr6,79201244,79202389,PAS,True,465,524
ENSG00000204574.12,chr6,30577913,30578075,3AS,False,72,184
ENSG00000204574.12,chr6,30571380,30571560,TSS,True,51,231
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,172,1132
ENSG00000204590.12,chr6,30556130,30557243,TSS,False,25,121
ENSG00000111845.4,chr6,10694652,10695069,TSS,False,12,104
ENSG00000280707.2,chr6,167228397,167231859,ES,True,115,128
ENSG00000280707.2,chr6,167228070,167228397,TSS,True,39,171
ENSG00000280707.2,chr6,167237240,167237519,PAS,False,123,171
ENSG00000135336.14,chr6,87594407,87601783,ES,True,214,239
ENSG00000135336.14,chr6,87653249,87656905,3AS,False,152,248
ENSG00000135336.14,chr6,87667017,87669632,PAS,True,38,262
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,77,110
ENSG00000237441.9,chr6,33297213,33297740,TSS,True,78,110
ENSG00000237441.9,chr6,33297930,33298016,TSS,True,90,110
ENSG00000120254.15,chr6,150865293,150866049,TSS,True,31,117
ENSG00000120254.15,chr6,151101525,151102237,PAS,True,27,116
ENSG00000187772.7,chr6,104957868,104958286,TSS,True,116,134
ENSG00000187772.7,chr6,104940611,104941012,TSS,False,115,134
ENSG00000204371.11,chr6,31884799,31884911,5AS,False,288,322
ENSG00000204371.11,chr6,31888747,31889227,ES,False,92,290
ENSG00000204371.11,chr6,31897635,31897722,TSS,True,90,349
ENSG00000135597.18,chr6,138917624,138920214,3AS,False,28,112
ENSG00000135597.18,chr6,138921124,138929976,ES,False,37,113
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,41,258
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,1641,5043
ENSG00000204394.12,chr6,31795545,31795986,TSS,False,101,285
ENSG00000146242.8,chr6,82363673,82363908,TSS,True,45,154
ENSG00000146242.8,chr6,82364263,82364329,TSS,False,130,154
ENSG00000112110.9,chr6,159789817,159790060,TSS,True,97,127
ENSG00000112110.9,chr6,159790453,159790639,TSS,False,42,127
ENSG00000204256.12,chr6,32974765,32975383,ES,False,122,156
ENSG00000204256.12,chr6,32971713,32972927,TSS,True,77,200
ENSG00000204525.16,chr6,31269525,31269965,3AS,False,206,242
ENSG00000204525.16,chr6,31271998,31272133,TSS,False,36,250
ENSG00000152661.8,chr6,121435636,121435832,TSS,True,283,612
ENSG00000146247.13,chr6,79078028,79078544,TSS,False,75,103
ENSG00000112701.17,chr6,75621625,75623899,ES,False,98,122
ENSG00000112701.17,chr6,75634811,75640686,3AS,False,68,101
ENSG00000112701.17,chr6,75634811,75647730,ES,False,22,123
ENSG00000112701.17,chr6,75601670,75602576,TSS,True,28,149
ENSG00000112701.17,chr6,75715384,75718279,PAS,True,45,146
ENSG00000112701.17,chr6,75678810,75679873,PAS,True,95,138
ENSG00000096063.15,chr6,35921043,35921162,TSS,False,58,269
ENSG00000272398.5,chr6,106974577,106974732,TSS,True,295,832
ENSG00000112081.16,chr6,36593761,36594481,TSS,True,83,718
ENSG00000239264.8,chr6,7910513,7911011,TSS,False,58,506
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,26,122
ENSG00000206503.12,chr6,29942531,29943026,TSS,True,109,122
ENSG00000280511.1,chr6,76561320,76561667,TSS,False,12,101
ENSG00000280511.1,chr6,76562303,76562660,PAS,False,15,101
ENSG00000203875.11,chr6,85678693,85678737,TSS,True,73,399
ENSG00000112473.17,chr6,33200938,33201241,IR,False,73,122
ENSG00000112473.17,chr6,33200415,33200938,TSS,False,78,154
ENSG00000112473.17,chr6,33200846,33201656,TSS,True,107,154
PB_novel_213829,chr6,93812622,93817013,PAS,True,14,109
ENSG00000277443.2,chr6,113857344,113857847,TSS,False,78,526
ENSG00000111846.17,chr6,10555808,10557342,TSS,True,99,147
ENSG00000111846.17,chr6,10585730,10586914,TSS,False,72,146
ENSG00000112739.16,chr6,4021204,4021466,TSS,True,38,101
ENSG00000112739.16,chr6,4031558,4032755,TSS,True,90,101
ENSG00000112739.16,chr6,4064800,4064986,PAS,False,80,101
ENSG00000079819.18,chr6,130863718,130867458,ES,False,14,132
ENSG00000079819.18,chr6,131063141,131063361,TSS,True,129,150
ENSG00000079819.18,chr6,131063154,131063342,TSS,True,79,150
ENSG00000145979.17,chr6,13321095,13326786,ES,False,47,153
ENSG00000145979.17,chr6,13326906,13328455,5AS,False,47,122
ENSG00000145979.17,chr6,13328295,13328560,TSS,True,111,157
ENSG00000145979.17,chr6,13328455,13328577,TSS,True,96,157
ENSG00000145979.17,chr6,13328315,13328555,TSS,False,113,157
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,559,972
ENSG00000146476.10,chr6,151452358,151452586,TSS,False,29,197
ENSG00000137285.9,chr6,3227486,3227655,TSS,False,148,993
ENSG00000112685.13,chr6,486403,486633,IR,True,15,145
ENSG00000112685.13,chr6,485132,486764,PAS,False,25,155
ENSG00000112685.13,chr6,485137,486403,PAS,True,138,155
ENSG00000112685.13,chr6,693018,693171,TSS,True,21,156
ENSG00000204435.13,chr6,31666070,31666208,TSS,True,15,121
ENSG00000123505.15,chr6,110874783,110875215,TSS,True,39,164
ENSG00000204356.13,chr6,31954877,31955058,3AS,False,17,156
ENSG00000204310.12,chr6,32175813,32176113,TSS,True,54,142
ENSG00000204310.12,chr6,32176509,32177122,TSS,True,124,142
ENSG00000204310.12,chr6,32177233,32177346,TSS,False,124,142
ENSG00000236673.5,chr6,131902151,131903946,IR,True,105,119
ENSG00000236673.5,chr6,131902151,131904132,3AS,True,17,136
ENSG00000236673.5,chr6,131902151,131918449,ES,True,150,246
ENSG00000236673.5,chr6,131902151,131918449,3AS,True,150,167
ENSG00000236673.5,chr6,131901755,131902151,TSS,True,77,416
ENSG00000236673.5,chr6,131918449,131920566,PAS,False,156,416
ENSG00000008083.13,chr6,15245718,15246584,TSS,False,157,220
ENSG00000008083.13,chr6,15496132,15497170,TSS,True,180,220
ENSG00000124783.13,chr6,7313041,7313316,TSS,True,43,241
ENSG00000085377.13,chr6,105402846,105403599,TSS,False,35,189
ENSG00000146386.7,chr6,139028682,139028875,TSS,True,22,135
ENSG00000137267.5,chr6,3157406,3157547,TSS,False,46,442
ENSG00000168488.18,chr16,28831072,28832204,3AS,False,127,142
ENSG00000168488.18,chr16,28835399,28835548,3AS,False,150,168
ENSG00000168488.18,chr16,28836122,28836448,IR,False,29,107
ENSG00000168488.18,chr16,28836485,28836727,IR,False,53,113
ENSG00000168488.18,chr16,28822692,28823558,TSS,True,127,199
ENSG00000168488.18,chr16,28824057,28824542,TSS,False,156,199
ENSG00000168488.18,chr16,28836727,28837237,PAS,True,86,184
ENSG00000168488.18,chr16,28835932,28837237,PAS,True,126,182
ENSG00000168488.18,chr16,28836750,28837237,PAS,True,161,184
ENSG00000005194.14,chr16,57439295,57440771,3AS,False,35,257
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,17,137
ENSG00000007392.16,chr16,189339,189967,5AS,False,125,164
ENSG00000007392.16,chr16,208188,220648,ES,False,129,167
ENSG00000007392.16,chr16,227336,229278,ES,False,96,131
ENSG00000007392.16,chr16,227336,229278,IR,True,96,110
ENSG00000007392.16,chr16,229278,229482,TSS,False,41,180
ENSG00000086504.16,chr16,370498,370549,TSS,False,208,290
ENSG00000086504.16,chr16,369930,370228,TSS,True,188,290
ENSG00000086504.16,chr16,370443,370530,TSS,True,232,290
ENSG00000069345.11,chr16,46973494,46973701,TSS,True,50,361
ENSG00000095906.16,chr16,1786655,1787676,ES,False,30,133
ENSG00000095906.16,chr16,1782934,1783036,TSS,False,15,145
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,52,298
ENSG00000167397.14,chr16,31091342,31094556,ES,False,36,150
ENSG00000167005.13,chr16,56451086,56451354,TSS,True,65,295
ENSG00000205937.11,chr16,2264331,2268054,ES,False,530,797
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,165,963
ENSG00000103365.15,chr16,23493458,23494302,IR,False,134,160
ENSG00000103365.15,chr16,23510320,23510524,TSS,True,56,214
ENSG00000140854.12,chr16,57755494,57755840,3AS,False,80,101
ENSG00000140854.12,chr16,57735719,57735855,TSS,True,28,104
ENSG00000140854.12,chr16,57735845,57736116,TSS,False,93,104
ENSG00000140854.12,chr16,57736972,57737283,TSS,True,93,104
ENSG00000157045.8,chr16,15047920,15055890,ES,False,24,150
ENSG00000090581.9,chr16,1352306,1361871,ES,False,11,107
ENSG00000166454.9,chr16,81035817,81036206,TSS,True,19,148
ENSG00000100726.14,chr16,1493331,1493605,TSS,True,37,124
ENSG00000187555.14,chr16,8963206,8963982,TSS,True,74,192
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,73,197
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,127,200
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,78,200
ENSG00000102898.11,chr16,67846891,67846985,TSS,True,39,358
ENSG00000184602.5,chr16,11668432,11668540,TSS,False,51,255
ENSG00000198931.10,chr16,88809706,88810069,3AS,False,102,538
ENSG00000198931.10,chr16,88809466,88809840,PAS,True,111,549
ENSG00000198931.10,chr16,88809468,88809706,PAS,True,446,549
ENSG00000089280.18,chr16,31182664,31183860,3AS,False,159,447
ENSG00000089280.18,chr16,31180132,31180227,TSS,True,188,611
ENSG00000103152.11,chr16,78333,79424,ES,False,106,118
ENSG00000103353.15,chr16,23557556,23557767,TSS,False,44,157
ENSG00000167513.8,chr16,88803740,88804059,TSS,False,35,202
ENSG00000153048.10,chr16,8868965,8869171,TSS,True,42,377
ENSG00000140983.13,chr16,668236,668357,3AS,False,41,389
ENSG00000140983.13,chr16,668699,670122,ES,False,67,416
ENSG00000140983.13,chr16,670175,670265,3AS,False,72,417
ENSG00000140983.13,chr16,671000,671082,IR,False,201,415
ENSG00000140983.13,chr16,668079,668236,TSS,True,75,465
ENSG00000213380.15,chr16,69339175,69339580,TSS,True,13,100
ENSG00000205629.11,chr16,25140247,25164597,ES,False,14,137
ENSG00000039068.18,chr16,68737240,68737463,TSS,True,133,464
ENSG00000127561.14,chr16,1989946,1990201,TSS,True,114,152
ENSG00000127561.14,chr16,1992518,1992778,TSS,True,53,152
ENSG00000168872.16,chr16,70346864,70347048,TSS,True,19,135
ENSG00000127586.16,chr16,790666,791160,IR,False,96,149
ENSG00000127586.16,chr16,791370,791850,IR,False,80,125
ENSG00000127586.16,chr16,791370,792223,ES,False,31,111
ENSG00000127586.16,chr16,791948,792223,IR,False,88,128
ENSG00000127586.16,chr16,794201,795684,ES,True,26,179
ENSG00000127586.16,chr16,788582,788775,TSS,True,53,194
ENSG00000149932.16,chr16,29962132,29963109,3AS,False,67,104
ENSG00000149932.16,chr16,29962010,29962132,TSS,True,51,155
ENSG00000149932.16,chr16,29962117,29963308,TSS,True,108,155
ENSG00000185324.21,chr16,89686759,89689251,5AS,False,58,120
ENSG00000185324.21,chr16,89693326,89693397,IR,False,104,136
ENSG00000185324.21,chr16,89693326,89694172,ES,True,17,120
ENSG00000185324.21,chr16,89694232,89694664,IR,True,109,148
ENSG00000185324.21,chr16,89685999,89686759,TSS,True,107,172
ENSG00000185324.21,chr16,89686658,89686797,TSS,True,103,172
ENSG00000102974.15,chr16,67562088,67562724,TSS,True,31,154
ENSG00000103051.18,chr16,70523372,70523560,TSS,True,27,182
ENSG00000103550.13,chr16,19718157,19718226,TSS,True,41,305
ENSG00000141076.17,chr16,69132343,69132689,TSS,True,38,241
ENSG00000182149.20,chr16,71922680,71924768,ES,False,32,273
ENSG00000182149.20,chr16,71894627,71895589,TSS,False,46,336
ENSG00000126602.10,chr16,3717420,3717597,TSS,True,75,676
ENSG00000103043.14,chr16,70687438,70688090,PAS,True,15,129
ENSG00000103043.14,chr16,70800796,70801178,TSS,True,14,129
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,180,948
ENSG00000159593.14,chr16,66830846,66831002,TSS,True,33,282
ENSG00000167515.10,chr16,88859972,88860913,3AS,False,70,102
ENSG00000167515.10,chr16,88857068,88857183,TSS,True,12,108
ENSG00000167515.10,chr16,88860910,88862678,PAS,True,70,102
ENSG00000167515.10,chr16,88860913,88862686,PAS,True,32,102
ENSG00000103485.17,chr16,29678959,29679210,TSS,True,25,220
ENSG00000007384.15,chr16,72512,72868,TSS,True,32,106
ENSG00000140750.16,chr16,24920260,24930783,ES,False,37,141
ENSG00000140750.16,chr16,24935639,24941986,ES,False,44,136
ENSG00000140750.16,chr16,25015208,25015404,TSS,True,29,150
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,47,163
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,25,156
ENSG00000079616.12,chr16,29804065,29804813,IR,False,495,554
ENSG00000206053.12,chr16,1678276,1678356,TSS,True,54,317
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,44,150
ENSG00000069329.17,chr16,46683507,46683608,TSS,True,126,150
ENSG00000168411.13,chr16,74666785,74666903,TSS,True,39,113
ENSG00000077235.17,chr16,27463592,27464394,5AS,False,75,101
ENSG00000077235.17,chr16,27549669,27549957,TSS,True,67,111
ENSG00000127564.16,chr16,2977031,2979807,5AS,False,14,129
ENSG00000127564.16,chr16,2979912,2980285,3AS,False,120,135
ENSG00000127564.16,chr16,2980285,2980537,TSS,True,20,155
ENSG00000149925.18,chr16,30064052,30064248,TSS,True,2394,2895
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,891,2895
ENSG00000103544.14,chr16,19555336,19555746,TSS,True,31,171
ENSG00000066654.13,chr16,20741508,20741880,TSS,True,27,112
ENSG00000103495.13,chr16,29808741,29810076,ES,False,228,430
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,210,484
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,379,484
ENSG00000189067.12,chr16,11587150,11587291,TSS,True,120,144
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,40,144
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,87,470
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,62,527
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,54,351
ENSG00000090863.11,chr16,74451933,74452131,PAS,True,238,273
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,39,264
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,93,301
ENSG00000174938.14,chr16,29872526,29873239,ES,False,32,111
ENSG00000174938.14,chr16,29877270,29877481,TSS,True,97,119
ENSG00000174938.14,chr16,29898940,29899547,TSS,True,54,119
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,33,200
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,45,353
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,15,125
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,136,229
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,137,230
ENSG00000074071.14,chr16,1772646,1772798,5AS,True,421,488
ENSG00000074071.14,chr16,1771888,1772513,PAS,True,64,507
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,98,523
ENSG00000074071.14,chr16,1772794,1773157,TSS,True,454,523
ENSG00000065427.14,chr16,75641723,75647577,ES,False,205,258
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,40,299
ENSG00000258947.6,chr16,89923321,89923458,TSS,True,31,121
ENSG00000260834.1,chr16,65228021,65234885,ES,True,96,142
ENSG00000260834.1,chr16,65228021,65234885,5AS,True,96,122
ENSG00000260834.1,chr16,65230205,65234885,ES,True,96,146
ENSG00000260834.1,chr16,65230205,65234885,5AS,True,96,113
ENSG00000260834.1,chr16,65233116,65234885,3AS,True,35,100
ENSG00000260834.1,chr16,65227891,65228021,PAS,False,177,346
ENSG00000260834.1,chr16,65229840,65230205,PAS,True,183,346
ENSG00000260834.1,chr16,65233014,65235004,TSS,True,302,346
ENSG00000260834.1,chr16,65234885,65235004,TSS,True,46,346
ENSG00000103423.13,chr16,4450497,4455545,ES,False,155,195
ENSG00000103423.13,chr16,4425807,4426092,TSS,True,28,204
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,26,186
ENSG00000067955.13,chr16,67082308,67098709,5AS,False,83,183
ENSG00000067955.13,chr16,67029107,67029485,TSS,True,29,198
ENSG00000166451.13,chr16,81028568,81031490,PAS,True,71,112
ENSG00000166451.13,chr16,81022754,81022880,PAS,False,44,111
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,190,1794
ENSG00000196470.11,chr16,48385203,48385453,TSS,False,16,137
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,31,297
ENSG00000089486.16,chr16,4538324,4538505,TSS,True,35,215
ENSG00000103202.12,chr16,397174,397313,TSS,True,62,449
ENSG00000103168.16,chr16,84186900,84187066,TSS,True,34,115
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,124,464
ENSG00000130182.7,chr16,3090646,3091539,ES,True,201,244
ENSG00000130182.7,chr16,3091828,3092048,IR,True,128,163
ENSG00000130182.7,chr16,3091828,3092541,ES,False,54,163
ENSG00000130182.7,chr16,3092316,3092541,IR,False,110,130
ENSG00000130182.7,chr16,3093004,3099189,ES,False,132,148
ENSG00000130182.7,chr16,3099189,3100198,TSS,True,133,295
ENSG00000130182.7,chr16,3092541,3093005,TSS,True,261,295
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,24,163
ENSG00000169682.17,chr16,28974863,28975100,IR,False,24,135
ENSG00000169682.17,chr16,28975100,28975183,IR,True,17,129
ENSG00000169682.17,chr16,28975100,28975187,IR,False,15,127
ENSG00000169682.17,chr16,28974723,28974863,TSS,True,154,186
ENSG00000169682.17,chr16,28974770,28975392,TSS,True,76,186
ENSG00000169682.17,chr16,28974772,28975100,TSS,True,154,186
ENSG00000125107.17,chr16,58534395,58536988,5AS,False,131,148
ENSG00000125107.17,chr16,58629727,58629893,TSS,True,128,178
ENSG00000161999.11,chr16,682874,682952,IR,False,175,201
ENSG00000161999.11,chr16,683441,683529,IR,False,164,212
ENSG00000161999.11,chr16,683781,683860,IR,False,171,194
ENSG00000161999.11,chr16,681662,682874,PAS,True,26,218
ENSG00000161999.11,chr16,684233,684412,TSS,True,38,230
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,620,776
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,171,794
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,638,794
ENSG00000205250.8,chr16,67192870,67193008,IR,False,220,252
ENSG00000205250.8,chr16,67192133,67192362,TSS,True,29,282
ENSG00000140694.16,chr16,14630106,14630312,TSS,True,31,122
ENSG00000129925.10,chr16,381700,382008,TSS,True,49,320
ENSG00000184697.6,chr16,3018148,3018185,TSS,True,102,980
ENSG00000102901.12,chr16,67830088,67830389,IR,False,38,114
ENSG00000102901.12,chr16,67830548,67831215,IR,False,68,111
ENSG00000102901.12,chr16,67833749,67833948,TSS,True,19,130
ENSG00000188322.4,chr16,28292482,28293300,TSS,False,58,166
ENSG00000166164.15,chr16,50320774,50321981,3AS,False,156,203
ENSG00000166164.15,chr16,50368725,50369050,TSS,True,27,212
ENSG00000130731.15,chr16,636093,636372,TSS,True,24,136
ENSG00000162063.12,chr16,2429389,2429497,TSS,True,34,165
ENSG00000052344.15,chr16,31135390,31135766,TSS,True,38,274
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,198,1019
ENSG00000103257.8,chr16,87868884,87869508,TSS,False,74,251
ENSG00000103187.7,chr16,84617837,84618094,TSS,True,29,249
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,6226,7335
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,1317,7335
ENSG00000103160.11,chr16,84145079,84145199,TSS,True,19,119
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,90,325
ENSG00000167930.15,chr16,234790,234857,TSS,True,80,377
ENSG00000167930.15,chr16,247476,249654,TSS,True,337,377
ENSG00000103005.11,chr16,58001398,58001581,TSS,True,19,153
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,56,419
ENSG00000102893.15,chr16,47461119,47461426,TSS,True,23,102
ENSG00000062038.13,chr16,68644884,68645424,TSS,True,64,354
ENSG00000091651.8,chr16,46689363,46689770,TSS,True,15,126
ENSG00000003249.13,chr16,90019310,90019690,TSS,False,33,229
ENSG00000167965.17,chr16,2205512,2206060,3AS,False,20,116
ENSG00000167965.17,chr16,2205205,2205512,TSS,True,110,226
ENSG00000167965.17,chr16,2205453,2205875,TSS,True,137,226
ENSG00000168802.12,chr16,69120649,69121435,ES,False,71,188
ENSG00000168802.12,chr16,69132483,69132612,TSS,True,58,235
ENSG00000168802.12,chr16,69132088,69132205,TSS,True,207,235
ENSG00000140632.16,chr16,4804148,4804521,IR,False,49,253
ENSG00000140632.16,chr16,4814629,4817597,3AS,False,29,236
ENSG00000140632.16,chr16,4803197,4805310,PAS,True,50,254
ENSG00000140632.16,chr16,4803198,4804148,PAS,True,232,281
ENSG00000140632.16,chr16,4847227,4847335,TSS,True,59,281
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,99,115
ENSG00000172775.16,chr16,57185820,57186061,TSS,False,57,115
ENSG00000172775.16,chr16,57173727,57174340,TSS,True,102,115
ENSG00000103249.17,chr16,1474833,1475074,TSS,True,36,115
ENSG00000103507.13,chr16,31112027,31112120,IR,False,191,263
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,79,270
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,197,269
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,26,111
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,58,189
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,430,536
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,117,536
ENSG00000162032.15,chr16,1778321,1778434,IR,False,59,101
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,19,105
ENSG00000103121.8,chr16,80976179,80981805,ES,False,97,126
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,32,126
ENSG00000141447.17,chr18,24271621,24272387,TSS,True,62,101
ENSG00000141447.17,chr18,24397654,24397910,TSS,True,63,128
ENSG00000046604.12,chr18,31497941,31498296,TSS,True,93,159
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,56,221
ENSG00000167315.17,chr18,49813816,49813935,TSS,False,198,221
ENSG00000154832.14,chr18,50283564,50283704,IR,False,103,117
ENSG00000154832.14,chr18,50285247,50285324,IR,False,72,102
ENSG00000154832.14,chr18,50285928,50286021,IR,False,92,105
ENSG00000154832.14,chr18,50287586,50288331,TSS,True,27,123
ENSG00000085415.15,chr18,12947983,12948232,TSS,True,26,241
ENSG00000141759.14,chr18,79973856,79988239,ES,False,79,198
ENSG00000141759.14,chr18,79977701,79988239,ES,False,96,119
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,41,201
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,56,219
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,34,204
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,43,165
ENSG00000134046.11,chr18,54203102,54204997,3AS,False,84,172
ENSG00000134046.11,chr18,54202679,54203102,PAS,False,91,175
ENSG00000134046.11,chr18,54202679,54203126,PAS,True,88,175
ENSG00000101751.10,chr18,54269503,54269661,TSS,False,57,121
ENSG00000101751.10,chr18,54269537,54271485,TSS,True,103,121
ENSG00000175354.19,chr18,12785476,12785844,PAS,True,26,102
ENSG00000175354.19,chr18,12884072,12884318,TSS,True,16,102
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,54,221
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,173,211
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,56,259
ENSG00000133313.14,chr18,74496431,74499936,ES,False,94,113
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,94,451
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,61,531
ENSG00000079134.11,chr18,224179,224923,3AS,False,97,109
ENSG00000079134.11,chr18,225139,225336,IR,False,90,107
ENSG00000079134.11,chr18,267965,268065,TSS,True,19,116
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,110,151
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,190,966
ENSG00000265681.7,chr18,49492274,49492467,TSS,True,852,966
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,136,412
ENSG00000101558.13,chr18,9937066,9950394,ES,False,313,354
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,73,308
ENSG00000176890.15,chr18,657480,657947,TSS,True,19,144
ENSG00000082212.12,chr18,50878680,50879308,TSS,True,15,103
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,43,306
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,37,125
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,97,125
ENSG00000141385.9,chr18,12376968,12377398,TSS,True,44,311
ENSG00000167220.11,chr18,47136449,47150377,ES,False,104,127
ENSG00000167220.11,chr18,47150377,47150508,TSS,True,16,143
ENSG00000176105.13,chr18,812113,813171,TSS,True,45,157
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,40,191
ENSG00000101557.14,chr18,158310,158714,TSS,True,49,182
ENSG00000134779.14,chr18,36786573,36787079,PAS,True,226,258
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,53,251
ENSG00000141380.13,chr18,26035127,26038554,ES,False,122,149
ENSG00000141380.13,chr18,26090500,26090896,TSS,True,25,165
ENSG00000078043.15,chr18,46891054,46917321,ES,False,114,134
ENSG00000078043.15,chr18,46808391,46812612,PAS,True,80,146
ENSG00000078043.15,chr18,46815710,46818447,PAS,True,82,142
ENSG00000078043.15,chr18,46917321,46917887,TSS,True,19,155
ENSG00000176624.10,chr18,51196566,51197607,TSS,True,40,111
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,52,331
ENSG00000181191.11,chrX,69163134,69165371,3AS,False,28,147
ENSG00000181191.11,chrX,69163140,69165371,3AS,False,83,119
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,120,149
ENSG00000181191.11,chrX,69160861,69163134,PAS,True,121,149
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,67,149
ENSG00000181191.11,chrX,69165371,69165521,TSS,True,29,178
ENSG00000182287.14,chrX,15831568,15845378,ES,True,146,196
ENSG00000182287.14,chrX,15831568,15845378,3AS,False,146,287
ENSG00000182287.14,chrX,15833007,15845378,ES,True,93,131
ENSG00000182287.14,chrX,15833007,15845378,3AS,True,93,112
ENSG00000182287.14,chrX,15825806,15827372,PAS,True,388,447
ENSG00000182287.14,chrX,15830048,15831568,PAS,True,250,447
ENSG00000182287.14,chrX,15830055,15833007,PAS,True,275,398
ENSG00000182287.14,chrX,15854687,15854862,TSS,True,68,452
ENSG00000178605.13,chrX,304746,305197,PAS,True,14,138
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,23,171
