gene,chr,start,end,splice_type,novel,neural_crest_cell_ENCFF901XCR_in_cov,neural_crest_cell_ENCFF901XCR_total_cov
ENSG00000166197.16,chr10,102160451,102163866,PAS,False,115,131
ENSG00000065328.16,chr10,13172480,13172627,3AS,False,214,328
ENSG00000065328.16,chr10,13161502,13161606,TSS,True,70,345
ENSG00000065328.16,chr10,13164126,13164209,TSS,False,296,345
ENSG00000065328.16,chr10,13209226,13211110,PAS,True,244,342
ENSG00000065328.16,chr10,13201420,13202192,PAS,True,237,342
ENSG00000065328.16,chr10,13197622,13197767,PAS,True,258,342
ENSG00000155229.20,chr10,97498272,97498639,TSS,True,13,102
ENSG00000156110.13,chr10,74151163,74151343,TSS,True,76,123
ENSG00000156110.13,chr10,74176479,74176886,TSS,True,54,123
ENSG00000176986.15,chr10,73744349,73744437,TSS,True,89,121
ENSG00000176986.15,chr10,73764545,73765589,TSS,True,81,120
ENSG00000156515.23,chr10,69318833,69319010,TSS,False,22,207
ENSG00000023041.11,chr10,112446704,112446956,TSS,True,36,211
ENSG00000119979.17,chr10,119104197,119107967,3AS,False,72,150
ENSG00000152455.15,chr10,14878919,14896845,ES,False,185,262
ENSG00000048740.18,chr10,11314258,11321206,5AS,False,48,109
ENSG00000048740.18,chr10,11164964,11165317,TSS,True,123,154
ENSG00000048740.18,chr10,11017526,11018163,TSS,True,136,154
ENSG00000048740.18,chr10,11005287,11005440,TSS,True,87,154
ENSG00000048740.18,chr10,11330455,11334358,PAS,True,20,146
ENSG00000099194.5,chr10,100347100,100347531,TSS,False,604,798
ENSG00000107581.12,chr10,119050520,119050674,PAS,True,356,535
ENSG00000107581.12,chr10,119056747,119057040,PAS,True,418,535
ENSG00000107581.12,chr10,119058029,119058303,PAS,True,416,534
ENSG00000107581.12,chr10,119080627,119080883,TSS,True,64,552
ENSG00000108039.17,chr10,109907815,109923401,ES,False,25,241
ENSG00000107566.13,chr10,100185961,100186052,TSS,False,78,118
ENSG00000107566.13,chr10,100185903,100186029,TSS,True,69,118
ENSG00000079332.14,chr10,70170412,70170529,TSS,True,36,335
ENSG00000122952.16,chr10,56358148,56358376,IR,True,21,136
ENSG00000122952.16,chr10,56358185,56358376,IR,False,494,609
ENSG00000122952.16,chr10,56359853,56360017,IR,False,530,620
ENSG00000122952.16,chr10,56360141,56360292,IR,False,517,617
ENSG00000122952.16,chr10,56353642,56358185,PAS,True,136,630
ENSG00000122952.16,chr10,56356735,56358459,PAS,True,518,630
ENSG00000107651.12,chr10,119892599,119892945,TSS,True,17,167
ENSG00000107651.12,chr10,119932132,119936564,PAS,True,113,163
ENSG00000107651.12,chr10,119940585,119942146,PAS,True,84,166
ENSG00000169129.14,chr10,114404439,114404800,TSS,True,26,100
ENSG00000138138.13,chr10,87818166,87818252,TSS,True,75,220
ENSG00000138138.13,chr10,87817794,87818213,TSS,False,162,220
ENSG00000187522.15,chr10,14871527,14871850,PAS,False,46,148
ENSG00000187522.15,chr10,14870596,14870661,PAS,True,109,148
ENSG00000014919.12,chr10,99709894,99714718,PAS,True,20,101
ENSG00000059573.8,chr10,95633049,95633496,5AS,False,70,544
ENSG00000067064.11,chr10,1043393,1048863,ES,False,218,1063
ENSG00000067064.11,chr10,1048863,1049359,TSS,False,122,1193
ENSG00000060339.13,chr10,68721282,68722454,5AS,False,134,187
ENSG00000060339.13,chr10,68737048,68740628,ES,False,22,207
ENSG00000060339.13,chr10,68721036,68721282,TSS,True,93,230
ENSG00000060339.13,chr10,68721163,68721288,TSS,True,198,230
ENSG00000060339.13,chr10,68771205,68771444,PAS,True,135,229
ENSG00000060339.13,chr10,68761006,68761193,PAS,True,141,229
ENSG00000108055.9,chr10,110567429,110567831,TSS,False,20,116
ENSG00000108055.9,chr10,110589604,110589685,PAS,True,88,100
ENSG00000108055.9,chr10,110604230,110607308,PAS,False,101,116
ENSG00000108055.9,chr10,110584182,110584461,PAS,True,82,100
ENSG00000266412.5,chr10,46005087,46006597,PAS,True,33,247
ENSG00000266412.5,chr10,46007610,46011206,PAS,True,204,235
ENSG00000108010.11,chr10,130179341,130179671,PAS,True,68,314
ENSG00000108010.11,chr10,130180112,130182406,PAS,True,264,314
ENSG00000107937.18,chr10,1010419,1010520,PAS,False,195,360
ENSG00000107937.18,chr10,1017074,1019932,PAS,True,257,363
ENSG00000107937.18,chr10,1012464,1012622,PAS,True,287,361
ENSG00000150093.18,chr10,32958144,32958379,TSS,True,67,234
ENSG00000150093.18,chr10,32910222,32910422,TSS,True,191,223
ENSG00000165733.7,chr10,42782514,42782830,TSS,False,36,321
ENSG00000165733.7,chr10,42796473,42797218,PAS,True,81,317
ENSG00000156502.13,chr10,69180562,69185986,ES,False,104,116
ENSG00000107949.16,chr10,125836103,125836551,PAS,False,129,176
ENSG00000107949.16,chr10,125853124,125853694,PAS,False,125,179
ENSG00000107949.16,chr10,125841254,125842805,PAS,True,112,176
ENSG00000134453.15,chr10,6088974,6089193,TSS,True,35,121
ENSG00000134453.15,chr10,6094659,6097188,TSS,True,94,121
ENSG00000148730.6,chr10,70404143,70404546,TSS,False,104,134
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,768,1453
ENSG00000169813.16,chr10,43396455,43396802,TSS,True,1151,1453
ENSG00000169813.16,chr10,43407716,43407818,TSS,False,1227,1453
ENSG00000138303.17,chr10,72097450,72128081,ES,False,82,103
ENSG00000138303.17,chr10,72215781,72216234,TSS,True,92,105
ENSG00000138303.17,chr10,72216206,72216306,TSS,False,15,105
ENSG00000170759.10,chr10,32008197,32011516,PAS,False,160,184
ENSG00000170759.10,chr10,32033667,32034038,PAS,True,143,161
ENSG00000170759.10,chr10,32034748,32034838,PAS,True,42,161
ENSG00000170759.10,chr10,32055847,32056448,TSS,False,36,191
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,88,237
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,426,776
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,262,793
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,473,820
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,394,820
ENSG00000148824.18,chr10,133420025,133422531,PAS,True,31,111
ENSG00000148824.18,chr10,133399528,133400207,PAS,True,82,111
ENSG00000165934.12,chr14,92121950,92122128,TSS,True,16,158
ENSG00000165934.12,chr14,92161651,92164198,PAS,False,111,152
ENSG00000165934.12,chr14,92154357,92154411,PAS,True,50,148
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,65,498
ENSG00000100664.10,chr14,103338326,103338441,PAS,False,252,467
ENSG00000100664.10,chr14,103340962,103345022,PAS,True,264,482
ENSG00000100938.17,chr14,24232788,24233218,5AS,False,82,105
ENSG00000100938.17,chr14,24232977,24233218,IR,False,62,145
ENSG00000100938.17,chr14,24232130,24232788,TSS,True,174,257
ENSG00000100938.17,chr14,24232873,24233340,TSS,True,175,257
ENSG00000100938.17,chr14,24232866,24232977,TSS,True,195,257
ENSG00000197102.11,chr14,101964520,101964947,TSS,True,101,427
ENSG00000197102.11,chr14,101983381,101983510,PAS,True,61,337
ENSG00000197102.11,chr14,102050434,102050799,PAS,True,351,427
ENSG00000186469.8,chr14,51860611,51860790,TSS,True,50,157
ENSG00000198554.11,chr14,54938945,54941690,PAS,True,210,285
ENSG00000198554.11,chr14,54955559,54955694,PAS,True,215,285
ENSG00000198554.11,chr14,54962976,54963172,PAS,True,237,285
ENSG00000198554.11,chr14,54983858,54984860,PAS,True,242,285
ENSG00000198554.11,chr14,55027027,55027446,TSS,False,33,287
ENSG00000185246.17,chr14,45096228,45096886,ES,False,67,113
ENSG00000185246.17,chr14,45096228,45096886,IR,False,67,105
ENSG00000185246.17,chr14,45109780,45110093,ES,False,74,103
ENSG00000185246.17,chr14,45114856,45115612,PAS,False,101,170
ENSG00000185246.17,chr14,45112317,45112503,PAS,True,145,167
ENSG00000185246.17,chr14,45114182,45115594,PAS,True,142,167
ENSG00000185246.17,chr14,45109615,45111625,PAS,True,144,165
ENSG00000185246.17,chr14,45110548,45112456,PAS,True,150,167
ENSG00000100934.14,chr14,39103031,39103243,TSS,True,27,187
ENSG00000100722.19,chr14,88578140,88601923,ES,False,18,110
ENSG00000100722.19,chr14,88578140,88607242,ES,False,46,196
ENSG00000100722.19,chr14,88596808,88607242,ES,False,37,137
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,84,203
ENSG00000100722.19,chr14,88611744,88615473,PAS,True,30,234
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,1194,1573
ENSG00000092199.17,chr14,21234229,21269297,ES,False,319,1524
ENSG00000205659.10,chr14,74084660,74084993,TSS,True,30,148
ENSG00000205659.10,chr14,74198921,74201238,PAS,True,19,142
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,13,104
ENSG00000100461.17,chr14,22906368,22909482,ES,False,136,208
ENSG00000092201.9,chr14,21350432,21352818,PAS,True,473,705
ENSG00000092201.9,chr14,21361334,21363328,PAS,True,500,652
ENSG00000092201.9,chr14,21361335,21363503,PAS,True,497,651
ENSG00000092201.9,chr14,21363695,21365143,PAS,True,556,645
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,93,718
ENSG00000100644.16,chr14,61695839,61720381,3AS,False,249,357
ENSG00000100644.16,chr14,61746933,61748265,PAS,True,293,385
ENSG00000100644.16,chr14,61738086,61738276,PAS,True,102,367
ENSG00000257365.7,chr14,64986862,64987097,TSS,True,15,103
ENSG00000139971.15,chr14,58092815,58096981,PAS,True,68,133
ENSG00000139971.15,chr14,58131210,58131721,PAS,True,118,133
ENSG00000139971.15,chr14,58002333,58004804,PAS,True,105,133
ENSG00000126787.12,chr14,55146124,55148473,PAS,True,129,288
ENSG00000126787.12,chr14,55151733,55151941,PAS,True,228,288
ENSG00000100814.17,chr14,20333253,20333312,TSS,True,29,238
ENSG00000012963.14,chr14,93207206,93207441,TSS,True,21,130
ENSG00000078304.19,chr14,101809801,101810036,TSS,True,27,208
ENSG00000078304.19,chr14,101925140,101927989,PAS,True,130,199
ENSG00000078304.19,chr14,101912400,101912630,PAS,True,117,195
ENSG00000078304.19,chr14,101909588,101910397,PAS,True,147,195
ENSG00000100815.12,chr14,92002565,92006448,PAS,True,79,126
ENSG00000100815.12,chr14,92006362,92007852,PAS,True,108,126
ENSG00000100815.12,chr14,92012159,92014577,PAS,True,71,126
ENSG00000080824.18,chr14,102080737,102081821,PAS,True,574,695
ENSG00000080824.18,chr14,102084827,102084998,PAS,True,107,612
ENSG00000080824.18,chr14,102084680,102084998,TSS,False,158,189
ENSG00000080824.18,chr14,102082110,102082212,TSS,True,102,127
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,165,700
ENSG00000126804.13,chr14,64503720,64504946,TSS,True,20,130
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,77,130
ENSG00000140105.17,chr14,100343274,100344340,TSS,True,112,130
ENSG00000140105.17,chr14,100346745,100346847,TSS,True,87,130
ENSG00000092036.18,chr14,22955176,22956923,5AS,False,23,102
ENSG00000092036.18,chr14,22956915,22957161,TSS,True,73,125
ENSG00000092036.18,chr14,22956923,22957140,TSS,True,102,125
ENSG00000092036.18,chr14,22956745,22957140,TSS,True,98,125
ENSG00000054654.16,chr14,63852951,63853143,TSS,True,68,221
ENSG00000054654.16,chr14,63995043,63995157,PAS,True,155,192
ENSG00000054654.16,chr14,63983736,63983944,PAS,True,114,190
ENSG00000054654.16,chr14,63980985,63981151,PAS,True,159,190
ENSG00000042088.13,chr14,89955854,89955970,TSS,True,42,133
ENSG00000042088.13,chr14,89963104,89963673,TSS,True,108,133
ENSG00000092140.15,chr14,30559272,30586717,ES,False,13,104
ENSG00000092140.15,chr14,30558730,30559272,TSS,True,13,117
ENSG00000092140.15,chr14,30605504,30606520,PAS,False,66,111
ENSG00000092140.15,chr14,30616277,30620174,PAS,True,57,111
ENSG00000100749.7,chr14,96881176,96881614,PAS,True,30,206
ENSG00000100749.7,chr14,96860556,96860922,PAS,True,182,205
ENSG00000129515.18,chr14,34561084,34563175,PAS,True,29,238
ENSG00000080815.18,chr14,73136579,73147794,5AS,False,15,125
ENSG00000080815.18,chr14,73148094,73170796,5AS,False,72,127
ENSG00000080815.18,chr14,73136423,73136579,TSS,True,127,143
ENSG00000080815.18,chr14,73136433,73136583,TSS,True,32,143
ENSG00000119725.18,chr14,73921105,73923394,ES,False,93,442
ENSG00000100603.13,chr14,77717592,77718286,PAS,False,25,138
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,138,501
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,324,363
ENSG00000100650.15,chr14,69769251,69770466,IR,False,278,501
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,194,519
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,381,519
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,148,519
ENSG00000100650.15,chr14,69770994,69772005,PAS,True,419,518
ENSG00000170348.8,chr14,75176354,75176636,TSS,True,33,198
ENSG00000119688.20,chr14,74286529,74286700,IR,False,106,143
ENSG00000119688.20,chr14,74289519,74290290,ES,False,23,133
ENSG00000119688.20,chr14,74292869,74295147,ES,False,20,122
ENSG00000119688.20,chr14,74285409,74286529,PAS,True,45,151
ENSG00000119688.20,chr14,74285242,74286816,PAS,True,114,151
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,194,699
ENSG00000165819.11,chr14,21499137,21499305,IR,False,246,356
ENSG00000165819.11,chr14,21499371,21499491,IR,False,239,357
ENSG00000092108.20,chr14,30622399,30630476,ES,False,24,115
ENSG00000092108.20,chr14,30735585,30738374,PAS,True,32,124
ENSG00000092330.16,chr14,24240155,24240262,IR,False,26,115
ENSG00000092330.16,chr14,24240330,24240418,IR,False,31,114
ENSG00000092330.16,chr14,24239642,24240875,PAS,True,31,113
ENSG00000092330.16,chr14,24239637,24240155,PAS,True,100,118
ENSG00000092148.12,chr14,31099239,31101067,PAS,True,88,103
ENSG00000092148.12,chr14,31207390,31208154,TSS,False,24,103
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,95,360
ENSG00000100504.16,chr14,50944160,50944580,TSS,True,20,166
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,43,103
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,66,101
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,14,105
ENSG00000070367.15,chr14,57200503,57208797,PAS,True,234,301
ENSG00000070367.15,chr14,57218034,57218068,PAS,True,78,293
ENSG00000070367.15,chr14,57268621,57268916,TSS,True,36,315
ENSG00000092020.10,chr14,35110629,35121901,ES,False,71,194
ENSG00000092020.10,chr14,35121901,35122916,TSS,True,43,194
ENSG00000092020.10,chr14,35122221,35123008,TSS,True,151,194
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,44,155
ENSG00000050130.17,chr14,59484184,59484593,TSS,True,18,177
ENSG00000165525.17,chr14,49828677,49828807,PAS,True,47,102
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,40,363
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,58,363
ENSG00000151332.18,chr14,36298532,36299190,PAS,True,20,100
ENSG00000151332.18,chr14,36298557,36299187,PAS,True,84,100
ENSG00000100578.14,chr14,58427813,58429362,5AS,False,17,105
ENSG00000100578.14,chr14,58427678,58427813,TSS,False,99,116
ENSG00000100578.14,chr14,58427666,58428463,TSS,True,39,115
ENSG00000100578.14,chr14,58456701,58456849,PAS,True,90,114
ENSG00000100578.14,chr14,58459842,58460055,PAS,True,75,114
ENSG00000100578.14,chr14,58457758,58457979,PAS,True,97,114
ENSG00000053770.11,chr14,57288801,57295735,PAS,True,17,124
ENSG00000165792.17,chr14,20990598,20992123,3AS,False,112,158
ENSG00000165792.17,chr14,20996711,20996784,IR,False,84,147
ENSG00000165792.17,chr14,20989730,20990077,TSS,True,17,159
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,75,159
ENSG00000165792.17,chr14,20996526,20997035,PAS,True,95,158
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,29,118
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,47,281
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,40,282
ENSG00000117543.20,chr1,100990628,100992636,3AS,False,13,128
ENSG00000117543.20,chr1,100990631,100995109,ES,False,14,127
ENSG00000117543.20,chr1,100989622,100990631,PAS,True,21,149
ENSG00000117543.20,chr1,100989625,100990628,PAS,True,132,149
ENSG00000117543.20,chr1,101025682,101025814,TSS,True,18,149
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,21,189
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,24,195
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,25,155
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,136,155
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,18,167
ENSG00000137942.16,chr1,93448054,93448305,TSS,True,17,120
ENSG00000137942.16,chr1,93552408,93554763,PAS,True,39,109
ENSG00000137942.16,chr1,93544106,93544216,PAS,True,86,107
ENSG00000162694.13,chr1,100888828,100894632,3AS,False,109,139
ENSG00000162694.13,chr1,100894632,100895955,TSS,True,20,146
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,89,192
ENSG00000117461.14,chr1,46040139,46043871,PAS,True,150,198
ENSG00000117461.14,chr1,46055852,46055971,PAS,True,68,195
ENSG00000117461.14,chr1,46131846,46132705,TSS,True,33,218
ENSG00000215717.5,chr1,109090882,109094416,ES,True,12,111
ENSG00000215717.5,chr1,109090758,109090882,TSS,True,14,127
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,110,140
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,51,161
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,135,161
ENSG00000065183.15,chr1,117959291,117960886,PAS,False,37,161
ENSG00000065183.15,chr1,117941749,117941824,PAS,False,135,155
ENSG00000127483.17,chr1,20786185,20786668,TSS,True,87,109
ENSG00000127483.17,chr1,20786648,20786822,TSS,False,76,109
ENSG00000132773.11,chr1,45339720,45340304,TSS,False,32,100
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,51,466
ENSG00000066557.5,chr1,70184914,70205389,ES,True,26,240
ENSG00000163875.15,chr1,37495918,37501803,ES,False,211,274
ENSG00000117153.15,chr1,202927088,202927269,TSS,False,14,112
ENSG00000117593.10,chr1,173857517,173858873,PAS,True,13,113
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,26,156
ENSG00000234741.7,chr1,173864075,173864256,IR,False,140,187
ENSG00000234741.7,chr1,173864304,173864483,IR,False,79,180
ENSG00000234741.7,chr1,173864506,173864674,IR,False,75,180
ENSG00000234741.7,chr1,173864704,173865228,IR,False,89,186
ENSG00000234741.7,chr1,173865282,173865470,IR,False,77,134
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,49,129
ENSG00000234741.7,chr1,173865282,173865509,IR,False,49,106
ENSG00000234741.7,chr1,173865894,173866176,IR,False,166,188
ENSG00000234741.7,chr1,173866567,173866760,IR,False,140,186
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,58,198
ENSG00000234741.7,chr1,173867959,173867996,TSS,True,24,198
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,247,301
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,62,299
ENSG00000069248.11,chr1,229440257,229442040,PAS,True,130,234
ENSG00000069248.11,chr1,229456846,229458296,PAS,True,171,232
ENSG00000069248.11,chr1,229465441,229465519,PAS,True,191,230
ENSG00000069248.11,chr1,229508067,229508361,TSS,True,25,234
ENSG00000117650.12,chr1,211663628,211667105,3AS,False,26,132
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,34,141
ENSG00000117650.12,chr1,211662770,211663628,PAS,True,115,141
ENSG00000188976.10,chr1,959214,960041,TSS,True,12,102
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,53,113
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,60,113
ENSG00000143033.17,chr1,93127299,93133702,ES,False,26,176
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,170,223
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,101,223
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,12,102
ENSG00000153187.19,chr1,244851173,244854503,PAS,True,34,156
ENSG00000153187.19,chr1,244853660,244856158,PAS,True,118,143
ENSG00000153187.19,chr1,244862618,244864513,TSS,True,129,178
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,187,257
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,49,260
ENSG00000116209.11,chr1,54053355,54053501,TSS,True,221,260
ENSG00000162735.18,chr1,160283109,160285054,ES,False,23,195
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,131,737
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,612,737
ENSG00000047410.13,chr1,186311657,186314026,PAS,False,154,172
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,91,147
ENSG00000047410.13,chr1,186360768,186360905,PAS,True,125,141
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,56,174
ENSG00000126067.11,chr1,35601084,35602185,PAS,True,88,101
ENSG00000160752.14,chr1,155308965,155310042,ES,False,318,382
ENSG00000160752.14,chr1,155308965,155310042,5AS,False,318,376
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,401,784
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,401,477
ENSG00000160752.14,chr1,155308965,155310063,IR,False,401,460
ENSG00000160752.14,chr1,155309076,155310063,3AS,False,71,130
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,191,980
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,850,980
ENSG00000075945.12,chr1,169921156,169921781,PAS,True,12,107
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,25,127
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,287,320
ENSG00000067334.13,chr1,93873119,93873214,PAS,True,286,320
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,95,315
ENSG00000116729.13,chr1,68094367,68098753,PAS,False,63,110
ENSG00000116729.13,chr1,68124864,68126335,PAS,True,53,107
ENSG00000116729.13,chr1,68232193,68232566,TSS,True,15,110
ENSG00000198860.12,chr1,184054863,184072826,ES,False,20,135
ENSG00000198860.12,chr1,184072194,184072826,5AS,False,12,115
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,164,188
ENSG00000126088.13,chr1,45013791,45013908,IR,False,170,193
ENSG00000126088.13,chr1,45014070,45014438,IR,False,174,194
ENSG00000143612.20,chr1,154212624,154214456,ES,False,73,337
ENSG00000143612.20,chr1,154214574,154220341,ES,False,156,329
ENSG00000162607.12,chr1,62436379,62437400,TSS,False,23,166
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,48,152
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,121,161
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,24,181
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,64,279
ENSG00000131778.18,chr1,147285323,147288352,PAS,True,248,277
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,57,149
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,33,137
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,68,130
ENSG00000134644.15,chr1,31007099,31028795,3AS,True,14,120
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,29,164
ENSG00000117335.19,chr1,207767195,207770320,ES,False,40,150
ENSG00000117335.19,chr1,207785682,207793518,ES,False,131,163
ENSG00000118217.5,chr1,161766221,161766442,TSS,False,18,104
ENSG00000009307.15,chr1,114738072,114757924,ME,False,33,104
ENSG00000143493.12,chr1,211940310,211942111,PAS,True,13,106
ENSG00000134717.17,chr1,52056379,52064824,ES,False,36,329
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,276,365
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,161,361
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,46,400
ENSG00000143476.17,chr1,212035724,212035942,TSS,True,18,136
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,71,121
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,77,121
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,84,113
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,106,119
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,94,116
ENSG00000116754.13,chr1,70237424,70237556,PAS,True,97,113
ENSG00000116754.13,chr1,70249951,70250048,PAS,True,103,116
ENSG00000116922.14,chr1,37683437,37686272,3AS,False,108,143
ENSG00000116922.14,chr1,37689883,37690215,3AS,False,84,110
ENSG00000116922.14,chr1,37690215,37690572,TSS,True,49,149
ENSG00000116922.14,chr1,37692029,37692290,TSS,True,125,149
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,149,962
ENSG00000135829.16,chr1,182887082,182887982,PAS,True,341,962
ENSG00000135829.16,chr1,182874853,182874928,PAS,True,606,925
ENSG00000162521.18,chr1,32651150,32651322,TSS,True,109,415
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,104,588
ENSG00000143815.14,chr1,225404403,225404468,TSS,True,492,553
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,78,107
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,91,105
ENSG00000077254.14,chr1,77759642,77759902,TSS,True,25,110
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,112,178
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,77,192
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,126,192
ENSG00000143486.15,chr1,206599092,206599732,ES,True,26,101
ENSG00000143486.15,chr1,206591637,206591845,PAS,False,22,112
ENSG00000143486.15,chr1,206591641,206595838,PAS,True,97,110
ENSG00000137955.15,chr1,75789356,75789951,IR,False,122,154
ENSG00000137955.15,chr1,75790057,75791284,ES,False,95,118
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,95,126
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,28,151
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,30,159
ENSG00000137955.15,chr1,75786248,75787604,TSS,True,137,159
ENSG00000117054.13,chr1,75724817,75732643,ES,False,30,222
ENSG00000024526.16,chr1,68481612,68483949,ES,False,43,103
ENSG00000024526.16,chr1,68489608,68496951,ES,False,16,125
ENSG00000024526.16,chr1,68474153,68477972,PAS,True,35,131
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,118,617
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,131,618
ENSG00000116560.10,chr1,35192221,35193147,TSS,False,126,141
ENSG00000116560.10,chr1,35190693,35193141,TSS,True,88,141
ENSG00000116560.10,chr1,35191340,35193144,TSS,True,98,141
ENSG00000117569.18,chr1,96785254,96804799,3AS,False,153,188
ENSG00000117569.18,chr1,96813106,96813275,3AS,False,100,196
ENSG00000117569.18,chr1,96721283,96721872,TSS,True,37,208
ENSG00000117569.18,chr1,96813275,96815040,PAS,True,107,207
ENSG00000117569.18,chr1,96813272,96815664,PAS,True,110,207
ENSG00000117632.22,chr1,25906388,25906451,TSS,True,161,751
ENSG00000117632.22,chr1,25904663,25904741,TSS,True,647,751
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,49,163
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,129,163
ENSG00000117448.13,chr1,45551155,45561788,ES,False,104,130
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,36,146
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,118,146
ENSG00000117139.17,chr1,202727398,202729173,PAS,True,154,180
ENSG00000117139.17,chr1,202727403,202730027,PAS,True,145,176
ENSG00000117139.17,chr1,202732620,202735587,PAS,True,71,170
ENSG00000117139.17,chr1,202808101,202808523,TSS,True,52,189
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,31,128
