gene,chr,start,end,splice_type,novel,IMR-90_ENCFF545PJV_in_cov,IMR-90_ENCFF545PJV_total_cov
ENSG00000204435.13,chr6,31669476,31669508,TSS,True,100,122
ENSG00000197081.13,chr6,159969041,159969395,TSS,True,125,142
ENSG00000197081.13,chr6,160068086,160068385,TSS,True,115,130
ENSG00000112306.7,chr6,132814565,132814613,TSS,True,230,950
ENSG00000112306.7,chr6,132817019,132817061,TSS,True,747,950
ENSG00000112576.12,chr6,41941451,41941880,TSS,False,25,153
ENSG00000157593.18,chr6,44257399,44257554,TSS,True,79,326
ENSG00000137267.5,chr6,3157406,3157547,TSS,False,76,148
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,46,149
ENSG00000102910.13,chr16,48244270,48244621,TSS,True,18,150
ENSG00000182831.11,chr16,9116667,9119698,PAS,False,15,103
ENSG00000182831.11,chr16,9102983,9106764,PAS,True,91,103
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,78,228
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,47,145
ENSG00000169180.11,chr16,28211365,28212028,TSS,True,80,100
ENSG00000169180.11,chr16,28156073,28156419,TSS,True,87,100
ENSG00000135720.12,chr16,66720892,66723822,PAS,True,23,115
ENSG00000135720.12,chr16,66730182,66732474,PAS,True,86,102
ENSG00000135720.12,chr16,66751484,66751839,TSS,True,47,145
ENSG00000090581.9,chr16,1351922,1352017,TSS,False,31,106
ENSG00000090581.9,chr16,1351940,1352159,TSS,True,92,106
ENSG00000140740.10,chr16,21952659,21953456,TSS,True,14,131
ENSG00000140937.13,chr16,65121879,65122142,TSS,True,124,331
ENSG00000140937.13,chr16,65004641,65005282,TSS,True,295,330
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,50,142
ENSG00000197006.13,chr16,21599469,21599898,TSS,True,16,147
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,94,144
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,52,144
ENSG00000198931.10,chr16,88809706,88810069,3AS,False,36,134
ENSG00000198931.10,chr16,88809466,88809840,PAS,True,37,135
ENSG00000198931.10,chr16,88809468,88809706,PAS,True,99,135
ENSG00000198931.10,chr16,88811819,88811938,TSS,False,25,135
ENSG00000181019.12,chr16,69713129,69718122,ES,False,24,148
ENSG00000181019.12,chr16,69726432,69726588,TSS,True,27,176
ENSG00000089280.18,chr16,31182664,31183860,3AS,False,38,122
ENSG00000089280.18,chr16,31180132,31180227,TSS,True,40,162
ENSG00000103152.11,chr16,78206,78333,TSS,True,47,154
ENSG00000103152.11,chr16,79421,79700,TSS,True,120,154
ENSG00000167522.15,chr16,89267618,89268663,PAS,True,174,197
ENSG00000167522.15,chr16,89282177,89285649,PAS,True,44,128
ENSG00000167522.15,chr16,89490244,89490714,TSS,True,125,205
ENSG00000140983.13,chr16,668236,668352,IR,False,87,103
ENSG00000140983.13,chr16,668699,670122,ES,False,15,125
ENSG00000140983.13,chr16,670175,670265,3AS,False,18,127
ENSG00000140983.13,chr16,671000,671082,IR,False,65,127
ENSG00000140983.13,chr16,668079,668236,TSS,True,75,171
ENSG00000140983.13,chr16,667964,668411,TSS,True,153,171
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,55,117
ENSG00000124067.16,chr16,67951822,67952034,TSS,False,104,117
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,33,175
ENSG00000065054.13,chr16,2026380,2027218,TSS,True,38,193
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,43,182
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,149,182
ENSG00000103479.15,chr16,53434429,53434796,TSS,False,22,102
ENSG00000103479.15,chr16,53490129,53491649,PAS,True,48,100
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,22,107
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,57,100
ENSG00000103175.10,chr16,84326955,84329325,3AS,False,18,139
ENSG00000103175.10,chr16,84329325,84329848,PAS,True,124,142
ENSG00000103175.10,chr16,84329321,84329849,PAS,True,22,142
ENSG00000182149.20,chr16,71894627,71895589,TSS,False,15,121
ENSG00000125148.6,chr16,56608583,56608683,TSS,True,18,155
ENSG00000126602.10,chr16,3717420,3717597,TSS,True,20,135
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,188,645
ENSG00000134419.15,chr16,18784737,18784816,TSS,True,563,643
ENSG00000140682.18,chr16,31472130,31472201,TSS,True,105,265
ENSG00000140682.18,chr16,31472166,31473556,TSS,True,217,265
ENSG00000007384.15,chr16,61797,63378,TSS,True,104,137
ENSG00000007384.15,chr16,72512,72868,TSS,True,78,137
ENSG00000087245.12,chr16,55478976,55479632,TSS,False,337,2089
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,36,229
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,390,3314
ENSG00000103495.13,chr16,29808741,29810076,ES,False,113,141
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,87,157
ENSG00000103495.13,chr16,29806687,29808293,TSS,True,135,157
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,109,157
ENSG00000159579.13,chr16,57186242,57186451,TSS,True,38,101
ENSG00000159579.13,chr16,57186258,57186785,TSS,True,88,101
ENSG00000159579.13,chr16,57238878,57240475,PAS,True,17,101
ENSG00000159579.13,chr16,57231166,57231313,PAS,True,87,101
ENSG00000159461.14,chr16,56425072,56425623,TSS,False,39,132
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,21,148
ENSG00000103342.12,chr16,11868127,11873171,PAS,True,73,195
ENSG00000103342.12,chr16,11889977,11891139,PAS,True,120,186
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,55,200
ENSG00000103342.12,chr16,11896557,11896718,TSS,True,161,197
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,42,289
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,108,242
ENSG00000141002.19,chr16,89911079,89911809,PAS,True,43,195
ENSG00000141002.19,chr16,89884581,89884609,PAS,False,128,158
ENSG00000090863.11,chr16,74447426,74453334,PAS,True,69,436
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,58,462
ENSG00000268388.5,chr16,86474524,86477199,PAS,True,95,130
ENSG00000268388.5,chr16,86508654,86509094,TSS,True,59,146
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,75,414
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,24,119
ENSG00000103275.19,chr16,1324729,1327016,PAS,True,12,107
ENSG00000103222.18,chr16,15949437,15949799,TSS,False,160,179
ENSG00000103222.18,chr16,16133281,16134508,TSS,True,148,171
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,18,179
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,160,205
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,152,205
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,155,206
ENSG00000205730.6,chr16,19120699,19121626,PAS,True,94,108
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,23,101
ENSG00000051523.10,chr16,88650955,88651066,TSS,True,15,143
ENSG00000065427.14,chr16,75641723,75647577,ES,False,92,120
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,23,143
ENSG00000258947.6,chr16,89923321,89923458,TSS,True,115,282
ENSG00000183751.14,chr16,1971963,1972205,TSS,True,37,109
ENSG00000183751.14,chr16,1973958,1974292,TSS,True,90,109
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,43,117
ENSG00000140688.16,chr16,31508073,31508443,TSS,True,40,102
ENSG00000067955.13,chr16,67029107,67029485,TSS,True,18,102
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,186,1019
ENSG00000167526.13,chr16,89560681,89561063,TSS,True,874,1019
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,16,137
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,31,100
ENSG00000172831.11,chr16,66934033,66935976,TSS,True,89,100
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,49,149
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,15,146
ENSG00000176046.8,chr16,28538795,28539040,TSS,True,29,176
ENSG00000103202.12,chr16,397174,397313,TSS,True,62,184
ENSG00000103335.22,chr16,88727038,88727192,TSS,True,113,131
ENSG00000103335.22,chr16,88721807,88722637,TSS,True,116,131
ENSG00000168140.4,chr16,4371847,4371993,TSS,False,301,474
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,43,237
ENSG00000153786.12,chr16,84981994,84990303,ES,False,72,115
ENSG00000153786.12,chr16,85011285,85011547,TSS,True,51,156
ENSG00000153786.12,chr16,84981869,84981993,TSS,True,136,154
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,234,278
ENSG00000149923.13,chr16,30076475,30082483,ES,False,29,282
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,64,298
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,253,298
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,162,591
ENSG00000103187.7,chr16,84617837,84618094,TSS,True,534,1271
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,3264,3983
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,1125,3983
ENSG00000103226.17,chr16,16232512,16232831,TSS,True,28,168
ENSG00000140859.15,chr16,57772288,57794998,ES,False,100,115
ENSG00000140859.15,chr16,57798071,57798290,TSS,False,128,151
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,54,151
ENSG00000131143.8,chr16,85799230,85799752,TSS,True,141,413
ENSG00000140743.7,chr16,22349849,22374230,ES,False,27,198
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,59,101
ENSG00000189091.12,chr16,70530744,70530917,TSS,True,72,101
ENSG00000167930.15,chr16,259599,259995,3AS,False,15,123
ENSG00000167930.15,chr16,234790,234857,TSS,True,72,173
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,98,145
ENSG00000131653.12,chr16,2163881,2164001,TSS,True,123,145
ENSG00000170540.14,chr16,18801430,18801689,TSS,True,25,167
ENSG00000013364.18,chr16,29820510,29830514,3AS,False,86,122
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,181,304
ENSG00000013364.18,chr16,29844533,29844879,TSS,True,192,304
ENSG00000103507.13,chr16,31112027,31112120,IR,False,67,108
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,42,113
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,82,113
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,43,110
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,69,110
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,41,103
ENSG00000169217.8,chr16,30353180,30353275,TSS,True,80,103
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,45,145
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,209,289
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,85,289
ENSG00000178952.10,chr16,28846217,28846377,TSS,True,24,235
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,43,138
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,68,351
ENSG00000141759.14,chr18,79977701,79988239,ES,False,90,107
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,17,132
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,64,223
ENSG00000074695.5,chr18,59333090,59333181,TSS,True,160,202
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,14,106
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,44,124
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,18,145
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,85,457
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,55,234
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,42,109
ENSG00000154845.15,chr18,9614225,9614445,TSS,True,86,109
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,183,492
ENSG00000067900.7,chr18,20979915,20980004,PAS,True,43,107
ENSG00000067900.7,chr18,20992831,20992937,PAS,True,93,104
ENSG00000141385.9,chr18,12376968,12377398,TSS,True,14,110
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,20,149
ENSG00000141380.13,chr18,26035127,26038554,ES,False,109,134
ENSG00000141380.13,chr18,26090500,26090896,TSS,True,20,154
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,149,175
ENSG00000141424.12,chr18,36108526,36109745,PAS,True,26,229
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,83,234
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,208,234
ENSG00000141424.12,chr18,36126218,36127728,TSS,True,187,232
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,94,423
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,30,116
ENSG00000187243.16,chrX,52069129,52069270,TSS,True,32,148
ENSG00000187243.16,chrX,52066864,52067685,TSS,True,131,148
ENSG00000241343.9,chrX,101390969,101391046,TSS,True,14,120
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,78,138
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,19,161
ENSG00000205542.10,chrX,12975104,12975168,TSS,False,202,1801
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,29,102
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,23,157
ENSG00000197976.11,chrX,1599432,1600658,IR,True,89,118
ENSG00000197976.11,chrX,1591532,1591769,TSS,True,24,147
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,103,132
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,38,132
ENSG00000147140.15,chrX,71283721,71290628,ES,False,25,249
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,28,278
ENSG00000184867.13,chrX,101658525,101659075,3AS,False,91,115
ENSG00000184867.13,chrX,101659757,101659852,TSS,True,49,134
ENSG00000184867.13,chrX,101659418,101659500,TSS,True,119,134
ENSG00000184867.13,chrX,101659075,101659197,TSS,True,120,134
ENSG00000185222.9,chrX,103356606,103357614,ES,False,16,101
ENSG00000185222.9,chrX,103357614,103358469,PAS,True,19,121
ENSG00000185222.9,chrX,103357082,103357161,PAS,True,107,119
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,15,146
ENSG00000196924.15,chrX,154355072,154357433,ES,False,636,874
ENSG00000196924.15,chrX,154359483,154359649,TSS,False,2037,2363
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,1703,2361
ENSG00000068323.16,chrX,49039345,49040454,3AS,False,47,100
ENSG00000068323.16,chrX,49043110,49043645,TSS,True,52,151
ENSG00000068323.16,chrX,49038196,49038441,TSS,False,132,151
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,267,563
ENSG00000179222.17,chrX,51895045,51895760,TSS,True,443,563
ENSG00000179222.17,chrX,51894105,51897077,TSS,True,469,563
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,17,127
ENSG00000184216.13,chrX,154019598,154019676,IR,False,73,100
ENSG00000184216.13,chrX,154013042,154013399,TSS,True,141,188
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,117,190
ENSG00000184216.13,chrX,154019430,154020505,TSS,True,159,190
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,59,103
ENSG00000101940.17,chrX,48597498,48598957,TSS,True,81,103
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,80,103
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,141,173
ENSG00000102038.15,chrX,129492093,129496749,ES,False,83,236
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,102,255
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,219,255
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,62,348
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,219,385
ENSG00000130985.16,chrX,47201475,47201610,TSS,True,346,385
ENSG00000123131.12,chrX,23667422,23667811,TSS,True,41,272
ENSG00000123131.12,chrX,23683668,23683705,TSS,True,235,272
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,57,130
ENSG00000022267.16,chrX,136169737,136169980,TSS,True,104,130
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,497,1317
ENSG00000169100.13,chrX,1389240,1389726,TSS,True,1021,1317
ENSG00000102316.16,chrX,54809223,54809302,IR,False,48,112
ENSG00000102316.16,chrX,54815690,54815880,IR,True,345,414
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,228,424
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,362,424
ENSG00000102316.16,chrX,54807747,54809376,TSS,True,360,424
ENSG00000102316.16,chrX,54809019,54809223,TSS,True,376,424
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,70,424
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,352,420
ENSG00000131171.12,chrX,81201831,81202245,TSS,True,20,142
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,33,165
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,42,174
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,141,174
ENSG00000182492.15,chrX,153494831,153495113,TSS,True,62,137
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,29,112
ENSG00000154545.16,chrX,52184823,52184965,TSS,True,29,142
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,203,391
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,196,389
ENSG00000071859.14,chrX,154449735,154449882,IR,False,133,158
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,71,194
ENSG00000071859.14,chrX,154450027,154450099,TSS,True,170,191
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,56,144
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,88,144
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,114,135
ENSG00000102401.19,chrX,101623276,101623813,IR,False,114,127
ENSG00000102401.19,chrX,101623112,101623276,TSS,True,31,166
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,31,102
ENSG00000085224.22,chrX,77681755,77684593,PAS,True,15,127
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,18,135
ENSG00000126903.15,chrX,154490306,154490655,TSS,True,19,109
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,227,307
ENSG00000166681.13,chrX,103376345,103376613,TSS,True,96,400
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,235,317
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,88,317
ENSG00000102265.11,chrX,47582220,47582474,TSS,True,179,1550
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,88,121
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,43,112
ENSG00000147274.14,chrX,136880596,136880778,TSS,True,14,116
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,38,183
ENSG00000134871.18,chr13,110507941,110508221,TSS,True,827,930
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,784,1135
ENSG00000134871.18,chr13,110511933,110513032,PAS,True,207,1064
ENSG00000134871.18,chr13,110484904,110484974,PAS,True,495,661
ENSG00000185896.10,chr13,113297092,113297495,TSS,False,96,523
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,119,815
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,743,1060
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,154,172
ENSG00000198176.12,chr13,113636700,113640119,ES,True,24,195
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,51,170
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,53,209
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,39,124
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,14,119
ENSG00000183722.8,chr13,39600831,39603508,TSS,True,21,136
ENSG00000198542.13,chr13,101452378,101452931,TSS,True,17,134
ENSG00000198542.13,chr13,101715562,101717562,PAS,True,60,121
ENSG00000198542.13,chr13,101717498,101721422,PAS,True,80,131
ENSG00000130177.15,chr13,114235132,114236798,ES,True,18,136
ENSG00000130177.15,chr13,114272481,114272563,IR,False,50,163
ENSG00000130177.15,chr13,114234869,114235132,TSS,True,25,169
ENSG00000130177.15,chr13,114272563,114272744,PAS,True,119,169
ENSG00000130177.15,chr13,114272183,114272742,PAS,True,48,152
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,39,100
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,88,100
ENSG00000213995.11,chr13,110634675,110634776,TSS,True,88,100
ENSG00000133110.14,chr13,37564560,37569743,ES,False,108,139
ENSG00000133110.14,chr13,37569821,37577752,ES,False,17,140
ENSG00000133110.14,chr13,37570669,37577752,ES,False,61,125
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,2458,5673
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,53,164
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,132,164
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,183,1095
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,22,171
ENSG00000134884.14,chr13,106557131,106559431,IR,False,54,109
ENSG00000134884.14,chr13,106541808,106544160,PAS,True,15,128
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,54,369
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,50,172
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,157,213
ENSG00000152767.16,chr13,98395259,98395476,TSS,True,164,202
ENSG00000152767.16,chr13,98407523,98409525,TSS,True,171,192
ENSG00000152767.16,chr13,98448235,98449773,PAS,True,26,188
ENSG00000102471.14,chr13,79481218,79481524,TSS,True,19,141
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,43,173
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,149,172
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,21,173
ENSG00000136153.19,chr13,75636179,75636726,TSS,True,66,136
ENSG00000136153.19,chr13,75857920,75859601,PAS,True,87,131
ENSG00000125257.14,chr13,95247753,95301240,ES,False,93,105
ENSG00000125257.14,chr13,95019828,95021682,PAS,True,65,114
ENSG00000125257.14,chr13,95043761,95043787,PAS,True,98,114
ENSG00000125257.14,chr13,95044264,95044438,PAS,True,100,112
ENSG00000125257.14,chr13,95088460,95096179,PAS,True,97,111
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,40,279
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,126,260
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,135,263
ENSG00000136205.16,chr7,47346186,47347895,TSS,True,110,129
ENSG00000136205.16,chr7,47302949,47303585,TSS,True,104,129
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,68,237
ENSG00000128606.12,chr7,102939585,102944209,ES,False,116,146
ENSG00000198420.9,chr7,143862801,143863350,TSS,True,74,108
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,78,108
ENSG00000122566.21,chr7,26192338,26192494,IR,False,169,198
ENSG00000122566.21,chr7,26197732,26200571,ES,False,166,200
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,210,252
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,60,227
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,48,252
ENSG00000168090.9,chr7,100088947,100089066,TSS,True,42,307
ENSG00000127922.9,chr7,96709687,96709880,TSS,True,21,102
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,50,188
ENSG00000263001.5,chr7,74758855,74759547,IR,False,144,201
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,179,224
ENSG00000263001.5,chr7,74749025,74749090,TSS,True,66,212
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,70,214
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,157,214
ENSG00000127955.16,chr7,80134802,80135278,TSS,True,21,187
ENSG00000158604.14,chr7,44582046,44582249,TSS,True,23,100
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,55,162
ENSG00000087077.13,chr7,100867345,100868233,TSS,True,130,162
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,965,1118
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,402,1118
ENSG00000164692.17,chr7,94421066,94421898,IR,True,13,125
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,6375,25938
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,30,113
ENSG00000146648.17,chr7,55018819,55019365,TSS,True,85,103
ENSG00000146963.17,chr7,139360322,139376061,ES,False,137,155
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,46,164
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,129,163
ENSG00000241685.9,chr7,99325872,99326004,TSS,True,27,257
ENSG00000177706.8,chr7,192009,193804,TSS,False,75,316
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,87,187
ENSG00000164896.19,chr7,151077236,151077309,IR,False,141,161
ENSG00000164896.19,chr7,151078701,151078922,5AS,False,17,151
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,88,119
ENSG00000164896.19,chr7,151079922,151080684,IR,True,88,102
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,73,163
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,137,163
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,134,163
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,319,461
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,229,659
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,456,658
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,19,120
ENSG00000130429.14,chr7,99374781,99385701,ES,False,230,259
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,37,298
ENSG00000157800.17,chr7,140351451,140352061,3AS,False,100,112
ENSG00000157800.17,chr7,140398415,140398549,TSS,True,16,127
ENSG00000128595.16,chr7,128748804,128758870,ME,False,372,2141
ENSG00000136238.17,chr7,6374432,6374770,TSS,True,49,250
ENSG00000146535.13,chr7,2843852,2844342,TSS,False,53,138
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,93,115
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,66,115
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,687,3654
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,49,124
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,20,133
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,56,138
ENSG00000087087.19,chr7,100884382,100884552,TSS,True,121,136
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,17,128
ENSG00000164828.17,chr7,816673,838797,ES,False,48,132
ENSG00000164828.17,chr7,849603,851383,ES,False,36,131
ENSG00000164828.17,chr7,852667,852812,3AS,False,42,158
ENSG00000164828.17,chr7,815868,816673,TSS,True,51,183
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,158,363
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,322,363
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,308,369
ENSG00000159840.15,chr7,143381348,143382447,TSS,True,328,369
ENSG00000159840.15,chr7,143382049,143383322,TSS,True,241,368
ENSG00000159840.15,chr7,143388766,143388945,TSS,True,331,368
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,93,446
ENSG00000070669.16,chr7,97872350,97872508,TSS,True,36,130
ENSG00000070669.16,chr7,97858277,97858404,TSS,False,106,130
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,82,217
ENSG00000133612.18,chr7,151085870,151087072,TSS,False,110,164
ENSG00000133612.18,chr7,151117363,151117456,TSS,False,133,164
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,73,198
ENSG00000154978.12,chr7,55572270,55572538,TSS,True,57,198
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,11,108
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,67,100
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,48,119
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,83,119
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,184,701
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,162,458
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,57,518
