gene,chr,start,end,splice_type,novel,left_colon_ENCFF886FZQ_in_cov,left_colon_ENCFF886FZQ_total_cov
ENSG00000172366.19,chr16,647884,648119,IR,False,135,152
ENSG00000172366.19,chr16,641794,642043,TSS,True,81,158
ENSG00000172366.19,chr16,642339,643144,TSS,True,112,158
ENSG00000172366.19,chr16,648119,648475,PAS,True,17,158
ENSG00000140983.13,chr16,670175,670265,3AS,False,30,221
ENSG00000140983.13,chr16,671000,671082,IR,False,147,248
ENSG00000140983.13,chr16,668079,668236,TSS,True,194,381
ENSG00000140983.13,chr16,668126,671203,TSS,True,334,381
ENSG00000125166.12,chr16,58734139,58734375,TSS,True,37,234
ENSG00000167977.8,chr16,2682520,2682800,TSS,True,73,118
ENSG00000167977.8,chr16,2702426,2702478,TSS,True,100,118
ENSG00000184730.10,chr16,28496698,28497996,TSS,True,29,132
ENSG00000166816.14,chr16,75114165,75114525,3AS,False,71,113
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,60,161
ENSG00000166816.14,chr16,75113965,75114759,TSS,True,137,161
ENSG00000039068.18,chr16,68737240,68737463,TSS,True,367,415
ENSG00000039068.18,chr16,68828176,68828304,TSS,True,357,401
ENSG00000103375.10,chr16,25216947,25217057,TSS,False,61,239
ENSG00000149932.16,chr16,29962132,29963109,3AS,False,55,109
ENSG00000149932.16,chr16,29962010,29962132,TSS,True,88,197
ENSG00000149932.16,chr16,29962117,29963308,TSS,True,129,197
ENSG00000103051.18,chr16,70523372,70523560,TSS,True,16,131
ENSG00000182149.20,chr16,71923380,71927613,ES,True,20,190
ENSG00000182149.20,chr16,71894627,71895589,TSS,False,45,217
ENSG00000126602.10,chr16,3717420,3717597,TSS,True,37,233
ENSG00000134398.14,chr16,23713094,23713254,TSS,True,91,102
ENSG00000242612.6,chr16,401853,402043,TSS,True,35,152
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,34,253
ENSG00000087245.12,chr16,55478976,55479632,TSS,False,32,111
ENSG00000179889.18,chr16,14998405,15004186,ES,False,21,209
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,64,286
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,107,269
ENSG00000179889.18,chr16,15138878,15139621,PAS,False,226,286
ENSG00000079616.12,chr16,29804065,29804813,IR,False,95,108
ENSG00000079616.12,chr16,29790709,29790829,TSS,True,21,118
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,547,3082
ENSG00000174992.7,chr16,29778252,29778306,TSS,False,980,4059
ENSG00000103495.13,chr16,29808741,29810076,ES,False,72,105
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,67,151
ENSG00000159579.13,chr16,57186451,57204503,5AS,False,105,129
ENSG00000159579.13,chr16,57186242,57186451,TSS,True,42,147
ENSG00000166847.9,chr16,23641427,23641590,TSS,True,27,105
ENSG00000140848.16,chr16,57092363,57092790,TSS,True,33,173
ENSG00000159461.14,chr16,56425072,56425623,TSS,False,34,106
ENSG00000103056.11,chr16,68370858,68372086,TSS,True,115,170
ENSG00000189067.12,chr16,11556510,11556736,TSS,True,217,251
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,155,251
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,15,123
ENSG00000103342.12,chr16,11868127,11873171,PAS,True,24,135
ENSG00000103342.12,chr16,11889977,11891139,PAS,True,110,133
ENSG00000103342.12,chr16,11915368,11916001,TSS,True,20,141
ENSG00000103245.13,chr16,740919,741018,TSS,False,31,109
ENSG00000198736.11,chr16,1943101,1943320,TSS,True,14,120
ENSG00000167978.16,chr16,2752618,2752846,TSS,True,58,141
ENSG00000167978.16,chr16,2752350,2752854,TSS,True,121,141
ENSG00000167978.16,chr16,2758469,2758536,PAS,False,12,110
ENSG00000205609.12,chr16,28376688,28379880,PAS,True,41,128
ENSG00000205609.12,chr16,28391979,28392025,TSS,True,108,125
ENSG00000205609.12,chr16,28388507,28389448,TSS,True,111,125
ENSG00000205609.12,chr16,28388057,28388256,TSS,True,110,125
ENSG00000141002.19,chr16,89893858,89895082,3AS,False,23,191
ENSG00000141002.19,chr16,89907322,89910590,ES,False,193,222
ENSG00000141002.19,chr16,89873534,89873859,TSS,True,121,278
ENSG00000090863.11,chr16,74606656,74607132,TSS,True,51,106
ENSG00000188603.19,chr16,28491713,28492079,TSS,True,217,281
ENSG00000188603.19,chr16,28492019,28492296,TSS,True,175,281
ENSG00000188603.19,chr16,28491481,28492029,TSS,True,234,281
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,40,116
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,30,159
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,150,248
ENSG00000050820.16,chr16,75236881,75236909,TSS,True,222,249
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,206,250
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,38,214
ENSG00000179958.8,chr16,30429879,30430029,TSS,True,25,195
ENSG00000033011.12,chr16,5071817,5072057,TSS,False,20,113
ENSG00000051523.10,chr16,88650955,88651066,TSS,True,43,304
ENSG00000065427.14,chr16,75641723,75647577,ES,False,151,183
ENSG00000103415.11,chr16,4476487,4505483,ES,False,120,157
ENSG00000103415.11,chr16,4476360,4476487,TSS,True,22,180
ENSG00000103423.13,chr16,4450497,4455545,ES,False,126,174
ENSG00000103150.5,chr16,83899077,83899672,TSS,False,14,100
ENSG00000166828.2,chr16,23182732,23182813,TSS,False,79,145
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,175,997
ENSG00000167526.13,chr16,89560681,89561063,TSS,True,881,997
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,26,184
ENSG00000006007.11,chr16,19521703,19522125,TSS,True,82,267
ENSG00000162069.15,chr16,3035369,3036893,3AS,True,37,124
ENSG00000162069.15,chr16,3036893,3036978,TSS,False,63,188
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,551,3163
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,51,172
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,45,169
ENSG00000197912.15,chr16,89536764,89537724,PAS,True,117,149
ENSG00000176046.8,chr16,28538795,28539040,TSS,True,23,197
ENSG00000159720.11,chr16,67480956,67481188,TSS,True,162,601
ENSG00000159720.11,chr16,67459097,67459219,TSS,False,518,601
ENSG00000153066.12,chr16,11698325,11721576,ES,False,12,106
ENSG00000153066.12,chr16,11721670,11733981,ES,False,18,105
ENSG00000153066.12,chr16,11742476,11742916,TSS,True,12,117
ENSG00000064270.12,chr16,84367464,84368714,TSS,False,70,264
ENSG00000064270.12,chr16,84463613,84465779,PAS,True,73,264
ENSG00000064270.12,chr16,84446328,84446370,PAS,True,195,219
ENSG00000103335.22,chr16,88727038,88727192,TSS,True,120,135
ENSG00000103335.22,chr16,88721807,88722637,TSS,True,94,133
ENSG00000140832.9,chr16,71640389,71641963,PAS,True,151,277
ENSG00000140832.9,chr16,71634192,71636203,PAS,True,137,263
ENSG00000153786.12,chr16,85011285,85011547,TSS,True,46,126
ENSG00000153786.12,chr16,84981869,84981993,TSS,True,111,125
ENSG00000103111.14,chr16,77190899,77191258,TSS,True,71,124
ENSG00000103111.14,chr16,77190945,77191633,TSS,True,104,124
ENSG00000103111.14,chr16,77192761,77195154,TSS,True,109,123
ENSG00000167969.12,chr16,2251429,2251514,IR,False,122,157
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,49,171
ENSG00000167969.12,chr16,2251315,2251594,TSS,True,136,171
ENSG00000197562.9,chr16,590067,590433,TSS,True,26,133
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,367,427
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,101,468
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,410,468
ENSG00000008517.16,chr16,3065687,3065783,IR,False,61,106
ENSG00000008517.16,chr16,3067415,3067553,IR,False,118,144
ENSG00000008517.16,chr16,3065335,3065687,TSS,True,110,177
ENSG00000008517.16,chr16,3065335,3065826,TSS,True,136,177
ENSG00000125170.10,chr16,57473495,57473612,IR,False,256,306
ENSG00000125170.10,chr16,57479685,57486304,3AS,True,25,190
ENSG00000125170.10,chr16,57471919,57473495,PAS,True,57,325
ENSG00000125170.10,chr16,57471916,57473736,PAS,True,275,325
ENSG00000125170.10,chr16,57486304,57486556,TSS,False,197,387
ENSG00000125170.10,chr16,57479441,57479830,TSS,True,334,386
ENSG00000129925.10,chr16,376135,377163,TSS,True,135,161
ENSG00000129925.10,chr16,381700,382008,TSS,True,140,161
ENSG00000129925.10,chr16,376543,376965,TSS,True,134,161
ENSG00000196502.11,chr16,28609930,28610055,TSS,True,59,182
ENSG00000196502.11,chr16,28608707,28610038,TSS,True,163,182
ENSG00000052344.15,chr16,31135390,31135766,TSS,True,791,1087
ENSG00000052344.15,chr16,31132681,31132915,TSS,True,866,1087
ENSG00000052344.15,chr16,31133225,31134591,TSS,True,911,1087
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,254,876
ENSG00000175311.6,chr16,21233697,21233901,TSS,False,13,116
ENSG00000140968.10,chr16,85899129,85899223,TSS,True,19,112
ENSG00000171490.12,chr16,11834305,11838113,PAS,True,33,124
ENSG00000171490.12,chr16,11837140,11839985,PAS,False,103,124
ENSG00000103187.7,chr16,84617837,84618094,TSS,True,97,181
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,2755,3197
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,616,3197
ENSG00000205220.11,chr16,67936693,67936910,TSS,True,20,146
ENSG00000167930.15,chr16,234857,249548,ES,False,136,158
ENSG00000167930.15,chr16,259599,259995,3AS,False,32,208
ENSG00000167930.15,chr16,234790,234857,TSS,True,159,317
ENSG00000102882.11,chr16,30114708,30116635,ES,False,89,104
ENSG00000102882.11,chr16,30118348,30118437,TSS,True,106,130
ENSG00000102882.11,chr16,30123039,30123253,TSS,True,72,130
ENSG00000102882.11,chr16,30121823,30123226,TSS,True,116,130
ENSG00000172828.12,chr16,66969680,66969759,TSS,True,76,101
ENSG00000172828.12,chr16,66961209,66961389,TSS,True,64,103
ENSG00000103490.13,chr16,31201841,31202416,ES,False,17,155
ENSG00000013364.18,chr16,29820510,29830514,3AS,False,358,432
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,947,1389
ENSG00000013364.18,chr16,29844533,29844879,TSS,True,959,1378
ENSG00000103507.13,chr16,31112027,31112120,IR,False,75,108
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,55,111
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,71,111
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,33,108
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,73,106
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,27,116
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,282,332
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,58,332
ENSG00000178952.10,chr16,28846217,28846377,TSS,True,96,793
ENSG00000162032.15,chr16,1778321,1778434,IR,False,113,184
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,52,199
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,175,199
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,61,184
ENSG00000168447.10,chr16,23302437,23348591,ES,True,225,273
ENSG00000168447.10,chr16,23302280,23302437,TSS,False,701,974
ENSG00000168447.10,chr16,23348594,23348910,TSS,True,810,974
ENSG00000168447.10,chr16,23371796,23371883,TSS,True,752,958
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,46,111
ENSG00000141447.17,chr18,24170331,24170453,PAS,True,78,111
ENSG00000141447.17,chr18,24271621,24272387,TSS,True,12,110
ENSG00000046604.12,chr18,31497941,31498296,TSS,True,129,432
ENSG00000134755.15,chr18,31068212,31068893,ES,False,155,191
ENSG00000134755.15,chr18,31065971,31068212,PAS,True,46,238
ENSG00000134755.15,chr18,31092129,31092300,PAS,True,139,174
ENSG00000134755.15,chr18,31101902,31102586,TSS,True,80,254
ENSG00000134755.15,chr18,31068893,31069003,TSS,True,184,209
ENSG00000081923.13,chr18,57646422,57648712,PAS,True,121,231
ENSG00000081923.13,chr18,57669413,57669482,PAS,False,60,145
ENSG00000081923.13,chr18,57653991,57654251,TSS,True,133,178
ENSG00000081923.13,chr18,57802997,57803603,TSS,True,168,284
ENSG00000141429.13,chr18,35581862,35654559,ES,True,127,172
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,21,193
ENSG00000049759.17,chr18,58044021,58044708,TSS,True,92,128
ENSG00000049759.17,chr18,58149159,58149569,TSS,True,91,102
ENSG00000049759.17,chr18,58149318,58149559,TSS,True,84,102
ENSG00000049759.17,chr18,58396166,58398192,PAS,True,52,117
ENSG00000133313.14,chr18,74496431,74499936,ES,False,175,197
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,175,462
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,99,584
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,26,197
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,49,322
ENSG00000101558.13,chr18,9937066,9950394,ES,False,576,660
ENSG00000122490.18,chr18,79904183,79943328,ES,False,26,108
ENSG00000122490.18,chr18,79951580,79951684,TSS,True,67,162
ENSG00000184828.9,chr18,48039899,48040704,TSS,True,110,139
ENSG00000167220.11,chr18,47134704,47136338,5AS,False,86,125
ENSG00000017797.12,chr18,9474983,9475176,TSS,False,117,133
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,73,133
ENSG00000017797.12,chr18,9512987,9513289,TSS,True,116,130
ENSG00000017797.12,chr18,9535670,9538107,PAS,True,55,108
ENSG00000141401.11,chr18,11981431,11981765,TSS,True,38,245
ENSG00000158201.9,chr18,21704503,21704827,TSS,True,35,337
ENSG00000167306.19,chr18,50194766,50195237,TSS,False,88,113
ENSG00000167306.19,chr18,49849566,49849849,TSS,True,71,107
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,30,103
ENSG00000178605.13,chrX,318438,318864,TSS,False,34,131
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,76,215
ENSG00000089472.16,chrX,66208246,66258839,ES,True,32,262
ENSG00000089472.16,chrX,66263688,66266442,3AS,False,40,286
ENSG00000089472.16,chrX,66162477,66162876,TSS,False,177,296
ENSG00000089472.16,chrX,66266439,66268909,PAS,True,44,290
ENSG00000089472.16,chrX,66266442,66270019,PAS,True,250,290
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,23,197
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,62,114
ENSG00000071553.16,chrX,154428631,154428853,TSS,False,45,289
ENSG00000197976.11,chrX,1591532,1591769,TSS,True,50,133
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,23,228
ENSG00000124429.17,chrX,85379172,85379388,TSS,True,145,209
ENSG00000124429.17,chrX,85379638,85379665,TSS,True,105,209
ENSG00000124429.17,chrX,85367691,85367769,TSS,True,181,205
ENSG00000006756.15,chrX,2929231,2929385,TSS,True,66,142
ENSG00000189221.9,chrX,43656115,43656414,TSS,True,141,984
ENSG00000131724.10,chrX,118727533,118727726,TSS,True,42,150
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,72,117
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,53,117
ENSG00000185515.14,chrX,155071654,155073373,3AS,True,87,101
ENSG00000185515.14,chrX,155090839,155116056,ES,False,81,109
ENSG00000185515.14,chrX,155071397,155071654,TSS,True,15,116
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,56,103
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,58,103
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,49,193
ENSG00000102054.17,chrX,16869493,16869951,TSS,False,148,193
ENSG00000171100.14,chrX,150568662,150592604,5AS,True,105,124
ENSG00000171100.14,chrX,150568590,150568662,TSS,True,60,169
ENSG00000171100.14,chrX,150568652,150568718,TSS,True,150,169
ENSG00000171100.14,chrX,150592602,150592677,TSS,True,144,169
ENSG00000147010.17,chrX,19887306,19887702,TSS,True,69,101
ENSG00000147010.17,chrX,19670861,19670970,TSS,False,55,101
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,82,103
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,87,103
ENSG00000179222.17,chrX,51895045,51895760,TSS,True,76,103
ENSG00000179222.17,chrX,51894105,51897077,TSS,True,72,103
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,100,524
ENSG00000184216.13,chrX,154013343,154014041,3AS,False,35,106
ENSG00000184216.13,chrX,154013042,154013399,TSS,True,133,233
ENSG00000184216.13,chrX,154014041,154015794,TSS,True,198,233
ENSG00000157399.14,chrX,2960420,2964223,3AS,True,114,128
ENSG00000157399.14,chrX,2964223,2964586,TSS,True,18,147
ENSG00000102100.15,chrX,48911545,48911948,TSS,True,79,128
ENSG00000102100.15,chrX,48906391,48906541,TSS,True,103,128
ENSG00000102100.15,chrX,48909813,48912525,TSS,True,101,128
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,147,235
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,110,235
ENSG00000147155.10,chrX,48521791,48521907,TSS,True,20,156
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,103,689
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,124,169
ENSG00000130985.16,chrX,47201274,47201366,TSS,True,140,169
ENSG00000130985.16,chrX,47203539,47203696,TSS,True,144,168
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,527,2828
ENSG00000169100.13,chrX,1389240,1389726,TSS,True,2466,2828
ENSG00000130826.17,chrX,154776798,154777697,PAS,True,22,110
ENSG00000130826.17,chrX,154776186,154777689,PAS,True,87,108
ENSG00000007952.17,chrX,100848754,100849771,ES,False,46,205
ENSG00000007952.17,chrX,100874094,100874464,TSS,True,26,218
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,31,214
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,42,225
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,194,225
ENSG00000156298.12,chrX,38561373,38561627,TSS,True,14,105
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,37,174
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,139,171
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,50,192
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,143,192
ENSG00000102178.12,chrX,154486536,154486692,TSS,True,25,141
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,24,119
ENSG00000126903.15,chrX,154488496,154488583,IR,False,47,172
ENSG00000126903.15,chrX,154487310,154489082,PAS,True,43,168
ENSG00000126903.15,chrX,154487310,154488496,PAS,True,125,172
ENSG00000126903.15,chrX,154490593,154490692,TSS,True,163,184
ENSG00000126903.15,chrX,154490306,154490655,TSS,True,38,184
ENSG00000147403.16,chrX,154399941,154400463,IR,False,106,118
ENSG00000147403.16,chrX,154397661,154398394,TSS,True,51,119
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,89,119
ENSG00000147403.16,chrX,154398622,154399594,TSS,True,106,119
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,17,145
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,107,122
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,27,120
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,18,129
ENSG00000125266.7,chr13,106534842,106535661,TSS,True,45,203
ENSG00000139508.14,chr13,28700956,28701500,IR,False,35,193
ENSG00000139508.14,chr13,28700079,28700956,PAS,False,160,195
ENSG00000139508.14,chr13,28700079,28701581,PAS,True,36,194
ENSG00000198176.12,chr13,113636700,113640119,ES,True,19,174
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,38,155
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,26,188
ENSG00000088448.14,chr13,110893263,110906032,ES,False,108,123
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,22,129
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,36,128
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,37,129
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,93,129
ENSG00000150403.17,chr13,113539507,113548302,ES,True,17,114
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,15,140
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,31,133
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,547,1048
ENSG00000183087.14,chr13,113863574,113864070,TSS,True,933,1048
ENSG00000183087.14,chr13,113838068,113838773,TSS,True,933,1047
ENSG00000165556.9,chr13,27968465,27969183,TSS,False,214,568
ENSG00000165556.9,chr13,27967256,27967346,TSS,False,442,568
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,101,481
ENSG00000133112.16,chr13,45340711,45341185,TSS,True,431,481
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,35,253
ENSG00000189403.14,chr13,30459849,30461533,PAS,False,33,209
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,34,218
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,36,101
ENSG00000120694.19,chr13,31140206,31140309,PAS,True,84,101
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,15,101
ENSG00000102572.14,chr13,98576744,98577497,TSS,True,33,119
ENSG00000139835.13,chr13,113324577,113325660,IR,True,106,132
ENSG00000139835.13,chr13,113324196,113324577,PAS,True,57,163
ENSG00000139835.13,chr13,113324196,113325846,PAS,True,126,152
ENSG00000139835.13,chr13,113358546,113360284,PAS,False,128,145
ENSG00000139835.13,chr13,113364019,113364164,TSS,True,33,163
ENSG00000122642.10,chr7,32957392,32957794,TSS,True,16,139
ENSG00000091138.12,chr7,107772108,107774776,5AS,True,89,103
ENSG00000188175.9,chr7,93219100,93219580,TSS,True,128,146
ENSG00000188175.9,chr7,93226367,93226508,TSS,True,39,146
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,43,111
ENSG00000106153.12,chr7,56106363,56106485,TSS,True,20,141
ENSG00000127914.16,chr7,91940671,91941147,TSS,False,73,121
ENSG00000127914.16,chr7,92079078,92080123,PAS,True,75,109
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,30,209
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,144,197
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,59,202
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,126,147
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,68,147
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,123,372
ENSG00000122566.21,chr7,26197732,26200571,ES,False,153,184
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,29,208
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,23,210
ENSG00000176532.3,chr7,29564377,29566184,5AS,True,91,114
ENSG00000176532.3,chr7,29563834,29564377,TSS,False,138,236
ENSG00000133606.10,chr7,140479159,140479524,TSS,True,60,357
ENSG00000205277.9,chr7,101004393,101005519,TSS,True,174,231
ENSG00000205277.9,chr7,101006472,101006572,TSS,True,200,231
ENSG00000205277.9,chr7,101013057,101013142,TSS,False,170,231
ENSG00000205277.9,chr7,101013980,101014074,TSS,True,204,231
ENSG00000205277.9,chr7,101018594,101018936,PAS,True,51,250
ENSG00000003147.18,chr7,8232752,8235909,3AS,False,23,134
ENSG00000003147.18,chr7,8113183,8114044,PAS,True,22,146
ENSG00000003147.18,chr7,8262093,8262410,TSS,True,56,146
ENSG00000003147.18,chr7,8262439,8262598,TSS,True,102,146
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,55,106
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,58,106
ENSG00000105963.14,chr7,954395,955325,TSS,False,112,137
ENSG00000105963.14,chr7,920783,920877,TSS,False,118,137
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,38,101
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,84,102
ENSG00000146963.17,chr7,139359502,139360322,TSS,True,11,106
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,21,102
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,90,102
ENSG00000169919.16,chr7,65974704,65976014,ES,False,36,172
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,28,189
ENSG00000164896.19,chr7,151077236,151077309,IR,False,234,262
ENSG00000164896.19,chr7,151078701,151078922,5AS,False,43,253
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,159,209
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,103,266
ENSG00000164896.19,chr7,151079499,151080863,TSS,True,235,266
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,229,266
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,46,202
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,170,201
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,20,141
ENSG00000075142.13,chr7,88219975,88220087,TSS,True,385,527
ENSG00000075142.13,chr7,88226908,88226991,TSS,True,170,527
ENSG00000130429.14,chr7,99374245,99374781,TSS,True,73,440
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,22,101
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,46,337
ENSG00000106609.16,chr7,66921099,66921461,TSS,True,54,146
ENSG00000128595.16,chr7,128748804,128758870,ME,False,31,126
ENSG00000136238.17,chr7,6374432,6374770,TSS,True,104,454
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,76,112
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,120,157
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,80,157
ENSG00000241468.7,chr7,99460085,99461792,TSS,True,133,157
ENSG00000075624.14,chr7,5530523,5530604,TSS,True,809,2686
ENSG00000075624.14,chr7,5529160,5529862,TSS,True,2300,2685
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,56,173
ENSG00000188186.10,chr7,100149032,100149579,TSS,True,152,173
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,23,117
ENSG00000086232.12,chr7,6058965,6059230,TSS,True,21,137
ENSG00000197157.10,chr7,127652025,127652451,TSS,True,82,153
ENSG00000197157.10,chr7,127807481,127807573,TSS,True,124,151
ENSG00000004864.13,chr7,96321941,96322368,TSS,True,13,102
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,66,111
ENSG00000242802.7,chr7,4782566,4784371,TSS,True,96,111
ENSG00000006451.7,chr7,39623552,39623825,TSS,True,13,116
ENSG00000002933.8,chr7,150800828,150801535,5AS,False,57,170
ENSG00000002933.8,chr7,150800396,150800828,TSS,True,166,223
ENSG00000002933.8,chr7,150800757,150800968,TSS,True,115,223
ENSG00000155660.10,chr7,149028320,149028671,TSS,True,129,507
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,162,246
ENSG00000127948.15,chr7,75985059,75985207,TSS,True,208,244
ENSG00000186480.12,chr7,155302846,155308240,ES,False,335,422
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,129,451
ENSG00000186480.12,chr7,155297880,155298697,TSS,True,377,451
ENSG00000146729.9,chr7,55964521,55964701,TSS,True,11,102
ENSG00000197448.13,chr7,143264676,143264991,IR,False,232,259
ENSG00000197448.13,chr7,143265092,143265260,IR,False,213,261
ENSG00000197448.13,chr7,143263414,143263585,TSS,True,48,292
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,26,163
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,94,237
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,211,237
ENSG00000136270.13,chr7,45108826,45109289,TSS,True,213,237
ENSG00000106682.14,chr7,74174162,74174442,TSS,True,244,1187
ENSG00000106541.11,chr7,16801803,16804952,5AS,False,74,473
ENSG00000106541.11,chr7,16804934,16804997,TSS,True,108,508
ENSG00000106541.11,chr7,16804952,16804998,TSS,False,433,508
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,156,318
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,48,386
