gene,chr,start,end,splice_type,novel,H1_ENCFF250BDM_in_cov,H1_ENCFF250BDM_total_cov
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,77,102
ENSG00000172775.16,chr16,57185820,57186061,TSS,False,69,102
ENSG00000172775.16,chr16,57173727,57174340,TSS,True,86,102
ENSG00000103507.13,chr16,31112027,31112120,IR,False,77,145
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,69,146
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,78,146
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,38,121
ENSG00000169217.8,chr16,30354603,30355215,TSS,True,107,121
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,48,132
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,293,398
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,110,398
ENSG00000141447.17,chr18,24162044,24163281,PAS,True,40,125
ENSG00000141447.17,chr18,24397654,24397910,TSS,True,67,129
ENSG00000046604.12,chr18,31497941,31498296,TSS,True,55,165
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,51,186
ENSG00000085415.15,chr18,12951905,12963159,ES,False,18,164
ENSG00000085415.15,chr18,12947983,12948232,TSS,True,20,185
ENSG00000141759.14,chr18,79973856,79988239,ES,False,38,183
ENSG00000141759.14,chr18,79977701,79988239,ES,False,124,144
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,18,133
ENSG00000074657.13,chr18,58918268,58920633,TSS,True,92,107
ENSG00000074657.13,chr18,58863287,58863750,TSS,True,93,107
ENSG00000074657.13,chr18,58863993,58864529,TSS,False,92,107
ENSG00000074657.13,chr18,58862844,58863166,TSS,True,78,107
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,28,145
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,31,190
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,33,191
ENSG00000134046.11,chr18,54203102,54204997,3AS,False,58,111
ENSG00000134046.11,chr18,54202679,54203102,PAS,False,57,112
ENSG00000134046.11,chr18,54202679,54203126,PAS,True,60,112
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,44,188
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,149,183
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,22,201
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,91,409
ENSG00000168461.12,chr18,9708127,9708444,TSS,True,12,107
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,97,131
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,183,721
ENSG00000265681.7,chr18,49492274,49492467,TSS,True,618,721
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,98,333
ENSG00000134440.11,chr18,57621707,57622234,TSS,True,39,373
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,43,190
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,21,170
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,62,147
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,92,147
ENSG00000176105.13,chr18,812113,813171,TSS,True,39,139
ENSG00000176105.13,chr18,812383,812570,TSS,False,124,139
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,37,175
ENSG00000101557.14,chr18,158310,158714,TSS,True,18,159
ENSG00000134779.14,chr18,36786573,36787079,PAS,True,167,186
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,35,182
ENSG00000141380.13,chr18,26035127,26038554,ES,False,134,157
ENSG00000141380.13,chr18,26090500,26090896,TSS,True,24,182
ENSG00000078043.15,chr18,46808391,46812612,PAS,True,52,112
ENSG00000078043.15,chr18,46815710,46818447,PAS,True,73,110
ENSG00000078043.15,chr18,46917321,46917887,TSS,True,17,115
ENSG00000102225.15,chrX,47218051,47218664,TSS,True,200,235
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,51,235
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,76,100
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,34,100
ENSG00000182287.14,chrX,15831568,15833443,3AS,True,44,111
ENSG00000182287.14,chrX,15831568,15845378,ES,True,103,147
ENSG00000182287.14,chrX,15831568,15845378,3AS,False,103,314
ENSG00000182287.14,chrX,15833007,15833443,IR,True,67,110
ENSG00000182287.14,chrX,15833007,15845378,ES,True,105,170
ENSG00000182287.14,chrX,15833007,15845378,3AS,True,105,148
ENSG00000182287.14,chrX,15825806,15827372,PAS,True,432,547
ENSG00000182287.14,chrX,15830048,15831568,PAS,True,398,547
ENSG00000182287.14,chrX,15830055,15833007,PAS,True,312,482
ENSG00000182287.14,chrX,15854687,15854862,TSS,True,83,547
ENSG00000187243.16,chrX,52062038,52062233,5AS,False,167,192
ENSG00000187243.16,chrX,52066453,52066864,IR,False,107,184
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,37,180
ENSG00000187243.16,chrX,52068203,52069129,3AS,False,103,143
ENSG00000101972.18,chrX,123960506,123960866,TSS,False,90,102
ENSG00000101972.18,chrX,123961598,123961856,TSS,True,78,102
ENSG00000101972.18,chrX,123961723,123962106,TSS,True,83,102
ENSG00000011201.11,chrX,8528873,8533053,PAS,False,11,103
ENSG00000011201.11,chrX,8731829,8732365,TSS,False,22,116
ENSG00000056998.19,chrX,2861722,2881051,ES,False,22,119
ENSG00000056998.19,chrX,2828714,2828975,TSS,True,42,126
ENSG00000173674.10,chrX,20141624,20141872,TSS,True,36,219
ENSG00000123562.16,chrX,103678600,103685170,ES,False,118,158
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,118,255
ENSG00000123562.16,chrX,103678651,103685170,ES,False,82,121
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,66,339
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,301,339
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,14,100
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,95,643
ENSG00000086758.15,chrX,53542539,53543885,5AS,False,46,121
ENSG00000086758.15,chrX,53547672,53548264,TSS,True,132,150
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,71,222
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,73,260
ENSG00000197976.11,chrX,1599432,1600658,ES,True,107,121
ENSG00000197976.11,chrX,1599432,1600658,IR,True,107,131
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,125,149
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,28,150
ENSG00000147140.15,chrX,71283721,71290628,ES,False,115,580
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,131,709
ENSG00000156925.11,chrX,137566126,137567751,TSS,True,22,131
ENSG00000068400.13,chrX,48976111,48976240,IR,False,88,101
ENSG00000068400.13,chrX,49002187,49002266,TSS,True,26,104
ENSG00000165349.11,chrX,70926693,70926874,IR,True,131,163
ENSG00000165349.11,chrX,70928020,70928144,IR,True,135,156
ENSG00000165349.11,chrX,70929998,70930976,3AS,True,64,125
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,47,173
ENSG00000165349.11,chrX,70929627,70931145,TSS,True,154,173
ENSG00000165175.15,chrX,38804201,38804413,TSS,True,23,119
ENSG00000180182.10,chrX,40735197,40735924,TSS,True,45,101
ENSG00000203879.11,chrX,154440139,154440374,IR,False,136,183
ENSG00000076716.8,chrX,133414805,133415522,TSS,False,50,289
ENSG00000160131.13,chrX,151397202,151397361,TSS,False,21,120
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,95,187
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,101,187
ENSG00000102054.17,chrX,16870037,16870419,TSS,True,29,156
ENSG00000102054.17,chrX,16869493,16869951,TSS,False,137,156
ENSG00000196924.15,chrX,154370872,154371356,TSS,True,424,581
ENSG00000001497.16,chrX,65514970,65517986,3AS,True,22,211
ENSG00000001497.16,chrX,65524262,65524964,ES,False,155,213
ENSG00000156531.16,chrX,134393952,134413490,3AS,False,93,107
ENSG00000156531.16,chrX,134425330,134425660,IR,True,89,110
ENSG00000156531.16,chrX,134373279,134373467,TSS,True,17,121
ENSG00000156531.16,chrX,134425660,134428790,PAS,False,24,113
ENSG00000156531.16,chrX,134425200,134428790,PAS,True,92,113
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,125,173
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,69,173
ENSG00000134602.15,chrX,132023203,132023407,TSS,True,37,127
ENSG00000147155.10,chrX,48521791,48521907,TSS,True,12,118
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,114,127
ENSG00000102038.15,chrX,129492093,129496749,ES,False,24,135
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,19,143
ENSG00000102038.15,chrX,129446401,129447301,PAS,True,127,143
ENSG00000102038.15,chrX,129523196,129523597,TSS,True,20,143
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,33,181
ENSG00000130985.16,chrX,47194024,47198802,ES,False,170,204
ENSG00000130985.16,chrX,47190712,47190950,TSS,False,321,403
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,199,403
ENSG00000124486.12,chrX,41215974,41216652,TSS,True,284,318
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,142,217
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,89,217
ENSG00000046653.14,chrX,13938506,13938933,TSS,False,35,224
ENSG00000102316.16,chrX,54815690,54815880,IR,True,260,301
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,182,309
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,170,309
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,41,309
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,265,306
ENSG00000169093.15,chrX,1452747,1453744,TSS,True,20,173
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,19,180
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,37,198
ENSG00000130741.10,chrX,24054665,24055037,TSS,True,51,353
ENSG00000154545.16,chrX,52184965,52185891,3AS,False,93,126
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,34,160
ENSG00000154545.16,chrX,52187230,52187641,IR,False,98,165
ENSG00000154545.16,chrX,52191861,52192056,5AS,False,151,174
ENSG00000072501.17,chrX,53422491,53422713,TSS,True,33,120
ENSG00000172534.13,chrX,153970647,153972668,TSS,True,83,126
ENSG00000172534.13,chrX,153954065,153955957,TSS,False,110,126
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,61,102
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,41,102
PB_novel_216607,chrX,92100697,92103446,3AS,True,16,125
PB_novel_216607,chrX,92100697,92105292,3AS,True,22,125
PB_novel_216607,chrX,92100697,92105292,IR,True,22,114
PB_novel_216607,chrX,92100700,92105292,ES,True,83,102
PB_novel_216607,chrX,92100700,92105292,5AS,True,83,172
PB_novel_216607,chrX,92103705,92105292,IR,True,14,124
PB_novel_216607,chrX,92100275,92100697,PAS,True,218,254
PB_novel_216607,chrX,92099978,92100700,PAS,True,64,254
PB_novel_216607,chrX,92105292,92105542,TSS,True,117,254
PB_novel_216607,chrX,92103446,92105540,TSS,True,149,254
ENSG00000167393.17,chrX,338710,338777,IR,False,97,110
ENSG00000167393.17,chrX,386367,387219,TSS,True,39,120
ENSG00000167393.17,chrX,373531,374072,TSS,False,94,119
ENSG00000068308.13,chrX,48922910,48923136,IR,False,12,100
ENSG00000068308.13,chrX,48923295,48923632,3AS,True,86,101
ENSG00000068308.13,chrX,48922023,48923295,PAS,True,28,103
ENSG00000068308.13,chrX,48922023,48923298,PAS,True,91,103
ENSG00000068308.13,chrX,48922205,48922910,PAS,True,88,103
ENSG00000068308.13,chrX,48956976,48958381,TSS,True,11,104
ENSG00000067445.20,chrX,54920795,54920878,TSS,True,21,101
ENSG00000067445.20,chrX,54931203,54931436,PAS,True,17,101
ENSG00000147403.16,chrX,154399941,154400463,IR,False,105,120
ENSG00000147403.16,chrX,154400626,154400701,IR,False,111,130
ENSG00000147403.16,chrX,154397661,154398394,TSS,True,72,130
ENSG00000147403.16,chrX,154398376,154398542,TSS,True,88,130
ENSG00000147403.16,chrX,154400701,154400917,PAS,True,19,130
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,209,258
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,214,266
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,54,266
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,12,108
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,42,228
ENSG00000147274.14,chrX,136872345,136873245,IR,False,244,276
ENSG00000147274.14,chrX,136872345,136875085,ES,True,44,254
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,451,768
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,313,748
ENSG00000180879.13,chrX,153794579,153794754,TSS,True,15,101
ENSG00000136108.14,chr13,52456607,52460898,3AS,False,90,124
ENSG00000165480.15,chr13,21152064,21155150,PAS,True,13,116
ENSG00000165480.15,chr13,21167877,21168399,PAS,False,100,112
ENSG00000165480.15,chr13,21176374,21176586,TSS,True,20,116
ENSG00000165480.15,chr13,21176347,21176585,TSS,True,102,116
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,152,181
ENSG00000198176.12,chr13,113623286,113633119,ES,False,37,214
ENSG00000198176.12,chr13,113636700,113640119,ES,True,35,210
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,47,177
ENSG00000198176.12,chr13,113584529,113584730,TSS,True,209,236
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,80,236
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,212,236
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,112,539
ENSG00000088448.14,chr13,110893263,110906032,ES,False,97,134
ENSG00000088448.14,chr13,110893263,110906032,5AS,True,97,108
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,87,194
ENSG00000088448.14,chr13,110892602,110893263,PAS,True,121,170
ENSG00000088448.14,chr13,110914724,110915101,TSS,True,45,202
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,22,105
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,26,110
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,88,110
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,21,109
ENSG00000150403.17,chr13,113534044,113535290,PAS,True,92,108
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,29,171
ENSG00000121741.16,chr13,19993564,19993825,IR,False,52,103
ENSG00000121741.16,chr13,19958671,19958841,TSS,True,82,154
ENSG00000139737.21,chr13,77719671,77744282,ES,False,57,107
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,20,108
ENSG00000136110.12,chr13,52703807,52708535,3AS,False,27,214
ENSG00000136110.12,chr13,52712869,52733218,ES,True,32,220
ENSG00000136110.12,chr13,52703252,52703810,PAS,True,34,225
ENSG00000136110.12,chr13,52703263,52703807,PAS,False,197,225
ENSG00000234787.7,chr13,54127429,54132612,ES,False,40,179
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,166,199
ENSG00000234787.7,chr13,54124183,54124755,PAS,False,175,199
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,158,199
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,144,194
ENSG00000234787.7,chr13,54132612,54132892,TSS,True,26,205
ENSG00000043355.11,chr13,99981759,99983139,TSS,False,20,128
PB_novel_215287,chr13,42849694,42850692,PAS,True,28,124
PB_novel_215287,chr13,42872557,42872962,TSS,True,66,124
ENSG00000133104.13,chr13,36335832,36346581,ES,True,150,170
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,41,212
ENSG00000133112.16,chr13,45341041,45341258,TSS,True,66,239
ENSG00000134882.15,chr13,99200747,99200939,TSS,False,13,126
ENSG00000134884.14,chr13,106557131,106559431,IR,False,163,313
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,40,346
ENSG00000139842.14,chr13,113263486,113267108,PAS,True,63,339
ENSG00000139842.14,chr13,113229641,113231176,PAS,True,268,317
ENSG00000123179.13,chr13,49661208,49691253,ES,False,17,115
ENSG00000120685.19,chr13,39037197,39038102,TSS,True,24,198
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,45,131
ENSG00000152767.16,chr13,98448235,98449773,PAS,True,16,128
PB_novel_215300,chr13,51170030,51170462,TSS,True,471,575
ENSG00000126226.21,chr13,113177976,113178173,IR,False,24,107
ENSG00000126226.21,chr13,113178008,113178173,IR,False,42,125
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,128,152
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,69,151
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,109,152
ENSG00000126226.21,chr13,113208598,113209519,TSS,True,18,152
ENSG00000120694.19,chr13,31161475,31162017,TSS,False,47,332
ENSG00000125304.9,chr13,99501398,99501777,TSS,True,63,384
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,68,163
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,120,165
ENSG00000169062.14,chr13,114281181,114281846,TSS,True,62,110
ENSG00000169062.14,chr13,114281611,114282127,TSS,True,55,110
ENSG00000169062.14,chr13,114304788,114305828,PAS,True,17,108
ENSG00000102710.19,chr13,37009809,37012191,ES,False,140,176
ENSG00000102710.19,chr13,37022080,37024034,3AS,False,113,166
ENSG00000102710.19,chr13,37045373,37047534,3AS,False,135,172
ENSG00000102710.19,chr13,37047936,37051487,ES,False,35,174
ENSG00000102710.19,chr13,37051583,37059558,ES,True,128,151
ENSG00000102710.19,chr13,37051583,37059558,5AS,False,128,144
ENSG00000102710.19,chr13,37059558,37059735,TSS,True,32,183
ENSG00000139514.12,chr13,29595415,29595780,TSS,False,62,112
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,40,188
ENSG00000106462.10,chr7,148884163,148884694,TSS,True,17,102
ENSG00000122779.17,chr7,138554864,138567480,5AS,False,107,347
ENSG00000122779.17,chr7,138460166,138460912,TSS,True,48,377
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,440,634
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,201,637
ENSG00000106484.15,chr7,130486395,130495367,5AS,False,271,302
ENSG00000106484.15,chr7,130486178,130486395,TSS,True,202,473
ENSG00000106484.15,chr7,130492067,130492339,TSS,True,330,473
ENSG00000166508.17,chr7,100101263,100101908,TSS,False,53,408
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,173,213
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,76,213
ENSG00000164818.15,chr7,775162,785516,ES,True,23,137
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,14,109
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,86,108
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,28,114
ENSG00000136261.14,chr7,16646140,16646304,TSS,True,92,114
ENSG00000122566.21,chr7,26190460,26190992,IR,False,151,194
ENSG00000122566.21,chr7,26191128,26192494,IR,False,35,163
ENSG00000122566.21,chr7,26197732,26200571,ES,False,1104,1448
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,218,1643
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,216,1686
ENSG00000133606.10,chr7,140453050,140454729,PAS,True,25,213
ENSG00000133606.10,chr7,140479159,140479524,TSS,True,24,217
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,33,171
ENSG00000263001.5,chr7,74716950,74728785,ES,False,219,418
ENSG00000263001.5,chr7,74758855,74759547,IR,False,392,442
ENSG00000263001.5,chr7,74657007,74658068,TSS,True,66,459
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,59,450
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,401,449
ENSG00000170632.13,chr7,103075411,103083681,ES,False,64,108
ENSG00000170632.13,chr7,103086764,103097276,ES,False,25,105
ENSG00000106028.10,chr7,141738410,141739123,5AS,False,143,256
ENSG00000106028.10,chr7,141738503,141739123,5AS,False,91,113
ENSG00000106028.10,chr7,141738327,141738410,TSS,True,126,269
ENSG00000106028.10,chr7,141738349,141738503,TSS,True,178,269
ENSG00000122550.17,chr7,23106146,23123776,ES,False,158,182
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,29,212
ENSG00000122550.17,chr7,23125760,23131900,PAS,True,157,202
ENSG00000122550.17,chr7,23174014,23175421,PAS,True,69,208
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,17,148
ENSG00000106538.9,chr7,150341577,150341721,TSS,True,68,292
ENSG00000106538.9,chr7,150340435,150341645,TSS,True,241,292
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,44,125
ENSG00000146918.19,chr7,158646563,158652292,ES,False,80,307
ENSG00000146918.19,chr7,158704723,158704834,TSS,True,42,316
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,77,117
ENSG00000146540.14,chr7,1138208,1138280,TSS,True,81,117
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,50,250
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,213,250
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,43,138
ENSG00000091127.13,chr7,105508520,105522051,3AS,False,22,114
ENSG00000091127.13,chr7,105456113,105457926,PAS,True,15,127
ENSG00000091127.13,chr7,105522051,105522295,TSS,True,13,128
ENSG00000071462.11,chr7,73683804,73686635,5AS,False,95,106
ENSG00000164896.19,chr7,151077027,151077100,IR,False,93,116
ENSG00000164896.19,chr7,151077236,151077309,IR,False,93,121
ENSG00000164896.19,chr7,151077401,151077620,IR,False,102,120
ENSG00000164896.19,chr7,151077780,151077878,IR,False,100,120
ENSG00000164896.19,chr7,151078701,151078922,5AS,False,16,115
ENSG00000164896.19,chr7,151079021,151079499,IR,False,98,110
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,40,123
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,66,150
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,85,150
ENSG00000160917.14,chr7,99452440,99454040,3AS,False,80,149
ENSG00000160917.14,chr7,99452440,99454043,3AS,False,21,170
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,35,284
ENSG00000008311.14,chr7,122144160,122144300,TSS,True,112,422
ENSG00000106290.14,chr7,100114268,100119203,ES,False,212,237
ENSG00000106290.14,chr7,100114268,100119203,5AS,False,212,266
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,95,336
ENSG00000106290.14,chr7,100118879,100119362,TSS,True,282,336
ENSG00000174469.21,chr7,148339460,148339633,TSS,False,38,120
ENSG00000157800.17,chr7,140351451,140352061,3AS,False,106,123
ENSG00000155561.14,chr7,135557690,135557972,TSS,False,77,197
ENSG00000128595.16,chr7,128748804,128758870,ME,False,140,581
ENSG00000234545.7,chr7,92562368,92566013,5AS,False,105,121
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,217,328
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,234,345
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,126,345
ENSG00000164649.19,chr7,21911751,21916753,3AS,False,144,343
ENSG00000087087.19,chr7,100885040,100885215,3AS,False,123,259
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,89,275
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,47,277
ENSG00000188186.10,chr7,100148895,100148975,TSS,True,59,144
ENSG00000188186.10,chr7,100148962,100149053,TSS,True,111,144
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,31,191
ENSG00000128567.16,chr7,131504505,131505867,3AS,True,93,786
ENSG00000128567.16,chr7,131509585,131510827,ES,False,511,722
ENSG00000128567.16,chr7,131510328,131510827,3AS,True,31,210
ENSG00000128567.16,chr7,131500263,131504508,PAS,True,95,786
ENSG00000128567.16,chr7,131500264,131504505,PAS,True,693,786
ENSG00000128567.16,chr7,131556259,131556751,TSS,True,563,1241
ENSG00000164828.17,chr7,816673,838797,ES,False,41,117
ENSG00000164828.17,chr7,843520,851949,ES,False,38,129
ENSG00000164828.17,chr7,852667,852809,IR,False,87,101
ENSG00000164828.17,chr7,852667,852812,3AS,False,43,130
ENSG00000164828.17,chr7,815868,816673,TSS,True,57,177
ENSG00000160813.6,chr7,100435533,100435630,IR,True,95,117
ENSG00000160813.6,chr7,100435767,100435847,IR,False,80,116
ENSG00000160813.6,chr7,100436064,100436140,IR,True,81,121
ENSG00000160813.6,chr7,100435281,100435533,PAS,True,22,122
ENSG00000160813.6,chr7,100436140,100436535,TSS,False,41,122
ENSG00000160813.6,chr7,100435847,100436477,TSS,True,99,122
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,34,115
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,148,726
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,134,261
ENSG00000070669.16,chr7,97872350,97872508,TSS,True,18,130
ENSG00000075618.17,chr7,5592808,5593768,TSS,False,29,250
ENSG00000105953.14,chr7,44606547,44606653,TSS,True,21,126
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,37,118
ENSG00000127948.15,chr7,75953851,75954180,TSS,True,96,118
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,37,148
ENSG00000186480.12,chr7,155297959,155298258,5AS,False,89,106
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,31,120
ENSG00000186480.12,chr7,155297877,155298027,TSS,True,103,120
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,44,154
ENSG00000062582.13,chr7,43869376,43869456,IR,False,86,104
ENSG00000062582.13,chr7,43869456,43869525,TSS,True,20,106
ENSG00000062582.13,chr7,43869307,43869517,TSS,True,88,106
ENSG00000188191.14,chr7,549153,550602,PAS,True,32,133
ENSG00000188191.14,chr7,727209,727328,TSS,True,111,139
ENSG00000188191.14,chr7,727589,727827,TSS,False,52,139
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,45,229
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,59,244
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,199,244
ENSG00000106682.14,chr7,74189918,74194740,ES,False,638,729
PB_novel_214106,chr7,83459977,83460266,TSS,True,142,180
PB_novel_214106,chr7,83464926,83465347,PAS,True,158,180
ENSG00000055130.15,chr7,148698443,148698763,TSS,False,175,197
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,53,197
ENSG00000106263.17,chr7,2355083,2355233,5AS,True,20,126
ENSG00000106263.17,chr7,2355116,2355233,IR,False,106,673
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,264,605
ENSG00000106263.17,chr7,2354092,2355420,TSS,True,182,745
ENSG00000106263.17,chr7,2354804,2355116,TSS,True,639,745
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,411,742
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,476,742
ENSG00000205060.10,chr7,134316674,134317066,TSS,True,18,100
ENSG00000128585.17,chr7,131327377,131327997,TSS,True,19,109
ENSG00000105968.18,chr7,44826788,44830163,PAS,True,171,209
ENSG00000105968.18,chr7,44831986,44834562,PAS,True,46,209
ENSG00000122786.19,chr7,134933390,134941091,ES,False,178,208
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,142,249
ENSG00000122786.19,chr7,134891369,134891673,TSS,True,149,246
ENSG00000239857.6,chr7,876485,876800,TSS,False,16,139
ENSG00000105819.13,chr7,103312131,103312206,IR,False,117,132
ENSG00000105819.13,chr7,103312206,103314680,PAS,True,17,135
ENSG00000105819.13,chr7,103312055,103312950,PAS,True,120,135
ENSG00000130305.16,chr7,73303529,73303599,IR,False,100,116
ENSG00000130305.16,chr7,73302513,73303529,PAS,True,17,117
ENSG00000130305.16,chr7,73302513,73303740,PAS,True,101,117
ENSG00000106628.10,chr7,44123510,44123564,TSS,True,58,362
ENSG00000106628.10,chr7,44121833,44123546,TSS,True,323,362
ENSG00000146731.10,chr7,56051708,56051985,TSS,True,54,521
ENSG00000160963.13,chr7,101420099,101447689,3AS,False,56,115
ENSG00000160963.13,chr7,101362374,101363190,TSS,True,30,143
