gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF903XBV_in_cov,mammary_epithelial_cell_ENCFF903XBV_total_cov
ENSG00000111907.20,chr6,125248383,125262833,ES,False,129,310
ENSG00000111907.20,chr6,125253755,125262833,ES,False,41,149
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,95,159
ENSG00000096696.13,chr6,7580336,7581569,TSS,True,138,155
ENSG00000001084.12,chr6,53544495,53545101,TSS,True,18,102
ENSG00000277443.2,chr6,113857344,113857847,TSS,False,55,183
ENSG00000111817.17,chr6,116399662,116426573,5AS,True,23,116
ENSG00000111817.17,chr6,116370902,116371121,TSS,True,63,156
ENSG00000204592.8,chr6,30489472,30489595,TSS,False,66,363
ENSG00000215712.10,chr6,157323411,157324061,TSS,False,53,179
ENSG00000171462.14,chr6,43451991,43453004,3AS,False,35,187
ENSG00000171462.14,chr6,43452084,43453022,5AS,False,19,173
ENSG00000171462.14,chr6,43455986,43456058,TSS,False,148,224
ENSG00000171462.14,chr6,43455394,43455614,TSS,False,106,224
ENSG00000227057.9,chr6,33280522,33280673,IR,False,118,133
ENSG00000227057.9,chr6,33289101,33289536,TSS,True,21,139
ENSG00000198833.6,chr6,89326629,89329957,PAS,False,12,100
ENSG00000198833.6,chr6,89352538,89353167,TSS,False,11,104
ENSG00000137310.11,chr6,31158319,31158722,TSS,True,69,119
ENSG00000137310.11,chr6,31158335,31159707,TSS,True,98,119
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,414,587
ENSG00000137409.19,chr6,36985852,36986447,TSS,True,92,670
ENSG00000112118.18,chr6,52284596,52284804,TSS,True,35,303
ENSG00000146457.15,chr6,159726986,159727333,TSS,True,127,176
ENSG00000146457.15,chr6,159727479,159727703,TSS,True,57,176
ENSG00000146457.15,chr6,159755027,159756319,PAS,True,151,175
ENSG00000146457.15,chr6,159748190,159749421,PAS,True,34,175
ENSG00000204356.13,chr6,31954877,31955058,3AS,False,28,240
ENSG00000112576.12,chr6,42048500,42048962,TSS,True,336,379
ENSG00000112576.12,chr6,41941451,41941880,TSS,False,61,379
ENSG00000124783.13,chr6,7313041,7313316,TSS,True,89,425
ENSG00000124783.13,chr6,7301309,7301400,TSS,True,356,425
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,69,115
ENSG00000085377.13,chr6,105277564,105278438,PAS,False,55,182
ENSG00000085377.13,chr6,105319271,105323111,PAS,False,122,174
ENSG00000085377.13,chr6,105402846,105403599,TSS,False,20,186
ENSG00000146416.18,chr6,143060694,143061066,TSS,True,55,316
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,85,287
ENSG00000096080.11,chr6,43687667,43687818,TSS,False,115,341
ENSG00000157593.18,chr6,44257399,44257554,TSS,True,62,310
ENSG00000137267.5,chr6,3157406,3157547,TSS,False,115,311
ENSG00000276256.1,chrUn_GL000195v1,86517,86720,TSS,True,20,113
ENSG00000168488.18,chr16,28834128,28834693,TSS,True,124,150
ENSG00000168488.18,chr16,28836031,28836122,TSS,True,131,150
ENSG00000168488.18,chr16,28824057,28824542,TSS,False,133,150
ENSG00000168488.18,chr16,28836727,28837237,PAS,True,56,126
ENSG00000168488.18,chr16,28835932,28837237,PAS,True,75,104
ENSG00000168488.18,chr16,28836750,28837237,PAS,True,104,126
ENSG00000005194.14,chr16,57439295,57440771,3AS,False,49,320
ENSG00000131165.14,chr16,89651646,89657581,3AS,True,27,248
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,1946,2195
ENSG00000140945.16,chr16,82626916,82627140,TSS,True,50,258
ENSG00000140945.16,chr16,83795022,83796609,PAS,True,57,251
ENSG00000102871.15,chr16,67159837,67160284,TSS,True,23,118
ENSG00000086504.16,chr16,370498,370549,TSS,False,124,306
ENSG00000086504.16,chr16,369930,370228,TSS,True,222,306
ENSG00000182831.11,chr16,9091603,9092270,TSS,True,18,102
ENSG00000088682.13,chr16,57447428,57447578,TSS,True,21,207
ENSG00000167508.11,chr16,88658720,88663010,ES,False,314,355
ENSG00000167508.11,chr16,88663010,88663148,TSS,True,61,433
ENSG00000095906.16,chr16,1786655,1787676,ES,False,53,201
ENSG00000095906.16,chr16,1782934,1783036,TSS,False,26,230
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,24,196
ENSG00000167397.14,chr16,31091342,31094556,ES,False,31,267
ENSG00000167005.13,chr16,56451086,56451354,TSS,True,16,125
ENSG00000205937.11,chr16,2264331,2268054,ES,False,315,520
ENSG00000205937.11,chr16,2264760,2267662,5AS,False,91,115
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,186,706
ENSG00000205937.11,chr16,2267662,2267859,TSS,False,609,706
ENSG00000140854.12,chr16,57755494,57755840,3AS,False,85,104
ENSG00000140854.12,chr16,57735719,57735855,TSS,True,16,107
ENSG00000102977.14,chr16,67660121,67660315,TSS,True,32,179
ENSG00000157045.8,chr16,15047920,15055890,ES,False,28,257
ENSG00000090581.9,chr16,1351922,1352017,TSS,False,12,111
ENSG00000166454.9,chr16,81035817,81036206,TSS,True,11,108
ENSG00000103194.15,chr16,84699954,84700111,TSS,True,68,239
ENSG00000103194.15,chr16,84744631,84745673,TSS,True,189,239
ENSG00000087263.16,chr16,56450971,56451766,TSS,True,34,186
ENSG00000087263.16,chr16,56466165,56466268,TSS,True,167,186
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,94,276
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,184,278
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,96,278
ENSG00000067836.12,chr16,4797840,4797937,3AS,True,115,133
ENSG00000067836.12,chr16,4801585,4802526,ES,False,15,122
ENSG00000067836.12,chr16,4802526,4802930,TSS,True,17,139
ENSG00000198931.10,chr16,88809706,88810069,3AS,False,112,521
ENSG00000198931.10,chr16,88809706,88810069,IR,True,112,127
ENSG00000198931.10,chr16,88809466,88809840,PAS,True,126,537
ENSG00000198931.10,chr16,88809468,88809706,PAS,True,425,537
ENSG00000181019.12,chr16,69713129,69718122,ES,False,40,399
ENSG00000181019.12,chr16,69726432,69726588,TSS,True,48,461
ENSG00000077238.13,chr16,27313504,27314020,TSS,True,58,110
ENSG00000089280.18,chr16,31185312,31186836,TSS,True,184,797
ENSG00000140983.13,chr16,668236,668357,3AS,False,23,198
ENSG00000140983.13,chr16,670175,670265,3AS,False,29,220
ENSG00000140983.13,chr16,671000,671082,IR,False,86,226
ENSG00000140983.13,chr16,668079,668236,TSS,True,98,296
ENSG00000103381.11,chr16,12803706,12803887,TSS,True,40,130
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,33,105
ENSG00000205629.11,chr16,25111996,25128474,ES,False,125,143
ENSG00000205629.11,chr16,25111706,25111996,TSS,True,21,172
ENSG00000039068.18,chr16,68737240,68737463,TSS,True,125,389
ENSG00000127586.16,chr16,788582,788775,TSS,True,60,137
ENSG00000127586.16,chr16,790948,792590,TSS,False,115,137
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,22,133
ENSG00000149932.16,chr16,29962132,29963109,3AS,False,61,108
ENSG00000149932.16,chr16,29962010,29962132,TSS,True,50,158
ENSG00000149932.16,chr16,29962117,29963308,TSS,True,113,158
ENSG00000185324.21,chr16,89693326,89693397,IR,False,59,111
ENSG00000185324.21,chr16,89693467,89694172,IR,False,92,113
ENSG00000185324.21,chr16,89694232,89694664,IR,True,80,108
ENSG00000185324.21,chr16,89694788,89694930,IR,True,85,118
ENSG00000185324.21,chr16,89685999,89686759,TSS,True,85,132
ENSG00000185324.21,chr16,89686658,89686797,TSS,True,84,132
ENSG00000103550.13,chr16,19718157,19718226,TSS,True,65,155
ENSG00000141076.17,chr16,69132689,69133511,3AS,False,32,306
ENSG00000182149.20,chr16,71923380,71927613,ES,True,42,182
ENSG00000182149.20,chr16,71894627,71895589,TSS,False,41,210
ENSG00000182149.20,chr16,71922472,71922680,TSS,False,188,210
ENSG00000102900.12,chr16,56730074,56730211,TSS,True,948,1239
ENSG00000153406.13,chr16,4474166,4474553,5AS,False,76,138
ENSG00000153406.13,chr16,4474409,4474635,TSS,True,102,155
ENSG00000153406.13,chr16,4474553,4474704,TSS,True,83,155
ENSG00000103043.14,chr16,70687438,70688090,PAS,True,18,134
ENSG00000103043.14,chr16,70800796,70801178,TSS,True,14,134
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,300,2032
ENSG00000167515.10,chr16,88859972,88860913,3AS,False,94,147
ENSG00000167515.10,chr16,88860910,88862678,PAS,True,95,147
ENSG00000167515.10,chr16,88860913,88862686,PAS,True,54,147
ENSG00000140682.18,chr16,31472130,31472201,TSS,True,17,124
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,58,158
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,31,113
ENSG00000079616.12,chr16,29790709,29790829,TSS,True,26,191
ENSG00000206053.12,chr16,1678276,1678356,TSS,True,42,101
ENSG00000127564.16,chr16,2979912,2980285,3AS,False,107,122
ENSG00000127564.16,chr16,2980285,2980537,TSS,True,54,176
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,73,131
ENSG00000103495.13,chr16,29806687,29808293,TSS,True,100,131
ENSG00000159579.13,chr16,57186242,57186451,TSS,True,35,109
ENSG00000166847.9,chr16,23667573,23669442,IR,True,14,104
ENSG00000166847.9,chr16,23641427,23641590,TSS,True,16,122
ENSG00000166847.9,chr16,23667046,23669872,PAS,True,20,109
ENSG00000166847.9,chr16,23669442,23669872,PAS,True,101,116
ENSG00000261740.6,chr16,29446922,29454015,3AS,False,42,116
ENSG00000261740.6,chr16,29454190,29455014,TSS,True,28,125
ENSG00000261740.6,chr16,29454015,29454206,TSS,True,101,125
ENSG00000154102.10,chr16,85708066,85735189,ES,False,48,295
ENSG00000154102.10,chr16,85710285,85735189,ES,False,102,116
ENSG00000154102.10,chr16,85710285,85735189,3AS,False,102,239
ENSG00000154102.10,chr16,85710288,85735189,3AS,True,16,137
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,258,664
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,102,554
ENSG00000118894.14,chr16,5090565,5093483,ES,False,38,134
ENSG00000118894.14,chr16,5095514,5097643,ES,False,116,130
ENSG00000118894.14,chr16,5095514,5097643,5AS,False,116,132
ENSG00000118894.14,chr16,5097643,5098033,TSS,True,29,159
ENSG00000141002.19,chr16,89907322,89910590,ES,False,158,192
ENSG00000103260.8,chr16,715108,715393,TSS,True,26,101
ENSG00000103275.19,chr16,1309626,1309773,TSS,True,33,106
ENSG00000103502.13,chr16,29861259,29862814,ES,False,16,123
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,23,147
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,160,205
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,131,205
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,159,205
ENSG00000074071.14,chr16,1772798,1773463,TSS,True,37,346
ENSG00000179958.8,chr16,30429879,30430029,TSS,True,32,306
ENSG00000065427.14,chr16,75641723,75647577,ES,False,221,272
ENSG00000065427.14,chr16,75647577,75648662,TSS,True,306,578
ENSG00000065427.14,chr16,75628568,75628614,TSS,True,306,578
ENSG00000205336.11,chr16,57620136,57650252,ES,False,57,134
ENSG00000205336.11,chr16,57657491,57659412,3AS,False,184,250
ENSG00000205336.11,chr16,57619543,57619881,TSS,True,269,349
ENSG00000205336.11,chr16,57620044,57620136,TSS,True,215,349
ENSG00000258947.6,chr16,89923321,89923458,TSS,True,70,149
ENSG00000063854.12,chr16,1823037,1826711,ES,False,85,117
ENSG00000063854.12,chr16,1826506,1826813,TSS,True,119,160
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,43,160
ENSG00000103415.11,chr16,4476487,4505483,ES,False,266,343
ENSG00000103415.11,chr16,4476360,4476487,TSS,True,101,449
ENSG00000103423.13,chr16,4450497,4455545,ES,False,163,252
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,46,192
ENSG00000140688.16,chr16,31508073,31508443,TSS,True,20,113
ENSG00000067955.13,chr16,67082308,67098709,5AS,False,74,152
ENSG00000067955.13,chr16,67029107,67029485,TSS,True,43,193
ENSG00000166451.13,chr16,81028568,81031490,PAS,True,72,111
ENSG00000166451.13,chr16,81022754,81022880,PAS,False,48,111
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,548,2996
ENSG00000167526.13,chr16,89560681,89561063,TSS,True,2538,2996
ENSG00000006007.11,chr16,19521703,19522125,TSS,True,13,107
ENSG00000172831.11,chr16,66942737,66943298,5AS,False,13,120
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,44,148
ENSG00000103429.10,chr16,14644609,14649803,ES,False,11,109
ENSG00000103429.10,chr16,14649803,14650591,PAS,True,65,118
ENSG00000103429.10,chr16,14667634,14669236,PAS,True,57,120
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,32,151
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,19,147
ENSG00000089486.16,chr16,4538701,4538833,TSS,True,804,900
ENSG00000176046.8,chr16,28538795,28539040,TSS,True,153,1160
ENSG00000103202.12,chr16,397174,397313,TSS,True,596,711
ENSG00000217555.12,chr16,66552793,66563121,ES,False,88,165
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,69,289
ENSG00000167969.12,chr16,2251429,2251514,IR,False,196,236
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,50,246
ENSG00000167969.12,chr16,2251315,2251594,TSS,True,206,246
ENSG00000169682.17,chr16,28983290,28984204,ES,False,21,162
ENSG00000169682.17,chr16,28974770,28975392,TSS,True,76,199
ENSG00000169682.17,chr16,28983802,28983957,TSS,True,175,196
ENSG00000161999.11,chr16,683441,683529,IR,False,117,163
ENSG00000161999.11,chr16,683781,683860,IR,False,128,144
ENSG00000161999.11,chr16,683909,684065,IR,False,106,134
ENSG00000161999.11,chr16,684155,684233,IR,False,103,134
ENSG00000161999.11,chr16,684065,684357,TSS,True,147,175
ENSG00000161999.11,chr16,684233,684412,TSS,True,62,175
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,771,908
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,162,938
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,802,938
ENSG00000205250.8,chr16,67192870,67193008,IR,False,187,238
ENSG00000129925.10,chr16,381700,382008,TSS,True,27,104
ENSG00000102901.12,chr16,67830088,67830389,IR,False,83,142
ENSG00000102901.12,chr16,67832315,67832454,IR,False,109,129
ENSG00000102901.12,chr16,67833749,67833948,TSS,True,48,151
ENSG00000102901.12,chr16,67847579,67847776,TSS,True,117,151
ENSG00000131148.8,chr16,85779867,85781210,ES,False,18,159
ENSG00000168701.18,chr16,67228631,67228796,5AS,False,136,165
ENSG00000130731.15,chr16,634797,635280,ES,False,48,177
ENSG00000130731.15,chr16,634956,635280,3AS,False,101,127
ENSG00000130731.15,chr16,634956,635280,IR,False,101,139
ENSG00000130731.15,chr16,635340,635611,IR,False,152,170
ENSG00000130731.15,chr16,635340,636093,ES,False,35,162
ENSG00000130731.15,chr16,635774,636093,IR,False,145,167
ENSG00000130731.15,chr16,636093,636372,TSS,True,62,259
ENSG00000130731.15,chr16,635611,636350,TSS,True,230,259
ENSG00000052344.15,chr16,31135390,31135766,TSS,True,52,213
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,233,731
ENSG00000184110.14,chr16,28711453,28711787,TSS,True,650,731
ENSG00000103257.8,chr16,87868884,87869508,TSS,False,1410,1804
ENSG00000140995.16,chr16,89948814,89954242,ES,False,144,214
ENSG00000140995.16,chr16,89948540,89948814,TSS,True,40,260
ENSG00000140995.16,chr16,89965860,89968066,PAS,True,169,250
ENSG00000140995.16,chr16,89959013,89959366,PAS,True,78,246
ENSG00000140931.19,chr16,66604279,66604952,TSS,True,134,189
ENSG00000103187.7,chr16,84617837,84618094,TSS,True,94,658
ENSG00000140988.15,chr16,1963256,1964448,5AS,False,118,192
ENSG00000140988.15,chr16,1963256,1964806,ME,True,102,166
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,18087,20105
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,4647,20105
ENSG00000140988.15,chr16,1962735,1962772,TSS,True,17676,20105
ENSG00000140859.15,chr16,57758206,57758909,PAS,True,21,109
ENSG00000140859.15,chr16,57790096,57791066,PAS,True,89,103
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,19,116
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,32,133
ENSG00000167930.15,chr16,234790,234857,TSS,True,63,184
ENSG00000103005.11,chr16,58001398,58001581,TSS,True,43,190
ENSG00000131653.12,chr16,2168168,2171263,ES,True,18,112
ENSG00000131653.12,chr16,2172593,2173181,5AS,True,13,117
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,280,381
ENSG00000062038.13,chr16,68644884,68645424,TSS,True,1874,2530
ENSG00000062038.13,chr16,68695249,68695385,TSS,True,1241,2512
ENSG00000103490.13,chr16,31201841,31202416,ES,False,18,142
ENSG00000167965.17,chr16,2205512,2206060,3AS,False,35,105
ENSG00000167965.17,chr16,2205205,2205512,TSS,True,78,183
ENSG00000167965.17,chr16,2205453,2205875,TSS,True,136,183
ENSG00000013364.18,chr16,29820510,29830514,3AS,False,148,204
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,62,272
ENSG00000230989.6,chr16,83807968,83808121,TSS,False,135,961
ENSG00000172775.16,chr16,57173869,57186030,5AS,False,36,103
ENSG00000172775.16,chr16,57186030,57186114,TSS,True,103,143
ENSG00000172775.16,chr16,57185820,57186061,TSS,False,75,143
ENSG00000103507.13,chr16,31112027,31112120,IR,False,192,292
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,34,299
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,103,295
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,196,295
ENSG00000135686.12,chr16,84648470,84648649,TSS,False,54,101
ENSG00000175938.6,chr16,30953184,30954937,PAS,True,14,112
ENSG00000175938.6,chr16,30956199,30956508,PAS,False,103,117
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,71,169
ENSG00000169217.8,chr16,30353180,30353275,TSS,True,136,169
ENSG00000169217.8,chr16,30354603,30355215,TSS,True,138,169
ENSG00000140950.15,chr16,84498111,84504600,ES,False,80,168
ENSG00000140950.15,chr16,84504600,84504696,TSS,True,48,217
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,57,311
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,929,1063
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,149,1063
ENSG00000171208.9,chr16,47083801,47109482,ES,False,26,152
ENSG00000171208.9,chr16,47122784,47122888,5AS,False,29,151
ENSG00000171208.9,chr16,47143578,47144026,TSS,True,103,261
ENSG00000162032.15,chr16,1778321,1778434,IR,False,105,150
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,39,158
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,137,158
ENSG00000174109.4,chr16,1420612,1420691,IR,True,95,128
ENSG00000174109.4,chr16,1419752,1420612,PAS,True,33,128
ENSG00000174109.4,chr16,1420691,1420746,TSS,True,33,128
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,41,235
ENSG00000103121.8,chr16,80976179,80981805,ES,False,183,265
ENSG00000118680.13,chr18,3262132,3262237,TSS,False,584,2685
ENSG00000180011.6,chr18,75208849,75209313,TSS,False,99,132
ENSG00000046604.12,chr18,31497941,31498296,TSS,True,27,130
ENSG00000128791.11,chr18,9334609,9334920,TSS,True,34,149
ENSG00000154832.14,chr18,50287586,50288331,TSS,True,15,139
ENSG00000176225.13,chr18,70047970,70048295,TSS,True,34,166
ENSG00000141759.14,chr18,79973856,79977597,ES,False,244,290
ENSG00000141759.14,chr18,79977701,79988239,ES,False,257,286
ENSG00000134759.13,chr18,36129102,36130071,TSS,True,32,198
ENSG00000166479.9,chr18,68714935,68715181,TSS,True,29,101
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,31,148
ENSG00000141429.13,chr18,35581071,35581862,TSS,False,179,269
ENSG00000167088.10,chr18,21612235,21612443,TSS,True,56,417
ENSG00000049759.17,chr18,58195395,58195733,TSS,True,104,126
ENSG00000049759.17,chr18,58221477,58221757,TSS,True,59,126
ENSG00000141425.17,chr18,36033837,36067253,ES,False,99,117
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,24,127
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,111,126
ENSG00000141425.17,chr18,36067253,36067612,TSS,True,741,867
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,121,276
ENSG00000101546.12,chr18,80034354,80034653,TSS,True,53,123
ENSG00000166396.12,chr18,63775368,63775716,TSS,True,102,189
ENSG00000166396.12,chr18,63777778,63777825,TSS,False,114,189
ENSG00000166401.14,chr18,63970170,63978298,5AS,False,91,134
ENSG00000166401.14,chr18,63985245,63986962,3AS,False,19,154
ENSG00000166401.14,chr18,63970056,63970170,TSS,True,60,160
ENSG00000166401.14,chr18,63970055,63970187,TSS,True,121,160
ENSG00000166401.14,chr18,63986873,63989373,PAS,True,23,157
ENSG00000166401.14,chr18,63986962,63989374,PAS,False,138,157
ENSG00000265681.7,chr18,49491584,49492274,5AS,False,256,360
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,779,2011
ENSG00000265681.7,chr18,49491531,49492479,TSS,True,1791,2011
ENSG00000265681.7,chr18,49492274,49492467,TSS,True,1748,2011
ENSG00000153391.15,chr18,35497718,35497964,TSS,True,148,224
ENSG00000153391.15,chr18,35478281,35478608,TSS,True,91,224
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,123,510
ENSG00000177426.20,chr18,3450070,3456353,ES,False,102,117
ENSG00000177426.20,chr18,3449571,3450070,TSS,True,264,381
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,168,381
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,25,106
ENSG00000082212.12,chr18,50878680,50879308,TSS,True,48,151
ENSG00000134504.13,chr18,26548890,26549423,TSS,False,15,106
ENSG00000177576.11,chr18,49487206,49487258,TSS,False,99,145
ENSG00000177576.11,chr18,49487042,49487234,TSS,True,53,145
ENSG00000175387.15,chr18,47930799,47931608,TSS,True,81,144
ENSG00000175387.15,chr18,47930360,47930771,TSS,False,92,144
ENSG00000134757.4,chr18,31472788,31474123,3AS,True,21,203
ENSG00000134757.4,chr18,31476045,31477926,IR,True,20,184
ENSG00000134757.4,chr18,31447704,31447925,TSS,False,231,417
ENSG00000134757.4,chr18,31475645,31478711,PAS,False,24,209
ENSG00000017797.12,chr18,9474983,9475176,TSS,False,130,161
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,77,161
ENSG00000101557.14,chr18,158310,158714,TSS,True,29,262
ENSG00000134779.14,chr18,36786573,36787079,PAS,True,307,367
ENSG00000134779.14,chr18,36793606,36797050,PAS,True,88,362
ENSG00000134779.14,chr18,36828682,36829124,TSS,True,130,484
ENSG00000141380.13,chr18,26035127,26038554,ES,False,117,152
ENSG00000141380.13,chr18,26090500,26090896,TSS,True,23,173
ENSG00000119537.17,chr18,63367010,63367636,TSS,True,86,190
ENSG00000141644.17,chr18,50273426,50273563,3AS,False,28,138
ENSG00000141644.17,chr18,50273863,50274976,ES,False,18,140
ENSG00000141644.17,chr18,50266884,50271540,PAS,True,132,160
ENSG00000141644.17,chr18,50266751,50269818,PAS,True,80,162
ENSG00000141644.17,chr18,50266886,50269811,PAS,True,143,162
ENSG00000141644.17,chr18,50281362,50281805,TSS,True,93,206
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,258,305
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,74,336
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,290,336
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,91,238
ENSG00000102225.15,chrX,47226379,47226909,TSS,True,184,238
ENSG00000181191.11,chrX,69163140,69165371,3AS,False,89,104
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,98,110
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,22,110
ENSG00000147383.10,chrX,152831117,152846281,ES,False,137,157
ENSG00000178605.13,chrX,303347,303477,PAS,True,125,139
ENSG00000178605.13,chrX,304746,305197,PAS,True,14,135
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,22,171
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,24,200
ENSG00000087842.10,chrX,15491309,15493189,5AS,False,93,108
ENSG00000087842.10,chrX,15493189,15493337,TSS,True,17,111
ENSG00000087842.10,chrX,15493155,15493330,TSS,True,96,111
ENSG00000067829.18,chrX,153785734,153785973,PAS,True,18,166
ENSG00000010404.17,chrX,149478768,149483218,PAS,False,46,108
ENSG00000010404.17,chrX,149487130,149487313,PAS,True,64,108
ENSG00000130066.16,chrX,23783883,23784293,IR,False,221,402
ENSG00000130066.16,chrX,23783883,23785327,ES,False,998,1218
ENSG00000130066.16,chrX,23783883,23785327,IR,True,998,1169
ENSG00000130066.16,chrX,23784403,23785327,IR,True,235,407
ENSG00000196998.17,chrX,49076750,49077836,ES,False,23,183
ENSG00000241343.9,chrX,101390969,101391046,TSS,True,55,458
ENSG00000123595.7,chrX,13689288,13708720,ES,False,38,128
ENSG00000123595.7,chrX,13689107,13689288,TSS,True,54,182
ENSG00000123562.16,chrX,103678600,103684680,3AS,False,90,185
ENSG00000123562.16,chrX,103678600,103685170,ES,False,398,488
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,398,742
ENSG00000123562.16,chrX,103678651,103685170,ES,False,228,314
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,119,875
ENSG00000133142.17,chrX,103585464,103585624,TSS,True,46,288
ENSG00000133142.17,chrX,103586648,103587732,PAS,True,26,258
ENSG00000120509.10,chrX,70289354,70289859,ES,False,156,188
ENSG00000182220.14,chrX,40580911,40581102,TSS,True,65,585
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,41,229
ENSG00000029993.14,chrX,150985012,150985749,TSS,True,206,229
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,32,106
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,36,129
ENSG00000262919.7,chrX,153588394,153592505,3AS,False,64,124
ENSG00000262919.7,chrX,153596187,153598965,5AS,False,28,124
ENSG00000262919.7,chrX,153587921,153588394,PAS,True,60,124
ENSG00000262919.7,chrX,153587924,153588454,PAS,True,64,124
ENSG00000262919.7,chrX,153598965,153599183,TSS,True,97,125
ENSG00000262919.7,chrX,153598961,153599189,TSS,True,29,125
ENSG00000126768.12,chrX,48895101,48896758,ES,False,96,121
ENSG00000197976.11,chrX,1599432,1600658,IR,True,89,111
ENSG00000197976.11,chrX,1591532,1591769,TSS,True,22,136
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,100,122
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,29,124
ENSG00000147140.15,chrX,71283721,71290628,ES,False,22,211
ENSG00000147140.15,chrX,71283582,71283721,TSS,True,58,271
ENSG00000101955.14,chrX,38174351,38220695,ES,False,36,213
ENSG00000203879.11,chrX,154436899,154437299,TSS,True,45,266
ENSG00000160131.13,chrX,151397202,151397361,TSS,False,137,195
ENSG00000123130.16,chrX,23733217,23735918,ES,False,30,190
ENSG00000123130.16,chrX,23702203,23703982,PAS,True,22,204
ENSG00000123130.16,chrX,23707427,23707944,PAS,True,180,202
ENSG00000185222.9,chrX,103356606,103357614,ES,False,74,327
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,60,109
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,61,109
ENSG00000198918.7,chrX,119791573,119791631,TSS,False,138,1118
ENSG00000196924.15,chrX,154355072,154357433,ES,False,116,283
ENSG00000196924.15,chrX,154370872,154371356,TSS,True,462,621
ENSG00000147065.16,chrX,65667588,65667853,TSS,False,116,502
