gene,chr,start,end,splice_type,novel,Right_ventricle_myocardium_superior_ENCFF840OVC_in_cov,Right_ventricle_myocardium_superior_ENCFF840OVC_total_cov
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,107,124
ENSG00000080546.13,chr6,109009358,109009585,TSS,False,107,247
ENSG00000080546.13,chr6,109093794,109094921,TSS,True,145,247
ENSG00000135597.18,chr6,138917624,138920214,3AS,False,28,117
ENSG00000135597.18,chr6,138921124,138929976,ES,False,103,119
ENSG00000135597.18,chr6,138945500,138945701,TSS,True,93,121
ENSG00000135597.18,chr6,138987529,138988345,TSS,True,33,122
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,103,819
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,78,671
ENSG00000145945.6,chr6,3849486,3849788,IR,False,89,138
ENSG00000145945.6,chr6,3849388,3849486,TSS,True,49,138
ENSG00000145945.6,chr6,3849788,3851315,PAS,False,50,138
ENSG00000083099.10,chr6,89638671,89638761,TSS,True,20,102
ENSG00000196821.9,chr6,34696445,34696809,TSS,True,64,129
ENSG00000124615.19,chr6,39907117,39909834,ES,False,48,111
ENSG00000124615.19,chr6,39934294,39934509,TSS,True,36,121
ENSG00000124615.19,chr6,39927328,39927464,TSS,True,106,121
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,79,503
ENSG00000186439.12,chr6,123501827,123503901,PAS,True,169,443
ENSG00000186439.12,chr6,123528293,123530565,PAS,True,387,442
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,139,188
ENSG00000096696.13,chr6,7580336,7581569,TSS,True,140,171
ENSG00000204592.8,chr6,30489472,30489595,TSS,False,73,424
ENSG00000118689.14,chr6,108559718,108560015,TSS,False,63,128
ENSG00000118689.14,chr6,108560843,108561829,TSS,True,85,128
ENSG00000118689.14,chr6,108679826,108684767,PAS,True,13,121
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,610,1324
ENSG00000272325.1,chr6,34392263,34392685,TSS,False,58,180
ENSG00000204310.12,chr6,32175813,32176113,TSS,True,40,190
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,58,148
ENSG00000025039.14,chr6,89411845,89412520,TSS,True,38,253
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,34,121
ENSG00000146416.18,chr6,143342574,143343637,PAS,True,104,121
ENSG00000112183.14,chr6,17284711,17291755,ME,False,90,103
ENSG00000112183.14,chr6,17284711,17291755,ME,False,90,103
ENSG00000112183.14,chr6,17284711,17291755,ES,False,246,351
ENSG00000112183.14,chr6,17280520,17281749,TSS,True,108,484
ENSG00000005194.14,chr16,57439295,57440771,3AS,False,15,134
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,21,203
ENSG00000140945.16,chr16,83678341,83678461,TSS,True,244,282
ENSG00000140945.16,chr16,83779990,83780201,TSS,True,251,282
ENSG00000140945.16,chr16,82626916,82627140,TSS,True,114,289
ENSG00000086504.16,chr16,370498,370549,TSS,False,48,112
ENSG00000086504.16,chr16,369930,370228,TSS,True,77,112
ENSG00000135736.5,chr16,57536499,57536600,TSS,False,27,132
ENSG00000135736.5,chr16,57528592,57529531,TSS,True,107,132
ENSG00000167508.11,chr16,88663010,88663148,TSS,True,11,108
ENSG00000095906.16,chr16,1782934,1783036,TSS,False,13,103
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,44,229
ENSG00000205937.11,chr16,2264331,2268054,ES,False,40,167
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,49,216
ENSG00000103365.15,chr16,23510320,23510524,TSS,True,19,112
ENSG00000090581.9,chr16,1351922,1352017,TSS,False,18,102
ENSG00000102931.7,chr16,57252165,57253633,PAS,True,14,139
ENSG00000100726.14,chr16,1493331,1493605,TSS,True,33,125
ENSG00000140795.12,chr16,46732668,46740056,ES,False,19,109
ENSG00000140795.12,chr16,46703380,46707763,PAS,True,67,176
ENSG00000140795.12,chr16,46715121,46717313,PAS,True,158,176
ENSG00000140795.12,chr16,46732207,46732615,TSS,True,121,143
ENSG00000140795.12,chr16,46747716,46748396,TSS,False,104,183
ENSG00000140795.12,chr16,46763039,46763295,TSS,False,160,183
ENSG00000103194.15,chr16,84699954,84700111,TSS,True,41,174
ENSG00000103194.15,chr16,84744631,84745673,TSS,True,143,173
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,42,115
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,75,116
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,43,116
ENSG00000122390.18,chr16,3485061,3485466,5AS,False,123,144
ENSG00000122390.18,chr16,3457718,3458181,TSS,True,47,169
ENSG00000122390.18,chr16,3485466,3486958,PAS,True,18,160
ENSG00000067836.12,chr16,4802526,4802930,TSS,True,72,342
ENSG00000140939.14,chr16,67173923,67174046,TSS,True,84,304
ENSG00000140939.14,chr16,67174308,67174464,TSS,True,244,304
ENSG00000011638.10,chr16,21158746,21161084,3AS,False,199,309
ENSG00000172366.19,chr16,642043,647416,ME,True,18,123
ENSG00000172366.19,chr16,642249,647416,ES,False,107,135
ENSG00000172366.19,chr16,647544,647782,IR,False,161,179
ENSG00000172366.19,chr16,641794,642043,TSS,True,32,182
ENSG00000140983.13,chr16,668699,670122,ES,False,38,282
ENSG00000140983.13,chr16,670557,670891,ES,False,30,242
ENSG00000140983.13,chr16,671000,671082,IR,False,191,300
ENSG00000140983.13,chr16,668079,668236,TSS,True,50,330
ENSG00000099385.11,chr16,30850754,30852322,PAS,False,63,110
ENSG00000099385.11,chr16,30887794,30887990,PAS,False,59,109
ENSG00000008710.19,chr16,2090673,2090895,TSS,True,105,118
ENSG00000008710.19,chr16,2090883,2091174,TSS,True,98,118
ENSG00000008710.19,chr16,2093810,2094007,TSS,True,106,118
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,57,260
ENSG00000065054.13,chr16,2033426,2036323,5AS,False,27,122
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,53,381
ENSG00000065054.13,chr16,2026380,2027218,TSS,True,178,394
ENSG00000065054.13,chr16,2033185,2033432,TSS,True,300,392
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,65,385
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,332,385
ENSG00000103479.15,chr16,53434429,53434796,TSS,False,17,115
ENSG00000103479.15,chr16,53490129,53491649,PAS,True,18,115
ENSG00000166816.14,chr16,75112713,75112833,IR,True,220,251
ENSG00000166816.14,chr16,75114165,75114525,3AS,False,201,237
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,54,281
ENSG00000205629.11,chr16,25111706,25111996,TSS,True,14,103
ENSG00000059122.16,chr16,2930010,2930412,3AS,False,37,120
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,41,156
ENSG00000103316.10,chr16,21278081,21278370,TSS,True,17,114
ENSG00000103316.10,chr16,21267553,21269749,TSS,True,100,112
ENSG00000166592.11,chr16,66925408,66925536,TSS,True,52,436
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,32,123
ENSG00000182149.20,chr16,71923380,71927613,ES,True,26,156
ENSG00000185739.13,chr16,4204634,4242006,ME,True,105,156
ENSG00000185739.13,chr16,4204634,4242006,ME,True,105,156
ENSG00000185739.13,chr16,4204634,4242006,ES,True,1183,1339
ENSG00000185739.13,chr16,4242006,4242268,TSS,True,214,1563
ENSG00000103264.17,chr16,87347250,87360294,ES,False,18,104
ENSG00000103264.17,chr16,87383404,87383780,TSS,True,44,143
ENSG00000140986.7,chr16,1954628,1954742,TSS,True,168,862
ENSG00000140986.7,chr16,1953955,1954554,TSS,True,773,862
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,25,138
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,20,136
ENSG00000079616.12,chr16,29790709,29790829,TSS,True,133,157
ENSG00000079616.12,chr16,29804117,29805026,TSS,True,86,157
ENSG00000079616.12,chr16,29805150,29805174,TSS,True,105,157
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,1747,8895
ENSG00000103495.13,chr16,29808741,29810076,ES,False,114,175
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,57,188
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,158,188
ENSG00000189067.12,chr16,11586885,11586951,TSS,True,36,185
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,64,274
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,36,262
ENSG00000103245.13,chr16,740919,741018,TSS,False,19,105
ENSG00000141002.19,chr16,89907322,89910590,ES,False,175,230
ENSG00000185164.14,chr16,18561875,18562171,TSS,True,50,461
ENSG00000103260.8,chr16,716992,717070,IR,False,142,219
ENSG00000103260.8,chr16,715108,715393,TSS,True,32,247
ENSG00000103260.8,chr16,717070,719652,PAS,True,79,221
ENSG00000103260.8,chr16,716932,717478,PAS,True,156,221
ENSG00000103502.13,chr16,29862720,29862814,IR,False,138,171
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,36,186
ENSG00000103502.13,chr16,29862585,29863191,TSS,True,153,186
ENSG00000177508.11,chr16,54285783,54286399,TSS,True,45,138
ENSG00000177508.11,chr16,54284496,54285172,TSS,True,115,138
ENSG00000177508.11,chr16,54286678,54286724,TSS,False,120,138
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,278,406
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,364,406
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,298,408
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,359,406
ENSG00000065427.14,chr16,75641723,75647577,ES,False,147,231
ENSG00000183751.14,chr16,1971963,1972205,TSS,True,17,136
ENSG00000063854.12,chr16,1823037,1826711,ES,False,144,213
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,55,268
ENSG00000063854.12,chr16,1819896,1821507,TSS,True,235,267
ENSG00000103415.11,chr16,4476487,4505483,ES,False,281,327
ENSG00000103423.13,chr16,4450497,4455545,ES,False,332,524
ENSG00000166123.13,chr16,46884325,46884467,TSS,False,43,143
ENSG00000261701.7,chr16,72074174,72074385,TSS,True,16,111
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,48,301
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,157,490
ENSG00000197912.15,chr16,89517047,89524247,TSS,True,439,490
ENSG00000197912.15,chr16,89526328,89526468,TSS,False,438,490
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,61,487
ENSG00000197912.15,chr16,89536764,89537724,PAS,True,415,467
ENSG00000089486.16,chr16,4538701,4538833,TSS,True,44,118
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,22,148
ENSG00000153786.12,chr16,84981994,84990303,ES,False,97,109
ENSG00000153786.12,chr16,85011285,85011547,TSS,True,17,122
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,37,342
ENSG00000169682.17,chr16,28974770,28975392,TSS,True,17,104
ENSG00000161999.11,chr16,683441,683529,IR,False,252,309
ENSG00000161999.11,chr16,683909,684065,IR,False,211,257
ENSG00000161999.11,chr16,683909,684233,ES,False,21,197
ENSG00000161999.11,chr16,684155,684233,IR,False,234,267
ENSG00000161999.11,chr16,684065,684357,TSS,True,287,319
ENSG00000161999.11,chr16,684233,684412,TSS,True,64,319
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,94,111
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,24,118
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,102,118
ENSG00000129925.10,chr16,381700,382008,TSS,True,28,175
ENSG00000103034.14,chr16,58464095,58464467,TSS,True,737,1478
ENSG00000103034.14,chr16,58463373,58463797,TSS,True,928,1478
ENSG00000166164.15,chr16,50320774,50321981,3AS,False,114,152
ENSG00000166971.16,chr16,53492519,53492692,3AS,False,91,230
ENSG00000166971.16,chr16,53490976,53492519,PAS,True,140,231
ENSG00000166971.16,chr16,53491039,53492522,PAS,True,92,231
ENSG00000166971.16,chr16,53503146,53503267,TSS,False,161,231
ENSG00000166971.16,chr16,53502699,53503236,TSS,True,81,231
ENSG00000261713.6,chr16,1073565,1073652,TSS,False,83,112
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,127,825
ENSG00000090565.15,chr16,425589,426720,TSS,True,42,100
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,1030,1211
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,246,1211
ENSG00000103226.17,chr16,16232512,16232831,TSS,True,20,101
ENSG00000140859.15,chr16,57798071,57798290,TSS,False,391,469
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,146,469
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,58,112
ENSG00000189091.12,chr16,70530744,70530917,TSS,True,68,112
ENSG00000167930.15,chr16,259599,259995,3AS,False,81,438
ENSG00000167930.15,chr16,234790,234857,TSS,True,145,528
ENSG00000103005.11,chr16,58001398,58001581,TSS,True,30,144
ENSG00000103005.11,chr16,58002477,58002645,TSS,True,121,144
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,48,109
ENSG00000131653.12,chr16,2169689,2170730,TSS,True,96,108
ENSG00000102893.15,chr16,47663734,47669214,ME,False,122,160
ENSG00000167965.17,chr16,2205205,2205512,TSS,True,54,139
ENSG00000167965.17,chr16,2205453,2205875,TSS,True,104,139
ENSG00000013364.18,chr16,29820510,29830514,3AS,False,83,116
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,35,151
ENSG00000013364.18,chr16,29844533,29844879,TSS,True,129,151
ENSG00000140632.16,chr16,4804148,4804521,IR,False,59,147
ENSG00000140632.16,chr16,4814629,4817597,3AS,False,16,132
ENSG00000140632.16,chr16,4803197,4805310,PAS,True,59,146
ENSG00000140632.16,chr16,4803198,4804148,PAS,True,110,169
ENSG00000140632.16,chr16,4847227,4847335,TSS,True,40,169
ENSG00000103249.17,chr16,1474833,1475074,TSS,True,52,124
ENSG00000103249.17,chr16,1452754,1452955,TSS,True,105,124
ENSG00000103507.13,chr16,31112027,31112120,IR,False,369,551
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,76,554
ENSG00000103507.13,chr16,31108400,31109418,TSS,True,498,554
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,183,552
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,370,552
ENSG00000169217.8,chr16,30355211,30355851,TSS,True,16,107
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,28,167
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,146,189
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,47,189
ENSG00000162032.15,chr16,1778321,1778434,IR,False,185,217
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,80,224
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,175,224
ENSG00000180011.6,chr18,75208849,75209313,TSS,False,34,140
ENSG00000263753.7,chr18,5237824,5239049,TSS,True,77,101
ENSG00000263753.7,chr18,5238064,5239196,TSS,True,89,101
ENSG00000263753.7,chr18,5243593,5246508,PAS,True,58,100
ENSG00000134759.13,chr18,36138872,36141136,ES,False,95,117
ENSG00000141646.13,chr18,51030208,51030623,TSS,True,17,133
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,48,174
ENSG00000133313.14,chr18,74496269,74496431,TSS,True,20,199
ENSG00000066926.10,chr18,57586553,57586819,TSS,True,15,104
ENSG00000134775.15,chr18,36297627,36298000,TSS,True,78,135
ENSG00000134775.15,chr18,36717959,36718715,TSS,False,93,122
ENSG00000134775.15,chr18,36779447,36780061,PAS,True,15,135
ENSG00000101605.12,chr18,3185229,3187637,PAS,True,124,148
ENSG00000101605.12,chr18,3219802,3220010,TSS,True,335,470
ENSG00000101605.12,chr18,3094169,3094281,TSS,True,377,434
ENSG00000101605.12,chr18,3134649,3134754,TSS,True,325,437
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,1125,1533
ENSG00000101608.12,chr18,3252133,3252325,TSS,False,436,1533
ENSG00000166974.12,chr18,35041387,35041661,TSS,False,41,227
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,100,381
ENSG00000122490.18,chr18,79919400,79943328,ES,False,20,111
ENSG00000122490.18,chr18,79951580,79951684,TSS,True,22,124
ENSG00000122490.18,chr18,79950723,79951639,TSS,True,109,124
ENSG00000134769.21,chr18,34493253,34493514,TSS,True,110,146
ENSG00000134769.21,chr18,34493558,34494021,TSS,False,123,146
ENSG00000134769.21,chr18,34593317,34593538,TSS,True,98,146
ENSG00000134769.21,chr18,34710258,34710445,TSS,True,130,146
ENSG00000134769.21,chr18,34866110,34868170,PAS,True,93,146
ENSG00000134769.21,chr18,34829040,34829339,PAS,False,47,137
ENSG00000075336.11,chr18,74158276,74158375,IR,False,144,161
ENSG00000075336.11,chr18,74158375,74160512,PAS,True,17,162
ENSG00000075336.11,chr18,74158170,74158963,PAS,True,144,161
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,73,313
ENSG00000176014.12,chr18,12308212,12308795,TSS,True,273,313
ENSG00000141448.8,chr18,22169431,22169682,TSS,False,123,435
ENSG00000141448.8,chr18,22171105,22172279,TSS,True,335,435
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,18,140
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,19,126
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,125,803
ENSG00000091164.12,chr18,56603056,56610992,ES,False,53,200
ENSG00000141644.17,chr18,50273426,50273563,3AS,False,31,107
ENSG00000141644.17,chr18,50266884,50271540,PAS,True,72,111
ENSG00000141644.17,chr18,50266751,50269818,PAS,True,78,111
ENSG00000141644.17,chr18,50266886,50269811,PAS,True,88,111
ENSG00000141644.17,chr18,50281362,50281805,TSS,True,22,112
ENSG00000049769.12,chrX,49281461,49281983,3AS,False,56,178
ENSG00000182287.14,chrX,15827372,15845378,ES,False,39,230
ENSG00000002586.19,chrX,2714454,2719660,ES,False,43,361
ENSG00000002586.19,chrX,2740778,2741312,PAS,True,47,373
ENSG00000002586.19,chrX,2733356,2735602,PAS,True,328,369
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,17,149
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,39,106
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,78,120
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,42,120
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,81,187
ENSG00000010404.17,chrX,149505034,149505347,TSS,True,37,112
ENSG00000130066.16,chrX,23783883,23785327,IR,True,62,112
ENSG00000078596.10,chrX,79367104,79367579,TSS,True,13,115
ENSG00000196998.17,chrX,49075663,49075865,3AS,False,13,113
ENSG00000196998.17,chrX,49079750,49079915,TSS,True,15,118
ENSG00000262919.7,chrX,153598965,153599183,TSS,True,73,100
ENSG00000262919.7,chrX,153598961,153599189,TSS,True,33,100
ENSG00000013563.13,chrX,154409196,154411890,ES,False,78,111
ENSG00000013563.13,chrX,154411890,154412150,TSS,True,25,137
ENSG00000197976.11,chrX,1599432,1600658,IR,True,92,110
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,100,118
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,20,119
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,115,257
ENSG00000069535.13,chrX,43803404,43843669,ES,True,44,419
ENSG00000101955.14,chrX,38174351,38220695,ES,False,20,147
ENSG00000123130.16,chrX,23733217,23735918,ES,False,39,117
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,41,160
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,170,330
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,163,330
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,188,217
ENSG00000071889.16,chrX,154515812,154515909,IR,False,95,239
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,153,248
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,105,248
ENSG00000196924.15,chrX,154350207,154350908,IR,False,196,249
ENSG00000196924.15,chrX,154351041,154351580,IR,False,171,242
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,219,301
ENSG00000196924.15,chrX,154350030,154350645,TSS,True,264,301
ENSG00000147065.16,chrX,65667588,65667853,TSS,False,57,131
ENSG00000147065.16,chrX,65737301,65737338,TSS,True,115,130
ENSG00000147010.17,chrX,19542193,19549973,ES,True,66,134
ENSG00000147010.17,chrX,19569102,19569526,TSS,True,35,146
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,69,145
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,106,145
ENSG00000184343.10,chrX,153781145,153781215,IR,False,91,118
ENSG00000184343.10,chrX,153783251,153783754,3AS,False,72,120
ENSG00000184343.10,chrX,153781000,153781346,TSS,True,125,152
ENSG00000184343.10,chrX,153780996,153781145,TSS,False,61,152
ENSG00000184216.13,chrX,154019598,154019676,IR,False,88,106
ENSG00000184216.13,chrX,154013042,154013399,TSS,True,133,182
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,95,183
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,60,328
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,203,400
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,267,400
ENSG00000078061.12,chrX,47561150,47561251,TSS,True,38,151
ENSG00000078061.12,chrX,47565172,47566780,TSS,True,119,146
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,33,252
ENSG00000130985.16,chrX,47194024,47198802,ES,False,136,189
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,76,265
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,417,726
ENSG00000022267.16,chrX,136197023,136197134,TSS,True,462,726
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,57,549
ENSG00000102181.20,chrX,150795486,150831230,ES,False,35,196
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,36,241
ENSG00000102316.16,chrX,54815690,54815880,IR,True,207,270
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,111,276
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,197,276
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,64,276
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,213,275
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,49,266
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,56,273
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,224,273
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,73,106
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,159,212
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,94,212
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,172,212
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,153,471
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,320,471
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,129,175
ENSG00000167393.17,chrX,373531,374072,TSS,False,61,587
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,63,205
ENSG00000157514.16,chrX,107775099,107775753,TSS,True,169,205
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,116,129
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,47,105
ENSG00000102226.9,chrX,47233399,47233533,TSS,False,94,105
ENSG00000102226.9,chrX,47244648,47244924,TSS,True,90,105
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,163,190
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,34,190
ENSG00000150401.14,chr13,113483839,113485436,TSS,True,184,220
ENSG00000150401.14,chr13,113490666,113490984,TSS,True,145,220
ENSG00000150401.14,chr13,113490432,113490676,TSS,True,183,220
ENSG00000150401.14,chr13,113485503,113485624,TSS,True,188,220
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,128,190
ENSG00000102683.7,chr13,23181075,23203694,ES,True,90,116
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,82,121
ENSG00000136144.11,chr13,49567320,49580504,3AS,True,98,109
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,164,225
ENSG00000198176.12,chr13,113623286,113633119,ES,False,45,243
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,58,231
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,79,251
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,193,251
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,39,147
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,23,180
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,38,240
ENSG00000102753.9,chr13,49792437,49792685,TSS,False,15,130
ENSG00000213995.11,chr13,110615647,110622215,5AS,True,98,112
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,34,133
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,117,133
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,21,128
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,435,1864
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,44,129
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,94,129
ENSG00000136158.11,chr13,80340621,80341335,TSS,False,13,127
ENSG00000134882.15,chr13,99200939,99238426,ES,False,138,167
ENSG00000134882.15,chr13,99314220,99318021,ES,True,142,165
ENSG00000136111.13,chr13,75283500,75287025,PAS,True,12,111
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,43,116
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,66,302
ENSG00000186184.17,chr13,27621003,27622009,TSS,True,44,106
ENSG00000186184.17,chr13,27620733,27621140,TSS,True,72,106
ENSG00000186184.17,chr13,27622874,27623449,PAS,True,47,104
ENSG00000186184.17,chr13,27665685,27667416,PAS,True,59,105
ENSG00000126226.21,chr13,113177976,113178173,IR,False,24,183
ENSG00000126226.21,chr13,113178008,113178173,IR,False,22,181
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,182,206
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,47,206
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,184,206
ENSG00000120694.19,chr13,31137117,31137367,IR,False,30,219
ENSG00000120694.19,chr13,31141259,31145562,ES,False,70,222
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,37,226
ENSG00000120694.19,chr13,31135039,31137117,PAS,True,196,226
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,77,168
ENSG00000122033.14,chr13,27450141,27450564,TSS,True,136,168
ENSG00000122033.14,chr13,27450063,27450191,TSS,True,135,168
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,95,750
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,130,433
ENSG00000139793.18,chr13,97222287,97222531,TSS,True,27,100
ENSG00000106608.16,chr7,43887485,43906561,ES,False,28,106
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,46,152
ENSG00000106608.16,chr7,43926131,43926753,TSS,True,132,153
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,432,1536
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,1257,1530
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,837,1484
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,725,1490
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,447,526
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,85,607
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,67,372
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,107,123
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,40,123
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,52,241
ENSG00000136261.14,chr7,16646288,16665436,5AS,False,103,116
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,244,348
ENSG00000136261.14,chr7,16661206,16661252,TSS,True,204,348
ENSG00000122566.21,chr7,26197732,26200571,ES,False,254,315
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,310,352
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,68,351
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,37,353
