gene,chr,start,end,splice_type,novel,H1_ENCFF207FUA_in_cov,H1_ENCFF207FUA_total_cov
ENSG00000130312.6,chr19,17292548,17292854,TSS,True,142,159
ENSG00000130312.6,chr19,17305825,17305957,TSS,True,25,142
ENSG00000130312.6,chr19,17306165,17306843,PAS,True,17,134
ENSG00000130332.14,chr19,2324192,2328386,3AS,False,134,969
ENSG00000130175.9,chr19,11447597,11447692,5AS,False,104,162
ENSG00000130175.9,chr19,11435604,11435706,TSS,True,82,217
ENSG00000105220.15,chr19,34365009,34365388,TSS,True,71,226
ENSG00000105220.15,chr19,34378931,34379005,TSS,False,178,225
ENSG00000105700.10,chr19,18557761,18557914,TSS,True,24,219
ENSG00000142546.13,chr19,49580514,49580578,TSS,True,97,402
ENSG00000142546.13,chr19,49556874,49557011,TSS,True,330,400
ENSG00000063241.7,chr19,55461511,55461666,TSS,True,14,118
ENSG00000183207.13,chr19,48993533,48993923,TSS,True,159,435
ENSG00000183207.13,chr19,49007215,49007368,TSS,True,363,431
ENSG00000087088.19,chr19,48960914,48961531,3AS,True,100,113
ENSG00000087088.19,chr19,48954855,48954962,TSS,False,105,201
ENSG00000087088.19,chr19,48961531,48961799,PAS,True,22,122
ENSG00000087088.19,chr19,48961482,48961798,PAS,True,109,122
ENSG00000071564.14,chr19,1615284,1615448,TSS,True,85,101
ENSG00000105379.9,chr19,51366269,51366403,TSS,True,28,192
ENSG00000170889.13,chr19,54200893,54201159,5AS,False,241,325
ENSG00000170889.13,chr19,54200830,54200888,TSS,True,1184,4940
ENSG00000170889.13,chr19,54201157,54201281,TSS,True,4433,4940
ENSG00000105701.15,chr19,18538433,18539370,3AS,False,47,183
ENSG00000105701.15,chr19,18543485,18543620,TSS,True,65,230
ENSG00000105701.15,chr19,18541678,18542776,TSS,True,196,218
ENSG00000167658.15,chr19,3985377,3985472,TSS,True,1214,1419
ENSG00000167658.15,chr19,3977214,3977333,TSS,True,730,1391
ENSG00000179218.13,chr19,12938608,12939631,TSS,True,139,167
ENSG00000179218.13,chr19,12940745,12940887,TSS,True,134,165
ENSG00000104872.10,chr19,49451484,49453483,TSS,True,24,207
ENSG00000105341.18,chr19,41432408,41433536,ES,False,91,151
ENSG00000105341.18,chr19,41433673,41438217,ES,False,31,151
ENSG00000105341.18,chr19,41439881,41439939,TSS,True,187,335
ENSG00000105518.13,chr19,11345628,11346126,3AS,False,176,233
ENSG00000105518.13,chr19,11346126,11346295,TSS,True,57,293
ENSG00000104979.8,chr19,13774454,13774574,TSS,True,80,412
ENSG00000104979.8,chr19,13774459,13774707,TSS,True,343,411
ENSG00000095059.15,chr19,12681559,12681898,TSS,True,56,145
ENSG00000095059.15,chr19,12677107,12677200,TSS,True,123,145
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,38,156
ENSG00000105048.16,chr19,55145565,55146680,ES,False,124,201
ENSG00000105048.16,chr19,55146680,55146986,TSS,True,105,288
ENSG00000105258.8,chr19,36114797,36115211,TSS,True,42,325
ENSG00000172270.19,chr19,572512,572701,TSS,True,421,1608
ENSG00000172270.19,chr19,576314,579656,TSS,True,1224,1608
ENSG00000142230.11,chr19,47203740,47209158,ES,True,508,570
ENSG00000142230.11,chr19,47130795,47131028,TSS,True,193,628
ENSG00000142230.11,chr19,47203693,47203740,TSS,True,504,614
ENSG00000232677.6,chr19,36313056,36313322,PAS,False,91,125
ENSG00000232677.6,chr19,36324906,36325764,PAS,True,100,118
ENSG00000232677.6,chr19,36330252,36330677,TSS,True,94,125
ENSG00000232677.6,chr19,36331446,36332318,TSS,True,53,125
ENSG00000105373.18,chr19,47753708,47755523,TSS,False,200,232
ENSG00000105373.18,chr19,47756707,47756744,TSS,True,41,232
ENSG00000105669.13,chr19,18919222,18919459,TSS,True,73,458
ENSG00000105669.13,chr19,18912983,18913492,TSS,False,388,458
ENSG00000128626.11,chr19,38930998,38931275,5AS,True,156,325
ENSG00000128626.11,chr19,38930998,38931275,IR,False,156,184
ENSG00000128626.11,chr19,38931171,38931275,IR,False,169,197
ENSG00000128626.11,chr19,38930940,38930998,TSS,False,203,359
ENSG00000128626.11,chr19,38930968,38931171,TSS,False,190,359
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,136,185
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,88,275
ENSG00000119559.15,chr19,1473201,1475258,PAS,True,13,100
ENSG00000119559.15,chr19,1479162,1479556,TSS,False,35,108
ENSG00000042753.11,chr19,46850763,46850855,TSS,True,101,928
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,46,210
ENSG00000129351.17,chr19,10654781,10655123,TSS,False,171,201
ENSG00000129351.17,chr19,10689178,10692419,PAS,True,119,173
ENSG00000115268.9,chr19,1438428,1438810,IR,False,77,111
ENSG00000089327.14,chr19,35154711,35154809,TSS,True,38,234
ENSG00000142396.10,chr19,58305349,58305445,TSS,True,34,142
ENSG00000161249.20,chr19,35497538,35498715,ES,False,132,148
ENSG00000161249.20,chr19,35497538,35498715,5AS,False,132,162
ENSG00000161249.20,chr19,35500029,35500532,ES,False,149,180
ENSG00000161249.20,chr19,35505986,35509910,ES,False,234,289
ENSG00000161249.20,chr19,35505986,35510183,ES,False,270,576
ENSG00000161249.20,chr19,35510252,35510370,IR,False,216,378
ENSG00000161249.20,chr19,35510252,35510378,5AS,False,224,440
ENSG00000161249.20,chr19,35510252,35510378,IR,False,224,386
ENSG00000161249.20,chr19,35497216,35497538,PAS,True,454,633
ENSG00000161249.20,chr19,35503302,35503447,PAS,True,188,623
ENSG00000161249.20,chr19,35510378,35510543,TSS,True,409,633
ENSG00000161249.20,chr19,35510183,35510522,TSS,True,469,633
ENSG00000161249.20,chr19,35510370,35510544,TSS,True,417,633
ENSG00000079999.13,chr19,10489647,10489795,TSS,True,117,145
ENSG00000123144.10,chr19,12731343,12731414,TSS,True,25,105
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,751,1214
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,635,1400
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,942,1400
ENSG00000205155.7,chr19,35745596,35745700,TSS,True,22,211
ENSG00000167645.16,chr19,38309643,38315746,5AS,False,14,109
ENSG00000167645.16,chr19,38315868,38315996,TSS,True,134,153
ENSG00000167645.16,chr19,38315716,38315855,TSS,True,92,153
ENSG00000167645.16,chr19,38315722,38315909,TSS,False,119,153
ENSG00000167642.12,chr19,38264409,38264998,TSS,True,82,384
ENSG00000011485.14,chr19,46347010,46347217,TSS,True,24,110
ENSG00000104823.8,chr19,38831720,38831916,TSS,False,98,385
ENSG00000104823.8,chr19,38831077,38831273,TSS,True,304,385
ENSG00000099341.11,chr19,38374638,38374961,TSS,True,35,169
ENSG00000079462.7,chr19,42302325,42302436,IR,False,112,265
ENSG00000079462.7,chr19,42302231,42302666,TSS,True,162,316
ENSG00000079462.7,chr19,42302436,42302792,TSS,True,204,316
ENSG00000198258.10,chr19,9827984,9828326,5AS,False,1642,1837
ENSG00000198258.10,chr19,9827896,9827984,TSS,True,232,1877
ENSG00000198258.10,chr19,9827900,9828064,TSS,True,1682,1877
ENSG00000064666.14,chr19,1026557,1026724,TSS,True,74,206
ENSG00000130724.8,chr19,58554864,58555012,TSS,False,156,235
ENSG00000130724.8,chr19,58554987,58555119,TSS,False,125,235
ENSG00000083845.8,chr19,58387244,58387339,TSS,False,208,1326
ENSG00000108107.14,chr19,55384686,55385965,TSS,False,270,2542
ENSG00000142252.10,chr19,45079244,45079279,TSS,True,143,168
ENSG00000142252.10,chr19,45079269,45079377,TSS,True,69,168
ENSG00000105202.8,chr19,39840515,39840619,5AS,False,100,920
ENSG00000105202.8,chr19,39846290,39846413,TSS,True,315,1084
ENSG00000105202.8,chr19,39840616,39840790,TSS,True,931,1084
ENSG00000105202.8,chr19,39840413,39840635,TSS,False,967,1084
ENSG00000130165.10,chr19,11559190,11559260,TSS,True,70,337
ENSG00000007080.10,chr19,17933012,17933048,TSS,True,72,269
ENSG00000007080.10,chr19,17935775,17936579,TSS,True,220,269
ENSG00000172687.13,chr19,21378628,21379320,PAS,False,59,108
ENSG00000172687.13,chr19,21377388,21379309,PAS,True,84,108
ENSG00000172687.13,chr19,21375868,21379309,PAS,True,94,108
ENSG00000104915.14,chr19,13150138,13150374,TSS,True,39,117
ENSG00000130725.7,chr19,58558272,58559034,TSS,True,49,112
ENSG00000130725.7,chr19,58557062,58557577,TSS,True,84,112
ENSG00000167747.14,chr19,50798958,50799293,IR,False,226,252
ENSG00000167747.14,chr19,50797693,50798958,PAS,True,45,288
ENSG00000130208.9,chr19,44914669,44914733,TSS,True,37,293
ENSG00000130208.9,chr19,44914726,44914949,TSS,True,263,293
ENSG00000104886.11,chr19,2236154,2236651,TSS,False,49,295
ENSG00000105401.8,chr19,10395343,10395434,IR,False,171,209
ENSG00000105401.8,chr19,10403377,10403874,TSS,True,57,267
ENSG00000105058.11,chr19,16185400,16185516,TSS,True,25,175
ENSG00000126457.21,chr19,49677169,49677316,TSS,False,236,1956
ENSG00000171311.12,chr10,97445954,97446017,TSS,True,38,222
ENSG00000154473.17,chr10,123162828,123165046,3AS,False,239,473
ENSG00000154473.17,chr10,123154277,123154485,TSS,True,109,500
ENSG00000154473.17,chr10,123160439,123160565,TSS,True,412,498
ENSG00000154473.17,chr10,123163819,123165365,PAS,True,260,494
ENSG00000154473.17,chr10,123165046,123165365,PAS,True,259,500
ENSG00000138279.15,chr10,73414011,73414088,TSS,True,34,118
ENSG00000138279.15,chr10,73400802,73400860,TSS,True,104,118
ENSG00000127884.4,chr10,133373245,133373402,TSS,False,59,319
ENSG00000127884.4,chr10,133370559,133370758,TSS,True,277,319
ENSG00000166197.16,chr10,102157074,102157188,3AS,False,63,131
ENSG00000166197.16,chr10,102159308,102159432,5AS,False,101,124
ENSG00000166197.16,chr10,102152184,102152530,TSS,True,84,216
ENSG00000166197.16,chr10,102160490,102161093,TSS,False,147,188
ENSG00000166197.16,chr10,102162110,102163871,PAS,True,57,187
ENSG00000166197.16,chr10,102161555,102163870,PAS,True,148,176
ENSG00000120053.11,chr10,99430447,99430683,TSS,True,53,120
ENSG00000182180.13,chr10,73249318,73251762,3AS,False,22,183
ENSG00000182180.13,chr10,73248844,73250991,PAS,True,23,186
ENSG00000182180.13,chr10,73248842,73249318,PAS,False,165,187
ENSG00000156110.13,chr10,74151163,74151343,TSS,True,77,134
ENSG00000156110.13,chr10,74176479,74176886,TSS,True,60,134
ENSG00000172586.7,chr10,73782049,73782199,TSS,True,49,456
ENSG00000172586.7,chr10,73782314,73782441,TSS,True,410,456
ENSG00000156515.23,chr10,69369439,69369624,TSS,True,141,157
ENSG00000156515.23,chr10,69391884,69392308,TSS,False,133,151
ENSG00000156515.23,chr10,69398677,69398828,TSS,True,59,151
ENSG00000119979.17,chr10,119104051,119104197,TSS,True,18,134
ENSG00000119979.17,chr10,119107088,119108164,TSS,True,107,120
ENSG00000119979.17,chr10,119136470,119137988,PAS,True,20,132
ENSG00000119979.17,chr10,119104763,119104986,PAS,True,102,116
ENSG00000166136.15,chr10,100529766,100529925,TSS,True,123,722
ENSG00000151465.13,chr10,12195956,12196319,TSS,True,523,1198
ENSG00000151465.13,chr10,12246144,12246277,TSS,True,711,1194
ENSG00000057608.16,chr10,5813213,5813478,TSS,True,50,143
ENSG00000099194.5,chr10,100347100,100347531,TSS,False,141,157
ENSG00000138175.8,chr10,102714272,102714341,TSS,False,34,314
ENSG00000107581.12,chr10,119033669,119036268,PAS,True,73,103
ENSG00000107581.12,chr10,119080627,119080883,TSS,True,100,127
ENSG00000107581.12,chr10,119051198,119053458,TSS,True,75,113
ENSG00000122958.14,chr10,69124162,69124280,TSS,True,43,158
ENSG00000122952.16,chr10,56358185,56358376,IR,False,194,217
ENSG00000122952.16,chr10,56358687,56358908,IR,False,25,185
ENSG00000122952.16,chr10,56360141,56360292,IR,False,167,190
ENSG00000122952.16,chr10,56353642,56358185,PAS,True,35,230
ENSG00000122952.16,chr10,56361195,56361293,TSS,True,118,306
ENSG00000107833.10,chr10,101782597,101783272,ES,False,16,128
ENSG00000107833.10,chr10,101783272,101783413,TSS,True,50,178
ENSG00000138107.12,chr10,102502599,102502731,TSS,True,16,120
ENSG00000055950.16,chr10,100986268,100986975,PAS,True,32,251
ENSG00000136758.18,chr10,27110166,27112120,PAS,True,20,125
ENSG00000136758.18,chr10,27154177,27155274,TSS,True,57,159
ENSG00000173915.15,chr10,103392466,103396408,ME,False,95,115
ENSG00000173915.15,chr10,103392466,103396408,ME,False,95,115
ENSG00000173915.15,chr10,103392466,103396408,ES,False,428,548
ENSG00000265354.3,chr10,45971801,45972730,TSS,False,102,499
ENSG00000265354.3,chr10,45982842,45982930,TSS,True,407,499
ENSG00000165512.4,chr10,45000910,45000978,TSS,False,49,170
ENSG00000067064.11,chr10,1043393,1048863,ES,False,69,294
ENSG00000067064.11,chr10,1048863,1049359,TSS,False,49,344
ENSG00000151461.19,chr10,12042754,12042883,TSS,False,17,106
ENSG00000108055.9,chr10,110567429,110567831,TSS,False,78,239
ENSG00000108055.9,chr10,110583381,110583548,TSS,True,185,207
ENSG00000108055.9,chr10,110589604,110589685,PAS,True,150,190
ENSG00000108055.9,chr10,110604230,110607308,PAS,False,171,236
ENSG00000108055.9,chr10,110583840,110583958,PAS,True,146,190
ENSG00000108055.9,chr10,110584182,110584461,PAS,True,143,190
ENSG00000108064.10,chr10,58385400,58385648,TSS,True,111,273
ENSG00000108064.10,chr10,58394354,58394414,TSS,True,162,219
ENSG00000108064.10,chr10,58394927,58399220,PAS,True,54,263
ENSG00000108064.10,chr10,58388669,58388819,PAS,True,118,163
ENSG00000108010.11,chr10,130136381,130136512,TSS,False,95,604
ENSG00000108010.11,chr10,130175055,130175089,TSS,True,517,596
ENSG00000108010.11,chr10,130179341,130179671,PAS,True,89,598
ENSG00000108010.11,chr10,130180112,130182406,PAS,True,526,604
ENSG00000119969.14,chr10,94545907,94546376,5AS,False,71,196
ENSG00000119969.14,chr10,94545764,94545907,TSS,True,154,225
ENSG00000119969.14,chr10,94545763,94545952,TSS,True,100,225
ENSG00000119969.14,chr10,94562690,94562727,PAS,True,110,199
ENSG00000119969.14,chr10,94601527,94603026,PAS,True,163,214
ENSG00000119969.14,chr10,94554125,94554249,PAS,True,161,199
ENSG00000107937.18,chr10,987862,988527,TSS,True,27,130
ENSG00000065154.11,chr10,124418872,124418926,TSS,True,38,190
ENSG00000086475.14,chr10,13347999,13348477,TSS,True,247,312
ENSG00000086475.14,chr10,13344757,13347698,TSS,True,223,312
ENSG00000148688.13,chr10,90900569,90903493,PAS,True,29,217
ENSG00000107949.16,chr10,125836103,125836551,PAS,False,169,401
ENSG00000107949.16,chr10,125853124,125853694,PAS,False,299,410
ENSG00000107949.16,chr10,125841254,125842805,PAS,True,365,407
ENSG00000107874.10,chr10,102432525,102432675,TSS,True,18,152
ENSG00000166228.8,chr10,70888530,70888608,TSS,False,25,102
ENSG00000166228.8,chr10,70885797,70885930,TSS,False,81,102
ENSG00000197746.13,chr10,71851181,71851322,TSS,True,174,317
ENSG00000197746.13,chr10,71819030,71819086,TSS,True,219,314
ENSG00000213551.4,chr10,73247009,73250031,TSS,True,38,122
ENSG00000213551.4,chr10,73246687,73248156,TSS,True,104,122
ENSG00000134453.15,chr10,6104072,6105097,TSS,True,168,199
ENSG00000166295.8,chr10,72216072,72223887,5AS,False,22,119
ENSG00000166295.8,chr10,72216138,72230365,ES,True,25,101
ENSG00000166295.8,chr10,72216023,72216138,TSS,True,69,201
ENSG00000166295.8,chr10,72215982,72216072,TSS,True,163,201
ENSG00000166295.8,chr10,72230378,72230440,TSS,True,144,161
ENSG00000166295.8,chr10,72233000,72235857,PAS,True,40,189
ENSG00000166295.8,chr10,72223887,72224154,PAS,True,145,171
ENSG00000169813.16,chr10,43396590,43409130,5AS,True,156,181
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,274,431
ENSG00000169813.16,chr10,43407716,43407818,TSS,False,362,431
ENSG00000165637.13,chr10,75210627,75210938,TSS,True,122,669
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,50,132
ENSG00000122378.13,chr10,80408484,80408643,TSS,True,38,174
ENSG00000122378.13,chr10,80427329,80427496,TSS,True,148,172
ENSG00000165732.12,chr10,68956132,68956312,TSS,False,314,671
ENSG00000165732.12,chr10,68982542,68985153,PAS,True,174,390
ENSG00000165732.12,chr10,68959805,68960117,PAS,True,196,359
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,528,1012
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,555,1062
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,1293,1776
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,1247,1776
ENSG00000157326.18,chr14,23960003,23967210,ES,False,29,107
ENSG00000157326.18,chr14,23953582,23953916,TSS,True,43,121
ENSG00000157326.18,chr14,23955033,23955212,TSS,True,86,121
ENSG00000157326.18,chr14,23968756,23969279,PAS,True,13,121
ENSG00000100938.17,chr14,24232866,24232977,TSS,True,67,145
ENSG00000100938.17,chr14,24238588,24239244,PAS,True,15,138
ENSG00000020426.10,chr14,60968228,60969960,PAS,True,27,164
ENSG00000165502.6,chr14,49620561,49620638,TSS,False,352,2398
ENSG00000087302.8,chr14,51989514,51989700,TSS,True,117,748
ENSG00000087302.8,chr14,51999727,51999796,TSS,True,652,744
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,324,371
ENSG00000119655.10,chr14,74493192,74493346,TSS,True,104,769
ENSG00000100883.11,chr14,34982657,34983215,TSS,True,149,249
ENSG00000100883.11,chr14,35022916,35023080,TSS,True,125,243
ENSG00000133997.11,chr14,70600615,70600764,TSS,True,21,111
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,878,1232
ENSG00000092199.17,chr14,21234229,21269297,ES,False,334,1207
ENSG00000092199.17,chr14,21269297,21269610,TSS,True,397,1619
ENSG00000092199.17,chr14,21212959,21213046,TSS,True,1371,1612
ENSG00000172590.18,chr14,22829940,22830049,5AS,False,229,267
ENSG00000172590.18,chr14,22829940,22830049,IR,False,229,261
ENSG00000172590.18,chr14,22829940,22830052,3AS,False,181,410
ENSG00000172590.18,chr14,22829940,22830052,IR,False,181,251
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,95,510
ENSG00000100591.7,chr14,77458025,77458269,TSS,True,91,338
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,44,205
ENSG00000119707.13,chr14,73099721,73103478,TSS,True,81,102
ENSG00000119707.13,chr14,73099666,73103328,PAS,True,147,166
ENSG00000119707.13,chr14,73106195,73106286,PAS,True,168,199
ENSG00000119707.13,chr14,73105858,73106082,PAS,True,165,190
ENSG00000119707.13,chr14,73110830,73110926,PAS,False,171,199
ENSG00000119707.13,chr14,73103191,73103334,PAS,True,102,169
ENSG00000133983.14,chr14,70329236,70359518,ES,False,53,375
ENSG00000165501.16,chr14,49602468,49614255,ES,False,118,177
ENSG00000100442.10,chr14,45115598,45116252,PAS,False,55,448
ENSG00000100442.10,chr14,45121481,45121620,PAS,False,392,440
ENSG00000092201.9,chr14,21350432,21352818,PAS,True,153,182
ENSG00000092201.9,chr14,21361334,21363328,PAS,True,115,170
ENSG00000092201.9,chr14,21361335,21363503,PAS,True,140,170
ENSG00000092201.9,chr14,21370798,21372044,PAS,True,143,161
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,64,216
ENSG00000100714.15,chr14,64388227,64388468,TSS,True,342,447
ENSG00000100714.15,chr14,64417883,64418024,TSS,True,351,443
ENSG00000100714.15,chr14,64440149,64440266,TSS,False,241,430
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,158,397
ENSG00000092010.14,chr14,24136149,24136301,TSS,True,219,362
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,151,361
ENSG00000126787.12,chr14,55148473,55150798,ES,False,112,126
ENSG00000126787.12,chr14,55146124,55148473,PAS,True,24,150
ENSG00000126787.12,chr14,55191462,55191620,TSS,True,18,151
PB_novel_215440,chr14,48234226,48235430,IR,True,143,170
PB_novel_215440,chr14,48235618,48260392,ES,True,129,158
PB_novel_215440,chr14,48231586,48234226,PAS,True,53,199
PB_novel_215440,chr14,48233526,48235618,PAS,True,172,199
PB_novel_215440,chr14,48260392,48260687,TSS,True,24,199
ENSG00000165389.6,chr14,34462095,34462264,TSS,False,34,136
ENSG00000100814.17,chr14,20333253,20333312,TSS,True,49,329
ENSG00000100632.10,chr14,69398230,69398334,TSS,True,417,1175
ENSG00000080824.18,chr14,102080737,102081821,PAS,True,1488,1961
ENSG00000080824.18,chr14,102084827,102084998,PAS,True,605,1838
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,218,2005
ENSG00000140105.17,chr14,100361921,100376259,ES,False,47,133
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,60,193
ENSG00000140105.17,chr14,100375282,100375628,TSS,True,154,193
ENSG00000092140.15,chr14,30558730,30559272,TSS,True,56,111
ENSG00000129460.15,chr14,23469674,23469727,TSS,True,112,301
ENSG00000129460.15,chr14,23476993,23477356,TSS,False,256,298
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,22,116
ENSG00000100603.13,chr14,77717592,77718286,PAS,False,16,111
ENSG00000100603.13,chr14,77761113,77761172,TSS,True,28,122
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,167,747
ENSG00000100650.15,chr14,69769251,69770466,IR,False,676,757
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,450,976
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,809,976
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,102,809
ENSG00000170348.8,chr14,75176354,75176636,TSS,True,82,196
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,130,694
ENSG00000100823.11,chr14,20455338,20455577,IR,False,130,164
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,397,948
ENSG00000100823.11,chr14,20455195,20455338,TSS,True,812,948
ENSG00000165819.11,chr14,21499137,21499305,IR,False,95,130
ENSG00000165819.11,chr14,21499371,21499491,IR,False,94,130
ENSG00000165819.11,chr14,21498127,21498369,PAS,True,16,143
ENSG00000165819.11,chr14,21511123,21511371,TSS,True,35,146
ENSG00000151327.12,chr14,35046287,35046628,TSS,True,11,101
ENSG00000092108.20,chr14,30622257,30622399,TSS,True,29,104
ENSG00000155463.12,chr14,22766674,22766764,TSS,False,158,456
ENSG00000155463.12,chr14,22771311,22771348,TSS,True,325,454
ENSG00000165898.13,chr14,74493733,74493845,TSS,True,42,145
ENSG00000133980.4,chr14,74348455,74348652,TSS,False,110,173
ENSG00000100445.17,chr14,24440926,24442177,ES,False,23,150
ENSG00000100445.17,chr14,24442260,24442345,IR,False,138,158
ENSG00000100445.17,chr14,24442345,24442760,TSS,True,198,227
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,105,227
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,116,130
ENSG00000100836.10,chr14,23321906,23322295,TSS,True,90,130
ENSG00000183576.12,chr14,99405204,99405356,TSS,True,17,100
ENSG00000165792.17,chr14,20990598,20992123,3AS,False,124,138
ENSG00000165792.17,chr14,20996711,20996784,IR,False,95,137
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,56,151
ENSG00000165792.17,chr14,20996526,20997035,PAS,True,103,144
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,43,135
ENSG00000078618.21,chr1,51839146,51840514,PAS,True,81,105
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,32,136
ENSG00000116478.11,chr1,32292072,32292218,TSS,True,45,200
ENSG00000179085.7,chr1,155139890,155140245,PAS,False,44,101
ENSG00000179085.7,chr1,155140490,155140538,TSS,True,19,101
ENSG00000176261.15,chr1,32627544,32633644,ES,False,65,196
ENSG00000176261.15,chr1,32634072,32634767,3AS,False,138,157
ENSG00000176261.15,chr1,32634792,32650432,5AS,False,158,181
ENSG00000176261.15,chr1,32650432,32651044,TSS,False,44,235
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,57,110
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,16,112
ENSG00000116750.13,chr1,193059184,193059423,TSS,True,12,113
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,201,438
ENSG00000134375.10,chr1,201957279,201957380,TSS,True,279,438
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,51,392
ENSG00000011009.10,chr1,23791898,23792017,TSS,True,352,392
ENSG00000196154.11,chr1,153545752,153545807,TSS,True,23,125
ENSG00000230798.5,chr1,63321463,63321590,5AS,True,55,546
ENSG00000230798.5,chr1,63321463,63321624,5AS,True,269,333
ENSG00000230798.5,chr1,63321624,63321664,TSS,True,777,1046
ENSG00000230798.5,chr1,63321366,63321463,TSS,True,929,1046
ENSG00000230798.5,chr1,63321583,63321642,TSS,True,557,1046
ENSG00000131238.17,chr1,40097114,40097257,TSS,False,140,316
ENSG00000131238.17,chr1,40078559,40078658,TSS,True,188,314
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,144,287
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,151,283
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,110,387
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,39,123
ENSG00000143314.12,chr1,156741052,156741132,TSS,False,75,123
ENSG00000143314.12,chr1,156741011,156741118,TSS,True,79,123
ENSG00000143314.12,chr1,156738342,156741102,TSS,True,106,120
ENSG00000160688.18,chr1,154983397,154983841,IR,False,86,101
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,30,120
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,102,120
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,57,120
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,65,114
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,302,388
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,128,389
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,103,540
ENSG00000116251.10,chr1,6197756,6199557,5AS,True,72,100
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,2296,6345
ENSG00000116251.10,chr1,6192929,6193003,TSS,True,4453,6345
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,113,459
ENSG00000158864.12,chr1,161202367,161203543,TSS,True,401,459
ENSG00000067533.5,chr1,218285289,218285455,TSS,True,78,327
ENSG00000067533.5,chr1,218305031,218305125,TSS,True,233,265
ENSG00000067533.5,chr1,218307429,218307632,TSS,True,226,264
ENSG00000067533.5,chr1,218330947,218331575,PAS,False,64,320
ENSG00000067533.5,chr1,218302293,218302534,PAS,True,187,249
ENSG00000054116.11,chr1,36149336,36149528,TSS,False,56,157
ENSG00000143183.16,chr1,165768269,165768758,5AS,False,18,123
ENSG00000143183.16,chr1,165768681,165768892,TSS,True,58,159
ENSG00000143183.16,chr1,165768758,165768892,TSS,False,141,159
ENSG00000143183.16,chr1,165768191,165768271,TSS,True,141,159
ENSG00000143183.16,chr1,165759524,165759584,TSS,True,143,159
ENSG00000116670.14,chr1,11681038,11681208,TSS,True,239,294
ENSG00000116670.14,chr1,11691751,11691831,TSS,True,249,294
ENSG00000116670.14,chr1,11680561,11681126,TSS,True,251,294
ENSG00000116670.14,chr1,11676847,11677436,TSS,True,169,294
ENSG00000234741.7,chr1,173864304,173864674,3AS,False,79,100
ENSG00000234741.7,chr1,173864304,173864674,IR,False,79,172
ENSG00000234741.7,chr1,173864304,173865509,IR,True,13,106
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,442,1371
ENSG00000284770.1,chr1,235367341,235367504,TSS,True,15,102
ENSG00000090273.13,chr1,26921700,26921929,TSS,False,137,1160
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,118,160
