gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF936VUF_in_cov,endodermal_cell_ENCFF936VUF_total_cov
ENSG00000167315.17,chr18,49802853,49813816,5AS,False,45,102
ENSG00000167315.17,chr18,49813468,49813950,TSS,True,107,529
ENSG00000132199.19,chr18,670007,673076,PAS,False,95,108
ENSG00000132199.19,chr18,670319,674406,PAS,True,25,108
ENSG00000132199.19,chr18,712503,712704,TSS,True,14,108
ENSG00000134755.15,chr18,31068212,31068893,ES,False,148,185
ENSG00000134755.15,chr18,31065971,31068212,PAS,True,30,215
ENSG00000134755.15,chr18,31101902,31102586,TSS,True,30,219
ENSG00000263753.7,chr18,5237824,5239049,TSS,True,68,100
ENSG00000154832.14,chr18,50283564,50283704,IR,False,344,388
ENSG00000154832.14,chr18,50285247,50285324,IR,False,302,363
ENSG00000154832.14,chr18,50285351,50285748,IR,True,327,366
ENSG00000166479.9,chr18,68700485,68710020,ES,False,11,104
ENSG00000166479.9,chr18,68673687,68677193,PAS,True,12,115
ENSG00000074657.13,chr18,58979155,58981469,5AS,True,17,126
ENSG00000074657.13,chr18,58918268,58920633,TSS,True,117,161
ENSG00000074657.13,chr18,58863993,58864529,TSS,False,125,162
ENSG00000074657.13,chr18,58862844,58863166,TSS,True,125,162
ENSG00000074657.13,chr18,58983971,58986483,PAS,True,26,154
ENSG00000101751.10,chr18,54269661,54271359,5AS,False,113,147
ENSG00000101751.10,chr18,54269661,54271359,IR,False,113,150
ENSG00000101751.10,chr18,54269503,54269661,TSS,False,74,192
ENSG00000101751.10,chr18,54269537,54271485,TSS,True,156,192
PB_novel_82158,chr18,50405174,50408694,PAS,True,49,208
PB_novel_82158,chr18,50407363,50408687,PAS,True,176,220
ENSG00000141425.17,chr18,35989825,35993300,PAS,True,58,313
ENSG00000141425.17,chr18,36024313,36027075,PAS,True,264,312
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,662,2560
ENSG00000170677.5,chr18,70288683,70289090,TSS,False,12,116
ENSG00000101745.16,chr18,9195698,9208656,ES,False,85,123
ENSG00000101745.16,chr18,9208797,9211583,5AS,False,16,127
ENSG00000101745.16,chr18,9136768,9136965,TSS,True,17,129
ENSG00000172466.15,chr18,35340733,35344369,5AS,True,146,177
ENSG00000172466.15,chr18,35344369,35344452,TSS,False,54,203
ENSG00000172466.15,chr18,35344359,35344449,TSS,True,172,203
ENSG00000078142.12,chr18,42081122,42087830,PAS,True,41,192
ENSG00000078142.12,chr18,42029324,42029440,PAS,True,163,192
ENSG00000197563.10,chr18,62161385,62186843,ES,False,80,139
ENSG00000197563.10,chr18,62042359,62045979,PAS,True,26,148
ENSG00000141458.12,chr18,23556613,23557116,3AS,False,158,194
ENSG00000141458.12,chr18,23531171,23532284,PAS,True,25,208
ENSG00000079134.11,chr18,225139,225336,IR,False,122,138
ENSG00000079134.11,chr18,264092,265302,IR,True,144,164
ENSG00000079134.11,chr18,213141,214921,PAS,True,29,165
ENSG00000079134.11,chr18,263259,265363,PAS,True,146,164
ENSG00000154059.10,chr18,24450778,24454020,PAS,True,20,195
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,98,746
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,305,1256
ENSG00000177426.20,chr18,3450126,3450505,TSS,True,173,840
ENSG00000154845.15,chr18,9595102,9614225,3AS,False,117,228
ENSG00000154845.15,chr18,9614477,9615023,TSS,True,68,245
ENSG00000154845.15,chr18,9615018,9615209,TSS,True,206,245
ENSG00000141627.13,chr18,49286613,49331863,3AS,False,26,238
ENSG00000067900.7,chr18,20979915,20980004,PAS,True,141,281
ENSG00000067900.7,chr18,20992831,20992937,PAS,True,225,281
ENSG00000134758.13,chr18,32091852,32092235,TSS,True,116,309
ENSG00000134758.13,chr18,32092661,32092886,TSS,True,198,309
ENSG00000167220.11,chr18,47134704,47136338,5AS,False,264,314
ENSG00000167220.11,chr18,47136449,47150377,ES,False,262,318
ENSG00000088756.12,chr18,6898435,6899066,PAS,True,184,374
ENSG00000088756.12,chr18,6912059,6915718,PAS,True,244,374
ENSG00000175387.15,chr18,47833096,47841950,PAS,True,16,150
ENSG00000175387.15,chr18,47841250,47845484,PAS,True,134,149
ENSG00000175387.15,chr18,47930799,47931608,TSS,True,127,152
ENSG00000175387.15,chr18,47930360,47930771,TSS,False,98,152
ENSG00000175387.15,chr18,47930251,47930364,TSS,True,101,152
ENSG00000101624.10,chr18,12670688,12673503,PAS,True,11,101
ENSG00000158201.9,chr18,21659343,21664117,5AS,False,64,112
ENSG00000158201.9,chr18,21664230,21702315,ES,False,15,108
ENSG00000080986.12,chr18,2616436,2616635,PAS,False,28,151
ENSG00000141380.13,chr18,26035127,26038554,ES,False,337,429
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,263,1468
ENSG00000141404.15,chr18,11751559,11752578,TSS,True,60,106
ENSG00000141404.15,chr18,11751540,11751706,TSS,True,65,106
ENSG00000141404.15,chr18,11883968,11885685,PAS,True,59,101
ENSG00000141644.17,chr18,50272955,50273563,ES,False,22,187
ENSG00000141644.17,chr18,50273426,50273563,3AS,False,31,166
ENSG00000141644.17,chr18,50273863,50274976,ES,False,59,180
ENSG00000141644.17,chr18,50275245,50275599,ES,False,59,180
ENSG00000141644.17,chr18,50266884,50271540,PAS,True,147,190
ENSG00000141644.17,chr18,50266751,50269818,PAS,True,116,190
ENSG00000141644.17,chr18,50266886,50269811,PAS,True,147,190
ENSG00000141424.12,chr18,36127016,36129113,5AS,False,155,189
ENSG00000141424.12,chr18,36108526,36109745,PAS,True,36,207
ENSG00000141424.12,chr18,36122052,36122270,PAS,True,177,206
ENSG00000141424.12,chr18,36129113,36129843,TSS,True,49,208
ENSG00000141424.12,chr18,36129100,36129823,TSS,True,174,208
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,128,951
ENSG00000181191.11,chrX,69163134,69165371,3AS,False,45,347
ENSG00000181191.11,chrX,69163140,69165371,3AS,False,226,302
ENSG00000181191.11,chrX,69160861,69163466,PAS,True,282,348
ENSG00000181191.11,chrX,69160861,69163134,PAS,True,307,348
ENSG00000181191.11,chrX,69160860,69163140,PAS,True,135,348
ENSG00000182287.14,chrX,15831568,15845378,ME,True,160,178
ENSG00000182287.14,chrX,15831568,15833443,3AS,True,161,265
ENSG00000182287.14,chrX,15831568,15833443,IR,True,161,236
ENSG00000182287.14,chrX,15831568,15845378,ES,True,296,477
ENSG00000182287.14,chrX,15831568,15845378,3AS,False,296,677
ENSG00000182287.14,chrX,15833007,15833443,IR,True,107,183
ENSG00000182287.14,chrX,15833007,15845378,ES,True,221,328
ENSG00000182287.14,chrX,15833007,15845378,3AS,True,221,297
ENSG00000182287.14,chrX,15825806,15827372,PAS,True,873,1134
ENSG00000182287.14,chrX,15830048,15831568,PAS,True,657,1134
ENSG00000182287.14,chrX,15830055,15833007,PAS,True,819,1126
ENSG00000002586.19,chrX,2726373,2738202,3AS,False,83,751
ENSG00000269556.7,chrX,149596549,149598255,PAS,True,15,145
ENSG00000188706.12,chrX,129843695,129843931,TSS,True,15,144
ENSG00000187243.16,chrX,52062038,52062233,5AS,False,545,614
ENSG00000187243.16,chrX,52066453,52066864,IR,False,470,614
ENSG00000187243.16,chrX,52068173,52069129,3AS,False,146,600
ENSG00000187243.16,chrX,52068203,52069129,3AS,False,343,454
ENSG00000213397.10,chrX,153454508,153455541,ES,False,105,120
ENSG00000101972.18,chrX,123960866,124022530,ES,False,104,116
ENSG00000101972.18,chrX,123960866,124022530,5AS,False,104,116
ENSG00000101972.18,chrX,124090764,124094017,ES,False,176,270
ENSG00000101972.18,chrX,123960506,123960866,TSS,False,177,294
ENSG00000101972.18,chrX,123961598,123961856,TSS,True,199,294
ENSG00000101972.18,chrX,123961723,123962106,TSS,True,248,294
ENSG00000101972.18,chrX,124100573,124102658,PAS,True,39,306
ENSG00000089472.16,chrX,66208246,66258839,ES,True,29,253
ENSG00000089472.16,chrX,66263688,66266442,3AS,False,49,259
ENSG00000089472.16,chrX,66266439,66268909,PAS,True,54,265
ENSG00000089472.16,chrX,66266442,66270019,PAS,True,216,265
ENSG00000056998.19,chrX,2861722,2881051,ES,False,74,644
ENSG00000056998.19,chrX,2875914,2877202,3AS,True,197,563
ENSG00000056998.19,chrX,2828714,2828975,TSS,True,122,666
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,115,296
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,201,320
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,121,320
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,72,369
ENSG00000089820.15,chrX,153926135,153926914,TSS,True,20,174
ENSG00000130066.16,chrX,23783883,23785327,IR,True,289,346
ENSG00000182872.15,chrX,47145485,47147356,5AS,False,93,110
ENSG00000182872.15,chrX,47169498,47173127,ES,False,18,109
ENSG00000182872.15,chrX,47180037,47180211,5AS,False,78,125
ENSG00000182872.15,chrX,47144795,47145485,TSS,False,38,131
ENSG00000182872.15,chrX,47144836,47145516,TSS,True,114,131
ENSG00000182872.15,chrX,47186473,47186813,PAS,True,23,131
ENSG00000182872.15,chrX,47185054,47185107,PAS,True,108,129
ENSG00000196998.17,chrX,49076750,49077642,IR,False,118,133
ENSG00000196998.17,chrX,49076750,49077836,ES,False,17,136
ENSG00000146938.15,chrX,6226879,6227231,TSS,False,153,176
ENSG00000146938.15,chrX,6228540,6228874,TSS,True,89,176
ENSG00000123562.16,chrX,103678600,103684680,3AS,False,106,208
ENSG00000123562.16,chrX,103678600,103685170,ES,False,444,552
ENSG00000123562.16,chrX,103678600,103685170,3AS,False,444,869
ENSG00000123562.16,chrX,103678651,103685170,ES,False,290,387
ENSG00000123562.16,chrX,103686630,103686934,TSS,True,139,1015
ENSG00000123562.16,chrX,103687988,103688106,TSS,True,899,1015
ENSG00000126947.12,chrX,101550660,101550973,3AS,True,69,252
ENSG00000029993.14,chrX,150983284,150983376,TSS,False,90,526
ENSG00000215301.10,chrX,41347012,41347314,3AS,False,107,304
ENSG00000215301.10,chrX,41333598,41334297,TSS,True,45,326
ENSG00000156697.12,chrX,129929335,129929756,PAS,True,20,121
ENSG00000147162.13,chrX,71533061,71533336,TSS,True,20,119
ENSG00000086712.12,chrX,16837592,16837948,PAS,True,153,205
ENSG00000086712.12,chrX,16841427,16844519,PAS,True,60,205
ENSG00000156925.11,chrX,137566126,137567751,TSS,True,30,191
ENSG00000156925.11,chrX,137577121,137577691,PAS,False,102,191
ENSG00000156925.11,chrX,137569890,137572207,PAS,True,98,167
ENSG00000184867.13,chrX,101658142,101658491,5AS,False,116,951
ENSG00000184867.13,chrX,101658525,101659075,3AS,False,709,945
ENSG00000184867.13,chrX,101659136,101659418,5AS,True,167,188
ENSG00000184867.13,chrX,101659136,101659418,3AS,False,167,764
ENSG00000184867.13,chrX,101659136,101659418,IR,False,167,231
ENSG00000185985.9,chrX,145821884,145822382,ES,True,17,115
ENSG00000185985.9,chrX,145822153,145822382,5AS,True,82,101
ENSG00000185985.9,chrX,145817828,145818026,TSS,False,68,152
ENSG00000185985.9,chrX,145821527,145821884,TSS,True,105,150
ENSG00000185985.9,chrX,145822382,145825842,PAS,True,19,137
ENSG00000068400.13,chrX,48975309,48976017,IR,False,83,103
ENSG00000068400.13,chrX,48976111,48976240,IR,False,93,104
ENSG00000068400.13,chrX,49002187,49002266,TSS,True,20,113
ENSG00000165349.11,chrX,70930976,70931296,TSS,True,46,108
ENSG00000165349.11,chrX,70929627,70931145,TSS,True,93,108
ENSG00000165349.11,chrX,70928455,70928769,TSS,True,92,108
ENSG00000197565.15,chrX,108155605,108157260,PAS,True,214,374
ENSG00000197565.15,chrX,108212226,108214228,PAS,True,158,235
ENSG00000197565.15,chrX,108202926,108202981,PAS,True,213,241
ENSG00000197565.15,chrX,108267628,108269152,PAS,False,205,235
ENSG00000197565.15,chrX,108159461,108159717,TSS,True,147,171
ENSG00000197565.15,chrX,108160462,108160617,TSS,True,120,171
ENSG00000197565.15,chrX,108438185,108438465,TSS,False,162,385
ENSG00000126970.15,chrX,65034628,65034746,TSS,True,104,153
ENSG00000126970.15,chrX,64976324,64976504,TSS,True,58,153
ENSG00000089289.15,chrX,70133165,70133540,TSS,False,139,160
ENSG00000089289.15,chrX,70133447,70134135,TSS,True,21,160
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,101,292
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,144,436
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,306,436
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,101,130
ENSG00000071889.16,chrX,154511871,154512822,ES,False,93,125
ENSG00000071889.16,chrX,154515812,154515909,IR,False,77,135
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,65,142
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,84,142
ENSG00000090889.11,chrX,70289975,70290150,TSS,False,22,101
ENSG00000090889.11,chrX,70290082,70290578,TSS,True,90,101
ENSG00000090889.11,chrX,70420061,70420925,PAS,False,41,101
ENSG00000090889.11,chrX,70395670,70395792,PAS,True,87,100
ENSG00000196924.15,chrX,154359989,154360578,TSS,True,396,446
ENSG00000001497.16,chrX,65514970,65517986,3AS,True,51,457
ENSG00000001497.16,chrX,65512580,65512901,PAS,True,75,533
ENSG00000001497.16,chrX,65517432,65518465,PAS,True,469,533
ENSG00000156531.16,chrX,134393952,134413490,3AS,False,170,223
ENSG00000156531.16,chrX,134425330,134425660,IR,True,160,222
ENSG00000156531.16,chrX,134425660,134428790,PAS,False,64,224
ENSG00000156531.16,chrX,134425200,134428790,PAS,True,162,224
ENSG00000238178.6,chrX,16167267,16168680,3AS,True,21,158
ENSG00000238178.6,chrX,16167342,16168680,IR,True,120,141
ENSG00000238178.6,chrX,16168893,16170615,5AS,True,122,156
ENSG00000238178.6,chrX,16153086,16153463,PAS,True,25,225
ENSG00000238178.6,chrX,16170615,16175992,TSS,False,183,226
ENSG00000238178.6,chrX,16183880,16184226,TSS,True,107,226
ENSG00000238178.6,chrX,16167206,16170898,TSS,True,202,225
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,1741,1962
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,336,1962
ENSG00000068438.14,chrX,48481715,48482408,3AS,False,68,190
ENSG00000068438.14,chrX,48482794,48482985,IR,False,141,160
ENSG00000068438.14,chrX,48485735,48486364,PAS,True,38,198
ENSG00000068438.14,chrX,48482596,48483440,PAS,True,162,198
ENSG00000180964.16,chrX,103254017,103255077,ES,False,46,187
ENSG00000134602.15,chrX,132023203,132023407,TSS,True,90,492
ENSG00000157399.14,chrX,2960420,2964223,3AS,True,546,690
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,28,202
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,93,214
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,132,214
ENSG00000101871.14,chrX,10445555,10449716,PAS,True,22,130
ENSG00000101871.14,chrX,10469090,10469840,PAS,True,114,130
ENSG00000101871.14,chrX,10620289,10620585,TSS,True,20,132
ENSG00000102312.21,chrX,48509103,48509783,ES,False,84,120
ENSG00000102312.21,chrX,48509103,48509783,3AS,False,84,120
ENSG00000102312.21,chrX,48509956,48511365,3AS,False,78,174
ENSG00000102312.21,chrX,48512719,48514239,ES,False,147,171
ENSG00000102038.15,chrX,129447233,129448332,5AS,True,437,495
ENSG00000102038.15,chrX,129447233,129448332,3AS,True,437,545
ENSG00000102038.15,chrX,129447301,129448332,5AS,True,108,131
ENSG00000102038.15,chrX,129492093,129496749,ES,False,188,1311
ENSG00000102038.15,chrX,129446400,129447233,PAS,True,916,1410
ENSG00000102038.15,chrX,129471203,129471326,PAS,True,1079,1407
ENSG00000102038.15,chrX,129446502,129448443,PAS,True,1172,1408
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,104,1019
ENSG00000000003.14,chrX,100636607,100636873,TSS,False,74,589
ENSG00000130985.16,chrX,47194024,47198802,ME,True,170,192
ENSG00000130985.16,chrX,47194024,47198308,3AS,False,127,161
ENSG00000130985.16,chrX,47194024,47198802,ME,True,143,165
ENSG00000130985.16,chrX,47194024,47198802,ES,False,1487,1691
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,351,2043
ENSG00000101843.18,chrX,108085127,108087764,5AS,False,16,155
ENSG00000102103.15,chrX,48897905,48898082,TSS,True,43,107
ENSG00000102103.15,chrX,48897905,48898014,TSS,True,78,107
ENSG00000130826.17,chrX,154776798,154777697,PAS,True,189,334
ENSG00000130826.17,chrX,154776186,154777689,PAS,True,151,333
ENSG00000101888.11,chrX,109536844,109537021,TSS,True,40,101
ENSG00000101888.11,chrX,109537198,109537270,TSS,False,63,101
ENSG00000047230.14,chrX,16712334,16712955,TSS,False,201,246
ENSG00000047230.14,chrX,16712721,16712979,TSS,False,113,246
ENSG00000047230.14,chrX,16712412,16712701,TSS,True,219,246
ENSG00000046653.14,chrX,13771030,13774624,PAS,True,330,402
ENSG00000046653.14,chrX,13770766,13773030,PAS,True,83,402
ENSG00000094631.19,chrX,48814740,48814833,IR,False,91,107
ENSG00000094631.19,chrX,48802020,48802142,TSS,False,81,151
ENSG00000094631.19,chrX,48818025,48818412,TSS,False,123,143
ENSG00000102316.16,chrX,54809223,54809302,IR,False,39,107
ENSG00000102316.16,chrX,54815678,54815880,IR,True,47,216
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,864,2947
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,2215,2947
ENSG00000169093.15,chrX,1403136,1403489,PAS,True,83,548
ENSG00000101868.10,chrX,24693827,24694004,TSS,True,26,143
ENSG00000101868.10,chrX,24995804,24996986,PAS,True,90,142
ENSG00000101868.10,chrX,24810707,24810803,PAS,False,115,141
ENSG00000101868.10,chrX,24743229,24744948,PAS,True,124,140
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,111,924
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,131,940
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,829,940
ENSG00000067992.13,chrX,24539133,24540858,PAS,True,40,101
ENSG00000067992.13,chrX,24533928,24535522,PAS,True,63,101
ENSG00000147050.14,chrX,44873113,44873712,TSS,True,94,113
ENSG00000147050.14,chrX,45069613,45070357,TSS,True,92,112
ENSG00000147050.14,chrX,44951136,44951195,TSS,True,54,113
ENSG00000147050.14,chrX,45111381,45114138,PAS,True,38,113
ENSG00000147050.14,chrX,45079145,45080715,PAS,True,76,107
ENSG00000154545.16,chrX,52184965,52185891,3AS,False,328,442
ENSG00000154545.16,chrX,52184965,52185921,3AS,False,112,554
ENSG00000154545.16,chrX,52187230,52187641,IR,False,442,576
ENSG00000102125.15,chrX,154413252,154413481,5AS,False,81,100
ENSG00000102125.15,chrX,154413567,154419542,ES,False,51,113
ENSG00000072501.17,chrX,53374148,53380186,PAS,False,340,507
ENSG00000072501.17,chrX,53398543,53399730,PAS,True,252,501
ENSG00000072501.17,chrX,53405236,53405391,PAS,True,433,499
ENSG00000131269.16,chrX,75114831,75156104,3AS,False,94,154
ENSG00000129682.15,chrX,138708928,139204058,ES,False,48,103
ENSG00000129682.15,chrX,138710816,138711739,TSS,False,115,454
ENSG00000129682.15,chrX,139204058,139222890,TSS,True,356,459
ENSG00000125676.19,chrX,123621243,123621587,PAS,True,258,326
ENSG00000125676.19,chrX,123622757,123622860,PAS,True,253,326
ENSG00000125676.19,chrX,123627691,123627968,PAS,True,207,323
ENSG00000102098.17,chrX,18241379,18246576,ES,False,20,100
ENSG00000102098.17,chrX,18354591,18354785,TSS,False,11,104
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,111,189
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,81,189
ENSG00000102349.17,chrX,56232350,56233341,TSS,True,62,122
ENSG00000102349.17,chrX,56232385,56232488,TSS,True,96,122
ENSG00000102349.17,chrX,56265179,56267022,PAS,True,91,119
ENSG00000102349.17,chrX,56284312,56288851,PAS,True,35,121
ENSG00000102401.19,chrX,101623276,101623785,IR,False,94,106
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,124,218
ENSG00000102401.19,chrX,101623276,101623813,IR,False,124,143
ENSG00000068366.19,chrX,109683372,109696143,3AS,False,21,128
ENSG00000068366.19,chrX,109683375,109696143,3AS,True,95,107
ENSG00000068366.19,chrX,109683375,109733138,ES,True,24,118
ENSG00000068366.19,chrX,109641329,109644186,PAS,True,47,192
ENSG00000068366.19,chrX,109663301,109663402,PAS,True,153,192
ENSG00000085224.22,chrX,77688924,77693823,3AS,False,54,264
ENSG00000085224.22,chrX,77688924,77696576,3AS,False,45,298
ENSG00000085224.22,chrX,77688927,77696576,ES,False,43,253
ENSG00000085224.22,chrX,77717243,77785981,5AS,False,302,345
ENSG00000085224.22,chrX,77785981,77786227,TSS,True,60,369
ENSG00000085224.22,chrX,77785844,77786229,TSS,True,326,369
ENSG00000213468.6,chrX,131794633,131796331,PAS,True,34,131
ENSG00000131725.13,chrX,118346034,118346580,TSS,True,38,140
ENSG00000131725.13,chrX,118378417,118378452,TSS,True,116,140
ENSG00000067445.20,chrX,54920878,54922217,3AS,False,98,115
ENSG00000067445.20,chrX,54926625,54927042,IR,False,105,138
ENSG00000067445.20,chrX,54928710,54930740,IR,False,26,145
ENSG00000067445.20,chrX,54931031,54931203,IR,True,136,155
ENSG00000067445.20,chrX,54920795,54920878,TSS,True,46,162
ENSG00000067445.20,chrX,54931203,54931436,PAS,True,19,162
ENSG00000067445.20,chrX,54928602,54931436,PAS,True,138,154
ENSG00000101928.12,chrX,134889192,134896816,ES,False,55,132
ENSG00000101928.12,chrX,134899534,134915181,ES,True,119,136
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,260,301
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,280,320
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,58,320
ENSG00000017483.14,chrX,48458532,48459034,PAS,True,13,113
ENSG00000017483.14,chrX,48469334,48470192,TSS,True,30,113
ENSG00000017483.14,chrX,48468884,48469240,TSS,False,99,113
ENSG00000147274.14,chrX,136872345,136875085,ES,True,144,493
ENSG00000147274.14,chrX,136872345,136875085,5AS,True,144,181
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,1559,2106
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,606,2099
ENSG00000083642.18,chr13,32764588,32770120,5AS,False,36,100
ENSG00000083642.18,chr13,32770120,32770507,PAS,True,63,147
ENSG00000083642.18,chr13,32758086,32758206,PAS,True,117,146
ENSG00000123200.16,chr13,45975360,45975838,PAS,True,75,129
ENSG00000123200.16,chr13,46003163,46003336,PAS,True,85,124
ENSG00000123200.16,chr13,46052403,46052765,TSS,True,48,139
ENSG00000123200.16,chr13,46052697,46053247,TSS,False,108,139
ENSG00000102580.14,chr13,95790872,95794989,PAS,True,64,120
ENSG00000102580.14,chr13,95787006,95787100,PAS,True,65,120
ENSG00000133106.14,chr13,42888502,42895008,ES,False,97,115
ENSG00000133106.14,chr13,42917624,42926335,ES,False,111,126
ENSG00000136108.14,chr13,52456607,52460898,3AS,False,170,227
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,44,186
ENSG00000134871.18,chr13,110484904,110484974,PAS,True,50,173
ENSG00000204977.9,chr13,49997131,49997666,5AS,False,54,100
ENSG00000204977.9,chr13,49997043,49997131,TSS,True,70,129
ENSG00000204977.9,chr13,49997040,49997216,TSS,True,78,129
ENSG00000204977.9,chr13,49997025,49997763,TSS,True,115,129
ENSG00000187498.15,chr13,110148868,110150444,PAS,True,319,572
ENSG00000187498.15,chr13,110175216,110175357,PAS,True,419,473
ENSG00000187498.15,chr13,110195023,110195118,PAS,True,313,416
ENSG00000187498.15,chr13,110176883,110177037,PAS,True,363,452
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,208,611
ENSG00000187498.15,chr13,110161191,110161370,TSS,True,263,295
ENSG00000226792.7,chr13,51088075,51172252,ES,True,42,100
ENSG00000226792.7,chr13,51172252,51173392,TSS,False,35,136
ENSG00000136144.11,chr13,49567320,49580504,3AS,True,347,398
ENSG00000083520.14,chr13,72778380,72781604,ME,False,53,193
ENSG00000088448.14,chr13,110893263,110906032,ES,False,83,174
ENSG00000088448.14,chr13,110878534,110880112,PAS,True,81,197
ENSG00000088448.14,chr13,110892602,110893263,PAS,True,129,195
ENSG00000136146.14,chr13,48090418,48095059,5AS,False,27,175
ENSG00000136146.14,chr13,48094953,48095104,TSS,True,32,178
ENSG00000136146.14,chr13,48095059,48095115,TSS,True,150,178
ENSG00000150403.17,chr13,113539507,113549424,ES,True,13,103
ENSG00000150403.17,chr13,113549424,113550233,PAS,True,24,136
ENSG00000120699.12,chr13,37003007,37004515,IR,False,97,111
ENSG00000120699.12,chr13,37000369,37000822,TSS,True,17,117
ENSG00000120699.12,chr13,37009183,37011113,PAS,True,18,117
ENSG00000120675.5,chr13,43023375,43023734,TSS,False,34,137
ENSG00000120675.5,chr13,43055379,43055543,TSS,True,118,137
ENSG00000126216.14,chr13,112485004,112486151,PAS,True,31,178
ENSG00000121741.16,chr13,19960026,19993062,ES,False,172,227
ENSG00000121741.16,chr13,19993564,19993825,IR,False,108,232
ENSG00000121741.16,chr13,19958671,19958841,TSS,True,159,255
ENSG00000121741.16,chr13,19958829,19958959,TSS,True,207,255
ENSG00000121741.16,chr13,19958937,19959135,TSS,True,201,255
ENSG00000121741.16,chr13,20085821,20089117,PAS,True,57,254
ENSG00000121741.16,chr13,20019546,20023661,PAS,True,217,245
ENSG00000121390.18,chr13,19674751,19674984,PAS,False,342,404
ENSG00000121390.18,chr13,19673088,19675653,PAS,True,358,404
ENSG00000121390.18,chr13,19701605,19703360,PAS,True,138,404
ENSG00000120686.11,chr13,38360710,38363005,PAS,True,41,237
ENSG00000234787.7,chr13,54124755,54127279,3AS,True,28,222
ENSG00000234787.7,chr13,54127429,54132612,ES,False,61,441
ENSG00000234787.7,chr13,54112705,54116209,PAS,True,366,477
ENSG00000234787.7,chr13,54124323,54125272,PAS,True,283,477
ENSG00000234787.7,chr13,54122570,54127429,PAS,True,392,476
ENSG00000213995.11,chr13,110615647,110627438,ES,False,24,219
ENSG00000213995.11,chr13,110634595,110634671,IR,True,194,260
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,28,265
ENSG00000213995.11,chr13,110638377,110640173,PAS,False,39,265
ENSG00000139734.18,chr13,60112186,60163586,ES,False,28,154
ENSG00000139734.18,chr13,59665581,59666846,PAS,True,140,169
ENSG00000139734.18,chr13,59806813,59810923,PAS,True,138,169
ENSG00000139734.18,chr13,59924535,59924870,PAS,True,138,169
ENSG00000139734.18,chr13,59970853,59971160,PAS,True,129,169
ENSG00000102595.19,chr13,95863044,95863714,PAS,True,95,109
ENSG00000102595.19,chr13,95867336,95867423,PAS,False,70,109
ENSG00000102595.19,chr13,95984903,95985337,PAS,True,89,107
ENSG00000133119.12,chr13,33836103,33837505,PAS,False,25,216
ENSG00000133107.14,chr13,37631959,37637625,PAS,True,39,122
ENSG00000133107.14,chr13,37690826,37692335,PAS,True,99,122
ENSG00000133104.13,chr13,36335832,36346581,ES,True,297,375
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,401,458
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,83,458
ENSG00000175198.16,chr13,100089010,100089225,TSS,True,60,274
ENSG00000175198.16,chr13,100078340,100078872,TSS,True,224,274
ENSG00000134900.11,chr13,102649486,102657055,ES,False,314,378
ENSG00000134900.11,chr13,102657055,102657152,PAS,False,286,400
ENSG00000134900.11,chr13,102678226,102680672,PAS,True,229,402
ENSG00000134900.11,chr13,102676295,102679958,PAS,True,320,402
ENSG00000139684.13,chr13,46771238,46771496,PAS,True,26,130
ENSG00000139684.13,chr13,46775378,46777623,PAS,True,112,130
