gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF502LAB_in_cov,heart_left_ventricle_ENCFF502LAB_total_cov
ENSG00000130520.10,chr19,18323017,18323130,TSS,True,12,102
ENSG00000160014.16,chr19,46600992,46601437,TSS,True,51,210
ENSG00000104881.15,chr19,45391879,45392395,TSS,True,69,101
ENSG00000172270.19,chr19,572512,572701,TSS,True,367,2191
ENSG00000129991.12,chr19,55157128,55157558,IR,True,33,137
ENSG00000129991.12,chr19,55157133,55157250,IR,True,92,138
ENSG00000129991.12,chr19,55157133,55157274,5AS,True,43,132
ENSG00000129991.12,chr19,55157133,55157578,ES,True,28,131
ENSG00000129991.12,chr19,55157308,55157578,3AS,True,120,144
ENSG00000129991.12,chr19,55157308,55157578,IR,True,120,157
ENSG00000129991.12,chr19,55157561,55157733,TSS,True,1058,8718
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,175,281
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,221,281
ENSG00000105135.15,chr19,15125379,15125701,TSS,True,216,281
ENSG00000105357.16,chr19,50203609,50203671,TSS,True,130,161
ENSG00000105193.8,chr19,39435847,39435986,TSS,True,242,586
ENSG00000105193.8,chr19,39435606,39435710,TSS,True,357,586
ENSG00000068903.19,chr19,38893867,38899505,ES,False,87,127
ENSG00000068903.19,chr19,38899505,38899814,TSS,True,35,170
ENSG00000130176.7,chr19,11538810,11538990,TSS,True,54,101
ENSG00000130176.7,chr19,11539918,11540021,TSS,False,71,101
ENSG00000167657.13,chr19,3969829,3971021,5AS,True,154,177
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,64,220
ENSG00000167657.13,chr19,3970920,3971079,TSS,True,197,220
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,84,345
ENSG00000088256.8,chr19,3094361,3094787,TSS,True,84,134
ENSG00000104824.17,chr19,38836369,38836780,PAS,True,35,145
ENSG00000104824.17,chr19,38842082,38843914,PAS,True,98,131
ENSG00000104824.17,chr19,38849699,38849991,TSS,True,31,153
ENSG00000130005.12,chr19,1397085,1397499,PAS,True,15,146
ENSG00000130005.12,chr19,1401295,1401540,TSS,True,22,149
ENSG00000214456.8,chr19,4535164,4535230,TSS,True,71,363
ENSG00000105568.17,chr19,52189990,52190174,TSS,True,195,802
ENSG00000105568.17,chr19,52211258,52211492,TSS,True,681,801
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,99,118
ENSG00000115268.9,chr19,1438368,1438428,TSS,True,33,275
ENSG00000127445.13,chr19,9835402,9838435,ES,False,108,122
ENSG00000127445.13,chr19,9835304,9835402,TSS,True,56,178
ENSG00000127445.13,chr19,9834159,9838648,TSS,True,147,178
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,64,275
ENSG00000079999.13,chr19,10499394,10500081,TSS,True,243,275
ENSG00000079805.16,chr19,10830378,10830980,3AS,False,24,133
ENSG00000079805.16,chr19,10718022,10718403,TSS,True,93,159
ENSG00000079805.16,chr19,10830205,10830378,TSS,False,115,147
ENSG00000079805.16,chr19,10830977,10831906,PAS,True,41,150
ENSG00000079805.16,chr19,10830980,10831905,PAS,False,126,150
ENSG00000130734.9,chr19,10543614,10544325,TSS,True,22,118
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,17,125
ENSG00000099624.7,chr19,1244440,1244736,IR,False,448,691
ENSG00000099624.7,chr19,1244314,1244825,PAS,True,447,689
ENSG00000099624.7,chr19,1244736,1244829,PAS,False,257,706
ENSG00000196365.11,chr19,5719703,5720479,TSS,True,59,355
ENSG00000123143.12,chr19,14433174,14433542,TSS,True,54,363
ENSG00000129968.15,chr19,1885351,1885489,TSS,True,46,153
ENSG00000129968.15,chr19,1881234,1885465,TSS,True,127,153
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,50,100
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,64,100
ENSG00000071655.17,chr19,1592617,1592910,TSS,False,42,109
ENSG00000248098.11,chr19,41397798,41397935,TSS,True,14,103
ENSG00000178982.9,chr19,38619078,38619327,TSS,True,191,486
ENSG00000178982.9,chr19,38635045,38635118,TSS,True,306,483
ENSG00000099875.14,chr19,2037463,2037829,PAS,True,97,173
ENSG00000099875.14,chr19,2051095,2051247,TSS,True,107,173
ENSG00000176490.4,chr19,2721303,2721451,TSS,True,236,269
ENSG00000104870.12,chr19,49512261,49512750,TSS,True,74,112
ENSG00000104870.12,chr19,49513020,49513473,TSS,True,48,112
ENSG00000174886.12,chr19,5903611,5903957,TSS,True,56,385
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,156,645
ENSG00000104805.15,chr19,48900783,48900931,TSS,True,536,645
ENSG00000126934.13,chr19,4123783,4124170,TSS,True,78,301
ENSG00000011485.14,chr19,46347010,46347217,TSS,True,17,128
ENSG00000087074.7,chr19,48872406,48872651,TSS,False,62,367
ENSG00000087074.7,chr19,48873911,48874898,TSS,True,300,359
ENSG00000104823.8,chr19,38831720,38831916,TSS,False,192,1105
ENSG00000130202.9,chr19,44846265,44846613,TSS,True,15,114
ENSG00000095066.11,chr19,12764914,12764998,3AS,True,28,159
ENSG00000095066.11,chr19,12762797,12763431,PAS,True,21,185
ENSG00000095066.11,chr19,12775404,12775591,TSS,True,55,197
ENSG00000269858.5,chr19,40799165,40799262,TSS,False,55,155
ENSG00000269858.5,chr19,40800218,40801415,TSS,True,103,155
ENSG00000198258.10,chr19,9827984,9828326,5AS,False,120,140
ENSG00000198258.10,chr19,9827896,9827984,TSS,True,80,201
ENSG00000198258.10,chr19,9827921,9828393,TSS,True,176,201
ENSG00000198258.10,chr19,9828854,9828874,TSS,True,178,201
ENSG00000077009.13,chr19,3933384,3933697,TSS,False,82,287
ENSG00000125733.17,chr19,6744994,6746451,ES,False,29,118
ENSG00000125733.17,chr19,6739675,6739785,TSS,True,24,140
ENSG00000108107.14,chr19,55384686,55385965,TSS,False,37,135
ENSG00000108107.14,chr19,55385914,55386438,TSS,True,116,135
ENSG00000108107.14,chr19,55386573,55386693,TSS,True,120,135
ENSG00000007080.10,chr19,17933012,17933048,TSS,True,23,104
ENSG00000007080.10,chr19,17935775,17936579,TSS,True,90,104
ENSG00000104969.9,chr19,2783232,2783395,TSS,True,43,122
ENSG00000167676.4,chr19,4510445,4512051,TSS,True,291,396
ENSG00000167460.15,chr19,16101263,16103005,PAS,True,32,109
ENSG00000167460.15,chr19,16095263,16095528,PAS,True,79,109
ENSG00000099817.11,chr19,1095258,1095386,TSS,True,31,206
ENSG00000105401.8,chr19,10395343,10395434,IR,False,149,182
ENSG00000105401.8,chr19,10403377,10403874,TSS,True,83,251
ENSG00000197256.10,chr19,11197484,11197587,TSS,True,158,235
ENSG00000197256.10,chr19,11174472,11174896,TSS,True,196,227
ENSG00000167468.16,chr19,1103996,1104127,TSS,True,82,275
ENSG00000167468.16,chr19,1105744,1105809,TSS,True,236,275
ENSG00000131408.13,chr19,50376427,50376576,TSS,False,56,250
ENSG00000126457.21,chr19,49677316,49680486,ES,False,87,115
ENSG00000126457.21,chr19,49677169,49677316,TSS,False,20,136
ENSG00000099783.11,chr19,8465362,8465479,IR,False,42,109
ENSG00000099783.11,chr19,8471427,8474166,ES,False,18,113
ENSG00000099783.11,chr19,8444867,8445111,TSS,True,18,123
ENSG00000099290.16,chr10,50067890,50068008,TSS,True,23,105
ENSG00000099290.16,chr10,50132805,50133510,PAS,True,25,104
ENSG00000099290.16,chr10,50130900,50131074,PAS,True,93,104
ENSG00000015171.19,chr10,210048,236837,ES,False,46,132
ENSG00000015171.19,chr10,134876,135302,TSS,False,127,153
ENSG00000015171.19,chr10,135381,135559,TSS,True,60,153
ENSG00000099204.19,chr10,114431111,114436373,PAS,True,49,128
ENSG00000148700.14,chr10,110007927,110008299,TSS,True,34,223
ENSG00000138279.15,chr10,73414011,73414088,TSS,True,70,388
ENSG00000138279.15,chr10,73400802,73400860,TSS,True,332,388
ENSG00000108179.13,chr10,79347429,79347743,TSS,True,47,279
ENSG00000123240.16,chr10,13100302,13109111,ES,False,338,389
ENSG00000123240.16,chr10,13116340,13118905,3AS,False,98,444
ENSG00000123240.16,chr10,13100036,13100302,TSS,True,76,471
ENSG00000123240.16,chr10,13136744,13138308,PAS,True,50,463
ENSG00000119950.20,chr10,110225977,110226283,TSS,True,37,184
ENSG00000119950.20,chr10,110207575,110208082,TSS,True,165,184
ENSG00000203867.7,chr10,110780818,110781884,TSS,True,141,158
ENSG00000203867.7,chr10,110812428,110812947,TSS,True,130,149
ENSG00000182180.13,chr10,73252469,73252693,TSS,True,39,206
ENSG00000078114.18,chr10,20779972,20785923,PAS,True,62,119
ENSG00000078114.18,chr10,20897124,20897629,TSS,True,207,264
ENSG00000176986.15,chr10,73744349,73744437,TSS,True,137,154
ENSG00000176986.15,chr10,73758942,73760386,TSS,False,133,151
ENSG00000176986.15,chr10,73764545,73765589,TSS,True,64,151
ENSG00000156515.23,chr10,69318833,69319010,TSS,False,111,720
ENSG00000099250.17,chr10,33177489,33180365,PAS,True,70,109
ENSG00000099250.17,chr10,33194366,33194780,PAS,True,61,104
ENSG00000099250.17,chr10,33196177,33197709,PAS,True,90,102
ENSG00000099250.17,chr10,33334309,33334866,TSS,True,44,123
ENSG00000166136.15,chr10,100529766,100529925,TSS,True,98,349
ENSG00000148450.12,chr10,23095533,23095726,TSS,False,17,126
ENSG00000151640.12,chr10,132201255,132202116,TSS,True,104,117
ENSG00000151640.12,chr10,132202758,132202825,TSS,True,100,117
ENSG00000151640.12,chr10,132186896,132187102,TSS,True,83,120
ENSG00000107959.15,chr10,3172716,3172808,TSS,True,46,109
ENSG00000107581.12,chr10,119033669,119036268,PAS,True,166,373
ENSG00000107581.12,chr10,119049862,119049985,PAS,True,293,343
ENSG00000107581.12,chr10,119050520,119050674,PAS,True,268,326
ENSG00000107581.12,chr10,119080627,119080883,TSS,True,65,373
ENSG00000107438.8,chr10,95290819,95291065,TSS,True,69,603
ENSG00000134463.14,chr10,11742361,11742746,TSS,False,34,245
ENSG00000134463.14,chr10,11749499,11749592,TSS,True,216,244
ENSG00000151929.9,chr10,119672656,119676466,3AS,False,18,110
ENSG00000151929.9,chr10,119651024,119651855,TSS,False,41,125
ENSG00000151929.9,chr10,119672457,119672656,TSS,True,107,125
ENSG00000151929.9,chr10,119676463,119677819,PAS,True,18,110
ENSG00000151929.9,chr10,119676466,119677819,PAS,False,92,110
ENSG00000148834.12,chr10,104254871,104254962,TSS,True,22,141
ENSG00000148834.12,chr10,104254840,104255271,TSS,True,123,141
ENSG00000068383.18,chr10,132537770,132538171,TSS,True,32,146
ENSG00000122873.11,chr10,58269123,58269304,TSS,True,20,128
ENSG00000138138.13,chr10,87818166,87818252,TSS,True,54,193
ENSG00000138138.13,chr10,87817794,87818213,TSS,False,150,193
ENSG00000122367.19,chr10,86668408,86668570,TSS,False,1113,1249
ENSG00000122367.19,chr10,86716356,86716771,TSS,True,454,590
ENSG00000122367.19,chr10,86717964,86718847,TSS,False,505,590
ENSG00000122367.19,chr10,86732886,86736149,PAS,True,660,984
ENSG00000122367.19,chr10,86699277,86700059,PAS,True,72,286
ENSG00000065613.13,chr10,104002171,104003525,PAS,True,21,126
ENSG00000065613.13,chr10,104025573,104029231,PAS,False,109,131
ENSG00000067057.16,chr10,3067340,3067707,TSS,True,80,369
ENSG00000095637.22,chr10,95322021,95322745,3AS,True,86,140
ENSG00000095637.22,chr10,95322021,95336520,ES,False,58,133
ENSG00000095637.22,chr10,95322021,95336520,3AS,False,58,105
ENSG00000095637.22,chr10,95336520,95337240,TSS,True,232,375
ENSG00000120049.19,chr10,101829199,101843495,ES,False,318,359
ENSG00000120049.19,chr10,101843495,101843846,TSS,True,79,441
ENSG00000266412.5,chr10,46030525,46030680,TSS,True,146,467
ENSG00000266412.5,chr10,46023329,46023486,TSS,False,379,467
ENSG00000119938.8,chr10,91632955,91633070,TSS,False,51,369
ENSG00000122359.17,chr10,80172869,80205342,ES,False,147,323
ENSG00000122359.17,chr10,80205342,80205839,TSS,True,352,676
ENSG00000122359.17,chr10,80170799,80170918,TSS,True,570,676
ENSG00000122359.17,chr10,80168968,80169359,TSS,True,550,676
ENSG00000150093.18,chr10,32901635,32908367,ES,False,139,301
ENSG00000150093.18,chr10,32900317,32901635,PAS,True,59,366
ENSG00000150093.18,chr10,32958144,32958379,TSS,True,78,380
ENSG00000148677.6,chr10,90912090,90912976,PAS,False,92,191
ENSG00000148677.6,chr10,90919181,90919268,PAS,True,87,136
ENSG00000148677.6,chr10,90920168,90920348,PAS,True,93,123
ENSG00000148677.6,chr10,90921000,90921091,TSS,False,372,488
ENSG00000148677.6,chr10,90915781,90915882,TSS,True,353,402
ENSG00000122884.12,chr10,73030370,73046924,ME,False,79,115
ENSG00000107897.18,chr10,27195213,27197442,PAS,True,20,166
ENSG00000107897.18,chr10,27202679,27204549,PAS,False,146,166
ENSG00000107897.18,chr10,27240318,27240799,TSS,True,122,171
ENSG00000107897.18,chr10,27240673,27240888,TSS,True,78,171
ENSG00000197746.13,chr10,71822007,71825836,3AS,False,127,150
ENSG00000197746.13,chr10,71851181,71851322,TSS,True,534,2960
ENSG00000134453.15,chr10,6088974,6089193,TSS,True,33,111
ENSG00000134453.15,chr10,6094659,6097188,TSS,True,99,111
ENSG00000176171.11,chr10,131973792,131981926,TSS,True,708,879
ENSG00000176171.11,chr10,131981760,131982016,TSS,True,189,879
ENSG00000148730.6,chr10,70404143,70404546,TSS,False,53,100
ENSG00000035403.17,chr10,74109156,74114183,ES,False,94,130
ENSG00000035403.17,chr10,73997891,73998375,TSS,True,296,389
ENSG00000166295.8,chr10,72216072,72220053,5AS,True,32,151
ENSG00000166295.8,chr10,72216072,72223887,5AS,False,65,256
ENSG00000166295.8,chr10,72216138,72223887,ES,False,97,187
ENSG00000166295.8,chr10,72216023,72216138,TSS,True,144,379
ENSG00000166295.8,chr10,72215982,72216072,TSS,True,274,379
ENSG00000166295.8,chr10,72233000,72235857,PAS,True,49,354
ENSG00000166295.8,chr10,72220053,72220325,PAS,True,309,344
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,104,209
ENSG00000169813.16,chr10,43396455,43396802,TSS,True,160,209
ENSG00000169813.16,chr10,43407716,43407818,TSS,False,187,209
ENSG00000107551.20,chr10,44959322,44959866,TSS,True,29,108
ENSG00000107551.20,chr10,44991904,44996176,PAS,True,79,103
ENSG00000107551.20,chr10,44993268,44996148,PAS,True,29,103
ENSG00000166135.13,chr10,100535927,100536135,TSS,True,34,150
ENSG00000197321.14,chr10,29499263,29512734,ES,False,21,103
ENSG00000197321.14,chr10,29457337,29458333,PAS,True,117,292
ENSG00000197321.14,chr10,29471137,29472745,TSS,True,149,178
ENSG00000197321.14,chr10,29522409,29522814,TSS,True,194,219
ENSG00000197321.14,chr10,29532528,29533462,TSS,True,193,220
ENSG00000197321.14,chr10,29634419,29634973,TSS,False,228,294
ENSG00000165887.11,chr10,97572515,97572875,TSS,True,28,246
ENSG00000197893.13,chr10,113589079,113589665,3AS,False,351,469
ENSG00000197893.13,chr10,113598073,113605761,ES,True,28,246
ENSG00000197893.13,chr10,113588705,113589079,PAS,True,511,862
ENSG00000197893.13,chr10,113588714,113589082,PAS,True,744,862
ENSG00000197893.13,chr10,113631856,113631964,PAS,True,142,496
ENSG00000197893.13,chr10,113604608,113604885,TSS,True,435,609
ENSG00000197893.13,chr10,113663810,113664121,TSS,True,577,998
ENSG00000170759.10,chr10,32008197,32011516,PAS,False,328,372
ENSG00000170759.10,chr10,32034748,32034838,PAS,True,56,361
ENSG00000138162.18,chr10,122210526,122211708,TSS,True,71,128
ENSG00000138162.18,chr10,122229356,122229486,TSS,True,90,128
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,49,162
ENSG00000122378.13,chr10,80408484,80408643,TSS,True,28,190
ENSG00000134452.19,chr10,5890346,5906036,ES,False,24,137
ENSG00000134452.19,chr10,5890099,5890346,TSS,True,68,209
ENSG00000134452.19,chr10,5910043,5911128,TSS,True,161,207
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,35,330
ENSG00000100664.10,chr14,103338326,103338441,PAS,False,226,320
ENSG00000100664.10,chr14,103340962,103345022,PAS,True,110,328
ENSG00000197102.11,chr14,101964520,101964947,TSS,True,83,143
ENSG00000197102.11,chr14,102050434,102050799,PAS,True,68,142
ENSG00000165502.6,chr14,49620561,49620638,TSS,False,65,126
ENSG00000092054.12,chr14,23413887,23414006,IR,True,22,101
ENSG00000092054.12,chr14,23413890,23414006,IR,True,188,254
ENSG00000092054.12,chr14,23416990,23417152,IR,True,68,131
ENSG00000092054.12,chr14,23435619,23435764,TSS,False,22302,32685
ENSG00000184601.10,chr14,104579736,104580003,TSS,True,57,113
ENSG00000165410.14,chr14,34714537,34714702,TSS,False,49,384
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,82,122
ENSG00000092199.17,chr14,21234229,21269297,ES,False,23,117
ENSG00000184887.13,chr14,105249085,105249156,IR,False,166,219
ENSG00000184887.13,chr14,105248558,105249085,TSS,True,74,232
ENSG00000184887.13,chr14,105248565,105249247,TSS,False,181,232
ENSG00000100714.15,chr14,64388227,64388468,TSS,True,21,198
ENSG00000092010.14,chr14,24136149,24136301,TSS,True,73,146
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,81,145
ENSG00000165795.23,chr14,21022497,21023240,ES,False,78,311
ENSG00000165795.23,chr14,21023321,21025028,ES,False,110,199
ENSG00000165795.23,chr14,21025028,21025111,TSS,True,220,419
ENSG00000165795.23,chr14,21025676,21025758,TSS,False,360,419
ENSG00000133943.20,chr14,91114283,91157638,ES,False,135,184
ENSG00000133943.20,chr14,91114038,91114283,TSS,True,134,320
ENSG00000133943.20,chr14,91188906,91189170,TSS,True,285,318
ENSG00000133943.20,chr14,91224683,91225632,PAS,True,32,315
ENSG00000078304.19,chr14,101761640,101761920,TSS,True,93,180
ENSG00000078304.19,chr14,101809801,101810036,TSS,True,103,171
ENSG00000078304.19,chr14,101925140,101927989,PAS,True,78,172
ENSG00000078304.19,chr14,101912400,101912630,PAS,True,126,172
ENSG00000156381.8,chr14,102508549,102509528,ES,True,216,365
ENSG00000156381.8,chr14,102508846,102509528,3AS,True,131,147
ENSG00000156381.8,chr14,102509528,102509817,TSS,True,148,514
ENSG00000156381.8,chr14,102508640,102509776,TSS,True,443,514
ENSG00000080824.18,chr14,102080737,102081821,PAS,True,151,256
ENSG00000080824.18,chr14,102081045,102083302,PAS,True,202,246
ENSG00000080824.18,chr14,102084827,102084998,PAS,True,100,190
ENSG00000080824.18,chr14,102084680,102084998,TSS,False,123,167
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,130,259
ENSG00000080824.18,chr14,102085297,102085712,TSS,True,225,257
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,90,133
ENSG00000140105.17,chr14,100375282,100375628,TSS,True,71,133
ENSG00000126777.17,chr14,55580354,55612018,ES,False,269,322
ENSG00000126777.17,chr14,55580354,55616516,ES,True,62,341
ENSG00000126777.17,chr14,55661612,55667240,ES,False,111,270
ENSG00000126777.17,chr14,55580021,55580354,TSS,True,46,440
ENSG00000126777.17,chr14,55684098,55684585,PAS,True,165,439
ENSG00000126777.17,chr14,55612018,55612897,PAS,True,352,403
ENSG00000182809.10,chr14,105474583,105474905,TSS,True,307,1221
ENSG00000165527.6,chr14,49892994,49893157,TSS,False,29,123
ENSG00000142208.16,chr14,104792722,104795483,ES,False,553,652
ENSG00000100605.16,chr14,93115771,93116407,TSS,True,53,117
ENSG00000100605.16,chr14,93115068,93116416,TSS,True,86,116
ENSG00000165804.15,chr14,21091864,21092863,TSS,True,19,116
ENSG00000053254.15,chr14,89416870,89417233,TSS,False,86,109
ENSG00000165943.4,chr14,93184809,93184895,TSS,False,16,126
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,21,154
ENSG00000129515.18,chr14,34629906,34630145,TSS,True,135,154
ENSG00000100614.17,chr14,60249677,60282683,ES,False,135,151
ENSG00000100614.17,chr14,60249197,60249677,TSS,True,19,173
ENSG00000100614.17,chr14,60292452,60299085,PAS,True,20,160
ENSG00000100614.17,chr14,60285623,60288555,PAS,True,142,160
ENSG00000170348.8,chr14,75176354,75176636,TSS,True,34,288
ENSG00000197616.11,chr14,23408252,23408465,TSS,False,535,693
ENSG00000197616.11,chr14,23382427,23382487,TSS,True,508,662
ENSG00000185100.10,chr14,104724172,104724462,TSS,False,39,316
ENSG00000075413.17,chr14,103467191,103468080,3AS,False,36,178
ENSG00000075413.17,chr14,103385361,103386080,TSS,True,92,200
ENSG00000075413.17,chr14,103405071,103405267,TSS,False,122,200
ENSG00000092148.12,chr14,31099239,31101067,PAS,True,84,103
ENSG00000092148.12,chr14,31207390,31208154,TSS,False,81,103
ENSG00000092148.12,chr14,31207015,31208156,TSS,True,45,103
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,183,685
ENSG00000198668.10,chr14,90404688,90408264,PAS,True,70,580
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,61,147
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,91,138
ENSG00000100628.11,chr14,93939107,93939510,TSS,True,300,339
ENSG00000100628.11,chr14,93976433,93976757,TSS,True,115,352
ENSG00000156411.9,chr14,103921469,103921573,TSS,True,43,354
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,26,117
ENSG00000129538.13,chr14,20802093,20802796,ES,False,138,169
ENSG00000129538.13,chr14,20802796,20802844,TSS,True,81,250
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,37,209
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,49,140
ENSG00000126214.21,chr14,103662701,103662927,TSS,True,122,140
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,82,125
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,51,138
ENSG00000066629.17,chr14,99891227,99894628,ES,True,20,103
ENSG00000066629.17,chr14,99737687,99737860,TSS,True,15,116
ENSG00000119723.16,chr14,73950221,73950495,TSS,False,30,142
ENSG00000119723.16,chr14,73957352,73959078,TSS,True,119,142
ENSG00000213741.10,chr14,49586284,49586379,TSS,True,32,250
ENSG00000213741.10,chr14,49585949,49586026,TSS,True,220,250
ENSG00000119711.12,chr14,74084346,74084604,TSS,True,21,154
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,723,1207
ENSG00000166165.12,chr14,103521262,103521481,TSS,True,752,1207
ENSG00000070182.20,chr14,64786403,64787164,TSS,True,93,116
ENSG00000070182.20,chr14,64770884,64771067,TSS,True,96,115
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,25,170
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,126,169
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,62,170
ENSG00000078618.21,chr1,51836212,51840225,ES,False,88,101
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,14,128
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,28,129
ENSG00000074800.15,chr1,8868057,8871890,ME,False,86,188
ENSG00000074800.15,chr1,8878579,8879273,TSS,True,35,237
ENSG00000074800.15,chr1,8863234,8863500,TSS,True,210,236
ENSG00000107404.19,chr1,1338653,1339361,5AS,False,150,183
ENSG00000107404.19,chr1,1348895,1349464,TSS,True,81,239
ENSG00000074964.16,chr1,17539426,17539950,TSS,False,94,112
ENSG00000074964.16,chr1,17655897,17656102,TSS,True,85,107
ENSG00000074964.16,chr1,17618039,17618522,TSS,False,96,112
ENSG00000187642.9,chr1,976269,976498,IR,True,157,222
ENSG00000187642.9,chr1,975194,976269,PAS,True,66,231
ENSG00000187642.9,chr1,975197,976624,PAS,True,164,228
ENSG00000187642.9,chr1,978880,980936,TSS,True,124,293
ENSG00000187642.9,chr1,982064,982346,TSS,False,241,293
ENSG00000132716.18,chr1,160240370,160261284,ES,False,20,162
ENSG00000132716.18,chr1,160244034,160262116,ES,False,55,142
ENSG00000132716.18,chr1,160244034,160262275,5AS,False,23,165
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,23,224
ENSG00000132716.18,chr1,160261358,160262275,5AS,False,39,128
ENSG00000132716.18,chr1,160261358,160262448,5AS,False,20,147
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,44,297
ENSG00000132716.18,chr1,160237126,160237229,PAS,True,252,289
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,147,306
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,258,306
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,242,306
ENSG00000160678.11,chr1,153630662,153631697,3AS,True,80,105
ENSG00000160678.11,chr1,153628412,153628496,TSS,True,64,162
ENSG00000160678.11,chr1,153631511,153632037,PAS,True,80,105
ENSG00000160678.11,chr1,153631697,153632037,PAS,False,25,105
ENSG00000158246.7,chr1,27012406,27012849,TSS,False,18,110
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,69,287
ENSG00000143321.18,chr1,156743651,156743802,TSS,True,250,287
ENSG00000160097.17,chr1,32870652,32871175,TSS,True,21,100
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,239,1495
ENSG00000143164.15,chr1,168004793,168022987,ES,False,105,288
ENSG00000143164.15,chr1,168045227,168063620,ES,False,193,311
ENSG00000143164.15,chr1,167936593,167937008,TSS,True,63,333
ENSG00000143164.15,chr1,167993223,167993440,TSS,True,296,333
ENSG00000143164.15,chr1,168075370,168076498,PAS,True,81,330
ENSG00000143164.15,chr1,168063620,168064001,PAS,True,264,328
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,338,418
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,120,418
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,185,394
ENSG00000117640.17,chr1,25820029,25823128,TSS,True,297,394
ENSG00000265972.5,chr1,145996016,145996580,TSS,False,103,214
ENSG00000265972.5,chr1,145994928,145996630,TSS,True,180,208
ENSG00000265972.5,chr1,145994015,145994123,TSS,True,175,208
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,32,117
ENSG00000160679.12,chr1,153637553,153637639,TSS,True,105,117
ENSG00000117266.15,chr1,205524735,205527917,TSS,True,122,136
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,69,110
ENSG00000116260.16,chr1,180194323,180194392,TSS,True,93,109
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,51,106
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,68,132
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,21,125
ENSG00000135842.16,chr1,184974301,184974918,TSS,False,150,354
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,85,797
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,110,180
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,193,238
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,127,238
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,175,238
ENSG00000007923.15,chr1,6701728,6701885,TSS,True,22,185
ENSG00000265491.4,chr1,145823771,145824412,TSS,False,51,111
ENSG00000265491.4,chr1,145784538,145784653,TSS,True,92,111
ENSG00000023902.13,chr1,150149929,150150287,TSS,False,14,132
ENSG00000054523.17,chr1,10210476,10210878,TSS,False,34,123
ENSG00000054523.17,chr1,10303162,10308595,PAS,True,14,103
ENSG00000168509.19,chr1,146021586,146021741,TSS,True,19,120
ENSG00000143632.14,chr1,229434003,229434100,TSS,True,2419,11849
ENSG00000143632.14,chr1,229431720,229431884,TSS,True,10589,11842
ENSG00000158109.14,chr1,3624972,3625273,TSS,True,19,144
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,116,281
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,160,265
ENSG00000188976.10,chr1,944800,945056,5AS,False,121,210
ENSG00000188976.10,chr1,959214,960041,TSS,True,37,222
