gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_inferior_ENCFF132YCF_in_cov,left_ventricle_myocardium_inferior_ENCFF132YCF_total_cov
ENSG00000137312.14,chr6,30740157,30740311,TSS,True,579,656
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,87,648
ENSG00000083099.10,chr6,89637353,89637741,5AS,False,80,100
ENSG00000196821.9,chr6,34696445,34696809,TSS,True,51,120
ENSG00000206503.12,chr6,29942481,29942626,TSS,True,72,369
ENSG00000186439.12,chr6,123501827,123503901,PAS,True,178,361
ENSG00000186439.12,chr6,123528293,123530565,PAS,True,285,360
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,116,176
ENSG00000096696.13,chr6,7580336,7581569,TSS,True,147,168
ENSG00000204592.8,chr6,30489472,30489595,TSS,False,76,345
ENSG00000112425.14,chr6,145627693,145686121,ES,False,17,115
ENSG00000112425.14,chr6,145735197,145735579,TSS,True,13,128
ENSG00000137288.9,chr6,33711548,33711727,TSS,True,18,147
ENSG00000118689.14,chr6,108559718,108560015,TSS,False,62,129
ENSG00000118689.14,chr6,108560843,108561829,TSS,True,92,129
ENSG00000118689.14,chr6,108679826,108684767,PAS,True,20,119
ENSG00000118689.14,chr6,108663454,108665838,PAS,True,98,110
ENSG00000137409.19,chr6,36970694,36972702,5AS,False,345,768
ENSG00000137409.19,chr6,36985852,36986447,TSS,True,91,852
ENSG00000272325.1,chr6,34392263,34392685,TSS,False,32,127
ENSG00000204310.12,chr6,32175813,32176113,TSS,True,28,133
ENSG00000025039.14,chr6,89411845,89412520,TSS,True,38,197
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,26,130
ENSG00000112183.14,chr6,17284711,17291755,ES,False,163,241
ENSG00000112183.14,chr6,17280520,17281749,TSS,True,97,361
ENSG00000131165.14,chr16,89657581,89657726,TSS,True,20,156
ENSG00000140945.16,chr16,83779990,83780201,TSS,True,199,234
ENSG00000140945.16,chr16,82626916,82627140,TSS,True,99,241
ENSG00000086504.16,chr16,370498,370549,TSS,False,51,118
ENSG00000086504.16,chr16,369930,370228,TSS,True,93,118
ENSG00000103512.14,chr16,14833688,14834016,TSS,True,51,208
ENSG00000205937.11,chr16,2264331,2268054,ES,False,33,115
ENSG00000205937.11,chr16,2268054,2268391,TSS,False,78,193
ENSG00000103365.15,chr16,23510320,23510524,TSS,True,12,109
ENSG00000100726.14,chr16,1506329,1506951,IR,True,90,102
ENSG00000100726.14,chr16,1493331,1493605,TSS,True,23,107
ENSG00000140795.12,chr16,46703380,46707763,PAS,True,41,126
ENSG00000140795.12,chr16,46747716,46748396,TSS,False,67,140
ENSG00000140795.12,chr16,46763039,46763295,TSS,False,122,140
ENSG00000103194.15,chr16,84699954,84700111,TSS,True,29,125
ENSG00000103194.15,chr16,84744631,84745673,TSS,True,103,125
ENSG00000197006.13,chr16,21625115,21655229,3AS,False,27,101
ENSG00000197006.13,chr16,21655229,21657470,PAS,True,75,102
ENSG00000197006.13,chr16,21655226,21657471,PAS,True,28,102
ENSG00000122390.18,chr16,3457718,3458181,TSS,True,33,102
ENSG00000067836.12,chr16,4802526,4802930,TSS,True,58,268
ENSG00000140939.14,chr16,67173923,67174046,TSS,True,77,255
ENSG00000140939.14,chr16,67174308,67174464,TSS,True,211,255
ENSG00000011638.10,chr16,21158746,21161084,3AS,False,131,185
ENSG00000172366.19,chr16,642043,647416,ME,True,15,116
ENSG00000172366.19,chr16,642249,647416,ES,False,105,127
ENSG00000172366.19,chr16,647544,647782,IR,False,154,176
ENSG00000172366.19,chr16,647884,648119,IR,False,158,179
ENSG00000172366.19,chr16,641794,642043,TSS,True,31,180
ENSG00000172366.19,chr16,648119,648475,PAS,True,21,180
ENSG00000140983.13,chr16,668699,670122,ES,False,30,190
ENSG00000140983.13,chr16,670175,670265,3AS,False,21,209
ENSG00000140983.13,chr16,670557,670891,ES,False,17,163
ENSG00000140983.13,chr16,671000,671082,IR,False,119,211
ENSG00000140983.13,chr16,668079,668236,TSS,True,53,247
ENSG00000124067.16,chr16,67968438,67968667,TSS,True,38,234
ENSG00000065054.13,chr16,2037600,2037858,3AS,False,39,242
ENSG00000065054.13,chr16,2026380,2027218,TSS,True,127,248
ENSG00000065054.13,chr16,2033185,2033432,TSS,True,194,247
ENSG00000065054.13,chr16,2037825,2039025,PAS,True,46,245
ENSG00000065054.13,chr16,2037858,2039025,PAS,True,206,245
ENSG00000103479.15,chr16,53490129,53491649,PAS,True,20,139
ENSG00000166816.14,chr16,75112713,75112833,IR,True,194,222
ENSG00000166816.14,chr16,75114165,75114525,3AS,False,159,209
ENSG00000166816.14,chr16,75116648,75116807,TSS,False,68,266
ENSG00000059122.16,chr16,2930010,2930412,3AS,False,49,149
ENSG00000059122.16,chr16,2911831,2912154,TSS,True,28,175
ENSG00000103316.10,chr16,21278081,21278370,TSS,True,39,229
ENSG00000103316.10,chr16,21267553,21269749,TSS,True,200,228
ENSG00000166592.11,chr16,66925408,66925536,TSS,True,85,471
ENSG00000140943.16,chr16,84116734,84116991,TSS,True,38,146
ENSG00000182149.20,chr16,71923380,71927613,ES,True,16,129
ENSG00000185739.13,chr16,4204634,4242006,ME,True,104,182
ENSG00000185739.13,chr16,4204634,4242006,ME,True,104,182
ENSG00000185739.13,chr16,4204634,4242006,ES,True,1389,1571
ENSG00000185739.13,chr16,4242006,4242268,TSS,True,211,1792
ENSG00000134419.15,chr16,18790309,18790336,TSS,False,36,324
ENSG00000103264.17,chr16,87383404,87383780,TSS,True,33,118
ENSG00000140986.7,chr16,1954628,1954742,TSS,True,113,560
ENSG00000140986.7,chr16,1953955,1954554,TSS,True,503,560
ENSG00000179889.18,chr16,14974991,14975220,TSS,True,22,121
ENSG00000179889.18,chr16,15036015,15037698,PAS,True,25,117
ENSG00000079616.12,chr16,29790709,29790829,TSS,True,159,177
ENSG00000079616.12,chr16,29804117,29805026,TSS,True,109,177
ENSG00000079616.12,chr16,29805150,29805174,TSS,True,97,177
ENSG00000069329.17,chr16,46689130,46689199,TSS,False,26,222
ENSG00000125124.11,chr16,56484344,56484867,PAS,True,13,127
ENSG00000149925.18,chr16,30065720,30065927,TSS,True,1094,5772
ENSG00000103495.13,chr16,29808741,29810076,ES,False,80,113
ENSG00000103495.13,chr16,29806339,29806893,TSS,True,43,129
ENSG00000103495.13,chr16,29806546,29807828,TSS,False,107,129
ENSG00000103342.12,chr16,11896782,11897839,3AS,False,44,203
ENSG00000167191.11,chr16,19884726,19884922,TSS,True,45,185
ENSG00000006327.13,chr16,3020330,3020491,TSS,False,15,123
ENSG00000141002.19,chr16,89893858,89895082,3AS,False,20,172
ENSG00000141002.19,chr16,89907322,89910590,ES,False,132,177
ENSG00000103260.8,chr16,716992,717070,IR,False,184,252
ENSG00000103260.8,chr16,715108,715393,TSS,True,45,278
ENSG00000103260.8,chr16,717070,719652,PAS,True,68,252
ENSG00000103260.8,chr16,716932,717478,PAS,True,193,252
ENSG00000103502.13,chr16,29862720,29862814,IR,False,95,110
ENSG00000103502.13,chr16,29862814,29863199,TSS,True,21,126
ENSG00000103502.13,chr16,29862585,29863191,TSS,True,111,126
ENSG00000177508.11,chr16,54283740,54284245,IR,True,222,247
ENSG00000177508.11,chr16,54283303,54283740,PAS,True,27,250
ENSG00000177508.11,chr16,54285783,54286399,TSS,True,99,250
ENSG00000177508.11,chr16,54284496,54285172,TSS,True,186,250
ENSG00000050820.16,chr16,75251470,75251719,TSS,True,223,354
ENSG00000050820.16,chr16,75234888,75235855,TSS,True,314,354
ENSG00000050820.16,chr16,75265824,75266014,TSS,True,278,356
ENSG00000050820.16,chr16,75242469,75243091,TSS,True,318,354
ENSG00000065427.14,chr16,75641723,75647577,ES,False,98,140
ENSG00000183751.14,chr16,1971963,1972205,TSS,True,22,118
ENSG00000063854.12,chr16,1823037,1826711,ES,False,130,192
ENSG00000063854.12,chr16,1826711,1827158,TSS,False,67,259
ENSG00000063854.12,chr16,1819896,1821507,TSS,True,220,258
ENSG00000103415.11,chr16,4476487,4505483,ES,False,218,245
ENSG00000103423.13,chr16,4450497,4455545,ES,False,194,332
ENSG00000167526.13,chr16,89560649,89560712,TSS,False,71,703
ENSG00000006007.11,chr16,19517185,19521703,3AS,False,34,255
ENSG00000172831.11,chr16,66934418,66935711,TSS,True,50,283
ENSG00000197912.15,chr16,89507689,89508600,TSS,True,99,366
ENSG00000197912.15,chr16,89556886,89557768,PAS,True,52,362
ENSG00000197912.15,chr16,89536764,89537724,PAS,True,309,350
ENSG00000038358.14,chr16,67873034,67873343,TSS,True,31,115
ENSG00000090861.15,chr16,70289420,70289555,TSS,False,22,147
ENSG00000103066.12,chr16,68249446,68254918,ES,False,142,160
ENSG00000167969.12,chr16,2251514,2251642,TSS,True,32,255
ENSG00000161999.11,chr16,683441,683529,IR,False,178,213
ENSG00000161999.11,chr16,683909,684065,IR,False,152,183
ENSG00000161999.11,chr16,683909,684233,ES,False,16,148
ENSG00000161999.11,chr16,684155,684233,IR,False,164,185
ENSG00000161999.11,chr16,684233,684412,TSS,True,42,222
ENSG00000149923.13,chr16,30076094,30076314,5AS,False,116,132
ENSG00000149923.13,chr16,30075971,30076094,TSS,True,21,137
ENSG00000149923.13,chr16,30075980,30076100,TSS,True,121,137
ENSG00000102996.4,chr16,58025547,58026512,TSS,False,34,119
ENSG00000205250.8,chr16,67192133,67192362,TSS,True,17,113
ENSG00000129925.10,chr16,381700,382008,TSS,True,36,178
ENSG00000103034.14,chr16,58464095,58464467,TSS,True,1536,3068
ENSG00000103034.14,chr16,58463373,58463797,TSS,True,1944,3068
ENSG00000166164.15,chr16,50320774,50321981,3AS,False,85,117
ENSG00000166971.16,chr16,53492519,53492692,3AS,False,50,149
ENSG00000166971.16,chr16,53490976,53492519,PAS,True,100,150
ENSG00000166971.16,chr16,53491039,53492522,PAS,True,51,150
ENSG00000166971.16,chr16,53503146,53503267,TSS,False,89,150
ENSG00000166971.16,chr16,53502699,53503236,TSS,True,67,150
ENSG00000261713.6,chr16,1073565,1073652,TSS,False,92,111
ENSG00000184110.14,chr16,28711448,28711518,TSS,True,152,779
ENSG00000090565.15,chr16,425589,426720,TSS,True,32,102
ENSG00000090565.15,chr16,488888,489000,TSS,False,91,102
ENSG00000140988.15,chr16,1964448,1964826,TSS,True,1056,1239
ENSG00000140988.15,chr16,1964806,1964828,TSS,True,281,1239
ENSG00000103226.17,chr16,16232512,16232831,TSS,True,21,122
ENSG00000140859.15,chr16,57802369,57802710,TSS,True,104,429
ENSG00000189091.12,chr16,70523780,70523928,TSS,True,60,129
ENSG00000189091.12,chr16,70530744,70530917,TSS,True,94,129
ENSG00000167930.15,chr16,259599,259995,3AS,False,63,356
ENSG00000167930.15,chr16,234790,234857,TSS,True,107,433
ENSG00000103005.11,chr16,58001398,58001581,TSS,True,20,103
ENSG00000103005.11,chr16,58002477,58002645,TSS,True,90,103
ENSG00000131653.12,chr16,2155508,2155858,TSS,True,51,115
ENSG00000131653.12,chr16,2163881,2164001,TSS,True,102,115
ENSG00000131653.12,chr16,2169830,2171356,TSS,True,103,115
ENSG00000102893.15,chr16,47663734,47669214,ME,False,82,120
ENSG00000013364.18,chr16,29820419,29820510,TSS,True,33,109
ENSG00000013364.18,chr16,29844533,29844879,TSS,True,91,109
ENSG00000140632.16,chr16,4804148,4804521,IR,False,36,119
ENSG00000140632.16,chr16,4814629,4817597,3AS,False,23,107
ENSG00000140632.16,chr16,4823907,4832773,ES,False,11,103
ENSG00000140632.16,chr16,4803197,4805310,PAS,True,35,118
ENSG00000140632.16,chr16,4803198,4804148,PAS,True,102,138
ENSG00000140632.16,chr16,4847227,4847335,TSS,True,40,138
ENSG00000103249.17,chr16,1474833,1475074,TSS,True,48,105
ENSG00000103249.17,chr16,1452754,1452955,TSS,True,89,105
ENSG00000103507.13,chr16,31112027,31112120,IR,False,198,320
ENSG00000103507.13,chr16,31108368,31108479,TSS,True,39,323
ENSG00000103507.13,chr16,31112120,31112837,PAS,True,122,320
ENSG00000103507.13,chr16,31111868,31113359,PAS,True,199,320
ENSG00000135686.12,chr16,84648470,84648887,TSS,True,79,101
ENSG00000135686.12,chr16,84648470,84648649,TSS,False,79,101
ENSG00000135686.12,chr16,84657130,84657944,TSS,True,75,101
ENSG00000007520.3,chr16,1351692,1351904,TSS,False,49,147
ENSG00000103363.14,chr16,2776992,2777242,TSS,True,195,280
ENSG00000103363.14,chr16,2777236,2777295,TSS,True,87,280
ENSG00000162032.15,chr16,1778321,1778434,IR,False,138,171
ENSG00000162032.15,chr16,1782501,1782582,TSS,False,52,176
ENSG00000162032.15,chr16,1781357,1782507,TSS,True,143,176
ENSG00000132612.15,chr16,69311311,69311532,TSS,False,27,212
ENSG00000180011.6,chr18,75208849,75209313,TSS,False,30,111
ENSG00000074695.5,chr18,59359030,59359271,TSS,True,11,101
ENSG00000133313.14,chr18,74496431,74499936,3AS,False,47,146
ENSG00000134775.15,chr18,36297627,36298000,TSS,True,64,163
ENSG00000134775.15,chr18,36717959,36718715,TSS,False,134,152
ENSG00000101605.12,chr18,3185229,3187637,PAS,True,186,233
ENSG00000101605.12,chr18,3066692,3067555,PAS,True,64,497
ENSG00000101605.12,chr18,3219802,3220010,TSS,True,289,509
ENSG00000101605.12,chr18,3094169,3094281,TSS,True,394,447
ENSG00000101605.12,chr18,3134649,3134754,TSS,True,352,450
ENSG00000101608.12,chr18,3247784,3247909,TSS,True,2006,2369
ENSG00000101608.12,chr18,3252133,3252325,TSS,False,424,2364
ENSG00000198796.6,chr18,58480201,58482039,PAS,False,19,101
ENSG00000198796.6,chr18,58628763,58629445,TSS,False,50,101
ENSG00000166974.12,chr18,35041387,35041661,TSS,False,39,205
ENSG00000265681.7,chr18,49492457,49492487,TSS,True,24,231
ENSG00000134440.11,chr18,57620648,57621707,3AS,False,69,267
ENSG00000134769.21,chr18,34493253,34493514,TSS,True,113,135
ENSG00000134769.21,chr18,34493558,34494021,TSS,False,111,135
ENSG00000134769.21,chr18,34593317,34593538,TSS,True,83,135
ENSG00000134769.21,chr18,34710258,34710445,TSS,True,117,135
ENSG00000134769.21,chr18,34866110,34868170,PAS,True,81,132
ENSG00000134769.21,chr18,34829040,34829339,PAS,False,49,123
ENSG00000176014.12,chr18,12308136,12308349,TSS,True,44,196
ENSG00000141448.8,chr18,22169431,22169682,TSS,False,109,354
ENSG00000141448.8,chr18,22171105,22172279,TSS,True,265,354
ENSG00000152242.10,chr18,46216595,46253696,ES,False,94,108
ENSG00000152242.10,chr18,46173536,46174330,TSS,True,14,114
ENSG00000017797.12,chr18,9475444,9475691,TSS,True,23,118
ENSG00000170558.8,chr18,28176962,28178071,TSS,False,129,856
ENSG00000091164.12,chr18,56603056,56610992,ES,False,47,130
ENSG00000091164.12,chr18,56602026,56603056,PAS,True,16,146
ENSG00000091164.12,chr18,56602900,56605384,PAS,True,130,146
ENSG00000173482.16,chr18,7567894,7774146,5AS,True,14,102
ENSG00000173482.16,chr18,8247919,8253226,ES,False,111,128
ENSG00000173482.16,chr18,7566614,7604685,TSS,True,71,159
ENSG00000141644.17,chr18,50273426,50273563,3AS,False,30,103
ENSG00000141644.17,chr18,50266884,50271540,PAS,True,78,106
ENSG00000141644.17,chr18,50266751,50269818,PAS,True,63,106
ENSG00000141644.17,chr18,50266886,50269811,PAS,True,92,106
ENSG00000141644.17,chr18,50268844,50272738,PAS,True,94,106
ENSG00000141644.17,chr18,50281362,50281805,TSS,True,26,110
ENSG00000102225.15,chrX,47218679,47219105,TSS,True,55,308
ENSG00000049769.12,chrX,49281461,49281983,3AS,False,51,162
ENSG00000182287.14,chrX,15827372,15845378,ES,False,33,171
ENSG00000178605.13,chrX,303347,303477,PAS,True,190,214
ENSG00000178605.13,chrX,304746,305197,PAS,True,27,205
ENSG00000178605.13,chrX,318438,318864,TSS,False,24,214
ENSG00000002586.19,chrX,2714454,2719660,ES,False,36,290
ENSG00000002586.19,chrX,2690987,2691427,TSS,True,51,339
ENSG00000067829.18,chrX,153794245,153794429,TSS,True,20,128
ENSG00000214717.11,chrX,2490769,2500816,3AS,False,45,138
ENSG00000214717.11,chrX,2486435,2490769,PAS,True,110,160
ENSG00000214717.11,chrX,2486424,2490772,PAS,True,50,160
ENSG00000214717.11,chrX,2500816,2500976,TSS,True,83,221
ENSG00000196998.17,chrX,49075663,49075865,3AS,False,12,104
ENSG00000196998.17,chrX,49079750,49079915,TSS,True,24,117
ENSG00000197976.11,chrX,1599432,1600658,IR,True,100,124
ENSG00000197976.11,chrX,1599191,1602520,PAS,True,111,135
ENSG00000197976.11,chrX,1600658,1602523,PAS,True,26,135
ENSG00000130821.15,chrX,153687912,153688836,TSS,True,106,209
ENSG00000189221.9,chrX,43656115,43656414,TSS,True,33,263
ENSG00000203879.11,chrX,154440139,154440374,IR,False,125,144
ENSG00000102241.11,chrX,136497439,136497675,3AS,False,15,127
ENSG00000102241.11,chrX,136497206,136497439,TSS,True,148,276
ENSG00000102241.11,chrX,136497495,136497870,TSS,True,130,276
ENSG00000071889.16,chrX,154507861,154508288,3AS,False,136,166
ENSG00000071889.16,chrX,154515812,154515909,IR,False,63,181
ENSG00000071889.16,chrX,154515909,154516285,TSS,True,128,191
ENSG00000071889.16,chrX,154515759,154516267,TSS,True,74,191
ENSG00000196924.15,chrX,154350207,154350908,IR,False,211,260
ENSG00000196924.15,chrX,154351041,154351580,IR,False,190,254
ENSG00000196924.15,chrX,154355072,154357433,ES,False,83,117
ENSG00000196924.15,chrX,154353553,154354201,TSS,False,240,312
ENSG00000196924.15,chrX,154350030,154350645,TSS,True,279,312
ENSG00000147065.16,chrX,65667588,65667853,TSS,False,34,127
ENSG00000179222.17,chrX,51803012,51803117,TSS,False,75,120
ENSG00000179222.17,chrX,51893605,51893755,TSS,True,74,120
ENSG00000179222.17,chrX,51895045,51895760,TSS,True,105,120
ENSG00000131828.13,chrX,19343890,19344094,TSS,True,230,1320
ENSG00000184216.13,chrX,154019598,154019676,IR,False,92,105
ENSG00000184216.13,chrX,154013042,154013399,TSS,True,125,158
ENSG00000184216.13,chrX,154019676,154019950,TSS,True,66,158
ENSG00000101940.17,chrX,48598037,48598750,3AS,False,33,196
ENSG00000101940.17,chrX,48597474,48597614,TSS,False,132,249
ENSG00000101940.17,chrX,48597498,48598957,TSS,True,221,249
ENSG00000101940.17,chrX,48597505,48598037,TSS,True,169,249
ENSG00000185825.16,chrX,153724333,153724437,TSS,False,33,225
ENSG00000130985.16,chrX,47194024,47198802,ES,False,114,160
ENSG00000130985.16,chrX,47190712,47190950,TSS,False,213,237
ENSG00000130985.16,chrX,47193755,47194024,TSS,True,77,237
ENSG00000022267.16,chrX,136147446,136147628,TSS,True,772,990
ENSG00000022267.16,chrX,136197023,136197134,TSS,True,477,990
ENSG00000169100.13,chrX,1391898,1392911,TSS,True,94,531
ENSG00000102181.20,chrX,150795486,150831230,ES,False,32,172
ENSG00000102181.20,chrX,150898521,150898759,TSS,True,31,212
ENSG00000102316.16,chrX,54815690,54815880,IR,True,169,210
ENSG00000102316.16,chrX,54807596,54807802,TSS,True,75,215
ENSG00000102316.16,chrX,54808334,54808433,TSS,True,153,215
ENSG00000102316.16,chrX,54815880,54816059,PAS,False,42,215
ENSG00000102316.16,chrX,54815247,54817069,PAS,True,173,214
ENSG00000126945.8,chrX,101408307,101411935,5AS,True,22,154
ENSG00000126945.8,chrX,101408188,101408319,TSS,False,29,160
ENSG00000126945.8,chrX,101408209,101408307,TSS,True,138,160
ENSG00000182492.15,chrX,153494831,153495113,TSS,True,31,144
ENSG00000147123.10,chrX,47142440,47142613,5AS,False,83,109
ENSG00000005893.15,chrX,120428045,120431462,PAS,True,167,216
ENSG00000005893.15,chrX,120436493,120439293,PAS,True,83,214
ENSG00000005893.15,chrX,120426148,120428626,PAS,False,184,217
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,22,108
ENSG00000071859.14,chrX,154450027,154450099,TSS,True,94,108
ENSG00000125356.6,chrX,119871858,119872013,TSS,False,267,657
ENSG00000125356.6,chrX,119873300,119873393,TSS,True,390,656
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,122,168
ENSG00000167393.17,chrX,341396,341882,IR,False,359,435
ENSG00000167393.17,chrX,373531,374072,TSS,False,65,471
ENSG00000102178.12,chrX,154485979,154486227,IR,True,228,257
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,43,133
ENSG00000157514.16,chrX,107775099,107775753,TSS,True,110,133
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,89,110
ENSG00000166681.13,chrX,103376345,103376613,TSS,True,15,119
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,91,112
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,21,112
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,41,105
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,107,144
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,47,141
ENSG00000150401.14,chr13,113483839,113485436,TSS,True,138,166
ENSG00000150401.14,chr13,113490666,113490984,TSS,True,108,166
ENSG00000150401.14,chr13,113490432,113490676,TSS,True,134,166
ENSG00000150401.14,chr13,113485503,113485624,TSS,True,143,166
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,112,219
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,96,149
ENSG00000187498.15,chr13,110242674,110242762,TSS,True,130,149
ENSG00000136144.11,chr13,49567320,49580504,3AS,True,106,118
ENSG00000198176.12,chr13,113584888,113585773,5AS,True,116,148
ENSG00000198176.12,chr13,113623286,113633119,ES,False,20,167
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,49,161
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,54,174
ENSG00000198176.12,chr13,113584697,113585427,TSS,False,142,174
ENSG00000065150.18,chr13,97976125,97976786,TSS,True,42,193
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,21,113
ENSG00000132938.19,chr13,29428413,29428896,TSS,True,32,142
ENSG00000213995.11,chr13,110615473,110615647,TSS,True,22,100
ENSG00000213995.11,chr13,110615573,110615774,TSS,False,86,100
ENSG00000183087.14,chr13,113863832,113864108,TSS,True,482,1503
ENSG00000134882.15,chr13,99200939,99238426,ES,False,140,164
ENSG00000134882.15,chr13,99314220,99318021,ES,True,137,168
ENSG00000136111.13,chr13,75312898,75324236,ES,False,97,110
ENSG00000136111.13,chr13,75326423,75336920,ES,True,32,107
ENSG00000136111.13,chr13,75481269,75482649,TSS,False,50,138
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,56,236
ENSG00000126226.21,chr13,113177976,113178173,IR,False,30,126
ENSG00000126226.21,chr13,113178008,113178173,IR,False,16,112
ENSG00000126226.21,chr13,113177538,113177976,PAS,True,113,143
ENSG00000126226.21,chr13,113177329,113178287,PAS,True,47,143
ENSG00000126226.21,chr13,113177535,113178008,PAS,True,127,143
ENSG00000120694.19,chr13,31141259,31145562,ES,False,50,209
ENSG00000120694.19,chr13,31134875,31137524,PAS,True,22,213
ENSG00000122033.14,chr13,27450508,27450616,TSS,True,47,106
ENSG00000122033.14,chr13,27450141,27450564,TSS,True,90,106
ENSG00000122033.14,chr13,27450063,27450191,TSS,True,84,106
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,101,428
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,356,428
ENSG00000153531.13,chr13,113419489,113422979,PAS,True,34,254
ENSG00000153531.13,chr13,113453223,113454332,TSS,False,163,371
ENSG00000139793.18,chr13,97222287,97222531,TSS,True,25,114
ENSG00000106608.16,chr7,43906561,43906817,TSS,True,49,145
ENSG00000106608.16,chr7,43926131,43926753,TSS,True,120,145
ENSG00000135218.18,chr7,80602154,80602379,TSS,True,395,907
ENSG00000135218.18,chr7,80638500,80638746,TSS,True,641,904
ENSG00000135218.18,chr7,80673982,80674420,PAS,True,506,876
ENSG00000135218.18,chr7,80676383,80679276,PAS,False,429,879
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,295,339
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,78,415
ENSG00000136235.16,chr7,23256891,23258043,PAS,True,337,395
ENSG00000105993.14,chr7,157336847,157337144,TSS,True,63,524
ENSG00000185274.11,chr7,71131317,71133042,TSS,True,86,505
ENSG00000106009.15,chr7,2538764,2539543,ES,False,14,122
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,116,133
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,41,133
ENSG00000146701.11,chr7,76048045,76048226,TSS,False,126,926
ENSG00000015676.17,chr7,44490408,44490692,TSS,True,43,244
ENSG00000136261.14,chr7,16645855,16646288,TSS,True,119,193
ENSG00000136261.14,chr7,16661206,16661252,TSS,True,130,193
ENSG00000122566.21,chr7,26197732,26200571,ES,False,127,178
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,181,216
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,48,214
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,34,216
ENSG00000106025.8,chr7,120857819,120858146,TSS,True,21,163
ENSG00000158604.14,chr7,44577896,44579628,PAS,False,51,114
ENSG00000158604.14,chr7,44577900,44581239,PAS,True,63,112
ENSG00000154678.16,chr7,31751177,31753553,PAS,True,137,250
ENSG00000154678.16,chr7,31786282,31790259,PAS,True,130,239
ENSG00000154678.16,chr7,32070292,32071007,TSS,True,33,255
ENSG00000122550.17,chr7,23106146,23123776,ES,False,346,426
ENSG00000122550.17,chr7,23105733,23106146,TSS,True,87,517
ENSG00000122550.17,chr7,23105761,23106794,TSS,True,445,517
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,244,322
ENSG00000105974.11,chr7,116525191,116525805,TSS,True,192,322
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,238,322
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,62,300
ENSG00000146540.14,chr7,994135,997804,PAS,True,21,141
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,30,142
ENSG00000106617.13,chr7,151595451,151632068,3AS,True,33,115
ENSG00000106617.13,chr7,151632068,151632538,TSS,True,46,130
ENSG00000106617.13,chr7,151735899,151736485,TSS,True,105,133
ENSG00000257923.10,chr7,102170550,102178474,3AS,False,23,118
ENSG00000257923.10,chr7,101815706,101816093,TSS,True,66,166
ENSG00000257923.10,chr7,101816433,101817669,TSS,True,148,166
ENSG00000257923.10,chr7,102283020,102283959,PAS,True,47,163
ENSG00000257923.10,chr7,102248411,102250079,PAS,True,115,136
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,39,164
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,129,163
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,33,141
ENSG00000164896.19,chr7,151079021,151080684,ES,False,24,191
ENSG00000164896.19,chr7,151079021,151080684,5AS,False,24,132
ENSG00000164896.19,chr7,151079922,151080436,IR,True,95,113
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,168,266
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,140,334
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,235,334
ENSG00000154415.7,chr7,113918297,113918818,IR,False,13,125
ENSG00000154415.7,chr7,113918214,113919008,TSS,True,27,139
ENSG00000128591.15,chr7,128849578,128850383,ES,False,599,726
ENSG00000128591.15,chr7,128852942,128853621,TSS,True,1359,1619
ENSG00000106211.8,chr7,76302672,76303076,TSS,False,716,1954
ENSG00000106211.8,chr7,76303813,76303865,TSS,True,1284,1954
ENSG00000008256.15,chr7,6272473,6272713,TSS,False,24,112
ENSG00000274523.4,chr7,75073413,75073871,TSS,True,15,135
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,77,569
ENSG00000128609.14,chr7,123557403,123557455,TSS,True,509,569
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,17,148
